evaluate,wall_time,step,measure/reconstruction/error,measure/activation/mean,measure/activation/std,measure/parameters/W/mean,measure/parameters/b_h/mean,measure/parameters/b_v/mean,measure/reconstruction_1/hamming,details/measure/top-1/evaluate-0/train,details/measure/top-1/evaluate-0/validation,details/measure/top-1/evaluate-1/train,details/measure/top-1/evaluate-1/validation,details/measure/top-1/evaluate-2/train,details/measure/top-1/evaluate-2/validation,details/measure/top-1/evaluate-3/train,details/measure/top-1/evaluate-3/validation,details/measure/top-1/evaluate-4/train,details/measure/top-1/evaluate-4/validation,details/measure/top-1/evaluate-5/train,details/measure/top-1/evaluate-5/validation,measure/evaluate/top-1/train,measure/evaluate/top-1/validation,details/measure/top-5/evaluate-0/train,details/measure/top-5/evaluate-0/validation,details/measure/top-5/evaluate-1/train,details/measure/top-5/evaluate-1/validation,details/measure/top-5/evaluate-2/train,details/measure/top-5/evaluate-2/validation,details/measure/top-5/evaluate-3/train,details/measure/top-5/evaluate-3/validation,details/measure/top-5/evaluate-4/train,details/measure/top-5/evaluate-4/validation,details/measure/top-5/evaluate-5/train,details/measure/top-5/evaluate-5/validation,measure/evaluate/top-5/train,measure/evaluate/top-5/validation,measure/evaluate/Free/mean_free_energy_train,measure/evaluate/Free/mean_free_energy_validation,measure/evaluate/Free/ratio_mean_free_energy,measure/evaluate/Free/mean_free_energy_gap,measure/evaluate/Free/mean_free_energy_noisy,measure/evaluate/reconstruction/RMSE_train,measure/evaluate/reconstruction/RMSE_validation,kfold,kfold-intern,batch_size,class,visible_size,hidden_size,regularization,learning_rate,sampling_method,momentum,path
62,1553324226.4495847,6201,0.12404337525367737,6.030671119689941,5.780881404876709,-0.01369011215865612,1.7075942754745483,-0.83790123462677,2.9837963581085205,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.545034646987915,0.6753472089767456,0.6997690796852112,0.457561731338501,0.4665127098560333,-917.9675903320312,-917.6861572265625,0.9996933937072754,19.2388916015625,-898.447265625,0.08754397928714752,0.08726784586906433,0,0,64,RBM,702,500,NoRegularization-0.0,Adam-0.0001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.0001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553320040.9921613/events.out.tfevents.1553320044.paulo-notebook
63,1553324293.182482,6301,0.12431886792182922,6.0428242683410645,5.469232082366943,-0.013693277724087238,1.7128301858901978,-0.8382172584533691,2.9901621341705322,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.5288683772087097,0.6753472089767456,0.6997690796852112,0.457561731338501,0.4638183116912842,-920.2128295898438,-919.9296875,0.9996923208236694,19.2745361328125,-900.6551513671875,0.08754377067089081,0.08727124333381653,0,0,64,RBM,702,500,NoRegularization-0.0,Adam-0.0001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.0001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553320040.9921613/events.out.tfevents.1553320044.paulo-notebook
64,1553324359.9646165,6401,0.12337366491556168,5.869213104248047,5.566229820251465,-0.01369699276983738,1.7177512645721436,-0.8385679125785828,3.0115740299224854,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.5288683772087097,0.6753472089767456,0.6997690796852112,0.457561731338501,0.4638183116912842,-922.3240966796875,-922.0414428710938,0.9996935129165649,19.31048583984375,-902.73095703125,0.08754360675811768,0.08726447075605392,0,0,64,RBM,702,500,NoRegularization-0.0,Adam-0.0001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.0001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553320040.9921613/events.out.tfevents.1553320044.paulo-notebook
65,1553324427.212092,6501,0.12385382503271103,5.994213104248047,5.790477275848389,-0.01370029803365469,1.721357822418213,-0.838891863822937,3.001157522201538,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.545034646987915,0.6753472089767456,0.6997690796852112,0.457561731338501,0.4665127098560333,-923.8773193359375,-923.5921020507812,0.9996913075447083,19.3272705078125,-904.2648315429688,0.08754360675811768,0.08727015554904938,0,0,64,RBM,702,500,NoRegularization-0.0,Adam-0.0001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.0001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553320040.9921613/events.out.tfevents.1553320044.paulo-notebook
66,1553324495.9406908,6601,0.1239868700504303,6.030092716217041,5.350945472717285,-0.013703806325793266,1.7256087064743042,-0.8392294049263,3.0075230598449707,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.5288683772087097,0.6753472089767456,0.6997690796852112,0.457561731338501,0.4638183116912842,-925.7119750976562,-925.427734375,0.999692976474762,19.36248779296875,-906.0652465820312,0.08754343539476395,0.08726532012224197,0,0,64,RBM,702,500,NoRegularization-0.0,Adam-0.0001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.0001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553320040.9921613/events.out.tfevents.1553320044.paulo-notebook
67,1553324562.543419,6701,0.1240001693367958,6.027777671813965,5.354552745819092,-0.013705214485526085,1.727601408958435,-0.8394301533699036,3.0231480598449707,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.5288683772087097,0.6753472089767456,0.6997690796852112,0.457561731338501,0.4638183116912842,-926.6055297851562,-926.318115234375,0.9996898174285889,19.38409423828125,-906.9340209960938,0.08754315227270126,0.08726660162210464,0,0,64,RBM,702,500,NoRegularization-0.0,Adam-0.0001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.0001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553320040.9921613/events.out.tfevents.1553320044.paulo-notebook
68,1553324629.34055,6801,0.12341374903917313,5.91319465637207,5.402187347412109,-0.013706580735743046,1.7306606769561768,-0.8396278619766235,3.0295138359069824,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.545034646987915,0.6753472089767456,0.6997690796852112,0.457561731338501,0.4665127098560333,-927.9386596679688,-927.6512451171875,0.9996902942657471,19.40863037109375,-908.2426147460938,0.0875430777668953,0.08726582676172256,0,0,64,RBM,702,500,NoRegularization-0.0,Adam-0.0001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.0001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553320040.9921613/events.out.tfevents.1553320044.paulo-notebook
69,1553324696.7797296,6901,0.12353392690420151,5.972222328186035,5.4228386878967285,-0.013709282502532005,1.7348415851593018,-0.8399112820625305,3.0028934478759766,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.5288683772087097,0.6753472089767456,0.6997690796852112,0.457561731338501,0.4638183116912842,-929.750732421875,-929.4625244140625,0.9996899962425232,19.43695068359375,-910.0255737304688,0.0875430479645729,0.08726315945386887,0,0,64,RBM,702,500,NoRegularization-0.0,Adam-0.0001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.0001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553320040.9921613/events.out.tfevents.1553320044.paulo-notebook
70,1553324763.7299376,7001,0.1239868700504303,6.052083492279053,5.563258647918701,-0.01371167041361332,1.7389260530471802,-0.8401737809181213,3.0081019401550293,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.5288683772087097,0.6753472089767456,0.6997690796852112,0.457561731338501,0.4638183116912842,-931.517333984375,-931.2269287109375,0.9996882677078247,19.4560546875,-911.7708740234375,0.08754286170005798,0.08726125210523605,0,0,64,RBM,702,500,NoRegularization-0.0,Adam-0.0001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.0001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553320040.9921613/events.out.tfevents.1553320044.paulo-notebook
71,1553324834.2236755,7101,0.12368065118789673,5.952546119689941,5.154000759124756,-0.013713727705180645,1.7437074184417725,-0.8404151797294617,3.0306713581085205,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.5288683772087097,0.6753472089767456,0.6997690796852112,0.457561731338501,0.4638183116912842,-933.5651245117188,-933.2726440429688,0.9996867179870605,19.45867919921875,-913.81396484375,0.08754294365644455,0.08726588636636734,0,0,64,RBM,702,500,NoRegularization-0.0,Adam-0.0001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.0001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553320040.9921613/events.out.tfevents.1553320044.paulo-notebook
72,1553324900.9084988,7201,0.124139703810215,6.0428242683410645,5.6266398429870605,-0.013714398257434368,1.744679570198059,-0.8405652046203613,3.020254611968994,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.545034646987915,0.6753472089767456,0.6997690796852112,0.457561731338501,0.4665127098560333,-934.0464477539062,-933.7534790039062,0.9996863603591919,19.498291015625,-914.2551879882812,0.08754245191812515,0.08726978302001953,0,0,64,RBM,702,500,NoRegularization-0.0,Adam-0.0001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.0001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553320040.9921613/events.out.tfevents.1553320044.paulo-notebook
73,1553324968.1921906,7301,0.12392369657754898,6.048032283782959,5.353601455688477,-0.013718108646571636,1.7509335279464722,-0.8409127593040466,3.022569417953491,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.5288683772087097,0.6753472089767456,0.6997690796852112,0.457561731338501,0.4638183116912842,-936.7295532226562,-936.437744140625,0.9996885061264038,19.52923583984375,-916.9085083007812,0.08754247426986694,0.08726421743631363,0,0,64,RBM,702,500,NoRegularization-0.0,Adam-0.0001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.0001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553320040.9921613/events.out.tfevents.1553320044.paulo-notebook
74,1553325035.4987643,7401,0.12391704320907593,6.034143447875977,5.745941638946533,-0.013718531467020512,1.7529817819595337,-0.8410484790802002,3.003472328186035,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5671296119689941,0.5288683772087097,0.6753472089767456,0.6997690796852112,0.45804399251937866,0.4638183116912842,-937.6473999023438,-937.3538818359375,0.9996869564056396,19.53961181640625,-917.8142700195312,0.08754241466522217,0.08726652711629868,0,0,64,RBM,702,500,NoRegularization-0.0,Adam-0.0001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.0001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553320040.9921613/events.out.tfevents.1553320044.paulo-notebook
75,1553325103.0970216,7501,0.12424921989440918,6.063078880310059,5.388957977294922,-0.0137204360216856,1.7591898441314697,-0.8412792682647705,3.0208332538604736,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.5288683772087097,0.6753472089767456,0.6997690796852112,0.457561731338501,0.4638183116912842,-940.3140869140625,-940.0184326171875,0.9996855854988098,19.55975341796875,-920.4586791992188,0.0875423327088356,0.08726723492145538,0,0,64,RBM,702,500,NoRegularization-0.0,Adam-0.0001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.0001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553320040.9921613/events.out.tfevents.1553320044.paulo-notebook
76,1553325172.490997,7601,0.1235772967338562,5.978588104248047,5.709614276885986,-0.013720959424972534,1.7617439031600952,-0.8414185047149658,2.996527671813965,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.545034646987915,0.6753472089767456,0.6997690796852112,0.457561731338501,0.4665127098560333,-941.4539184570312,-941.1585693359375,0.9996863007545471,19.5875244140625,-921.571044921875,0.08754196763038635,0.08726473897695541,0,0,64,RBM,702,500,NoRegularization-0.0,Adam-0.0001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.0001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553320040.9921613/events.out.tfevents.1553320044.paulo-notebook
77,1553325239.6764631,7701,0.1243586465716362,6.09375,5.378942489624023,-0.013720269314944744,1.7639847993850708,-0.8414801359176636,2.9861111640930176,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.5288683772087097,0.6753472089767456,0.6997690796852112,0.457561731338501,0.4638183116912842,-942.44970703125,-942.1510620117188,0.999683141708374,19.5897216796875,-922.5613403320312,0.08754180371761322,0.0872669592499733,0,0,64,RBM,702,500,NoRegularization-0.0,Adam-0.0001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.0001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553320040.9921613/events.out.tfevents.1553320044.paulo-notebook
78,1553325307.375801,7801,0.12442822754383087,6.056134223937988,5.995112895965576,-0.013721665367484093,1.7683489322662354,-0.8416762948036194,3.0196759700775146,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.5288683772087097,0.6753472089767456,0.6997690796852112,0.457561731338501,0.4638183116912842,-944.3451538085938,-944.0431518554688,0.99968022108078,19.6085205078125,-924.4346313476562,0.08754173666238785,0.08726713806390762,0,0,64,RBM,702,500,NoRegularization-0.0,Adam-0.0001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.0001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553320040.9921613/events.out.tfevents.1553320044.paulo-notebook
79,1553325375.0227373,7901,0.12280439585447311,5.83680534362793,5.365728378295898,-0.01372044812887907,1.7690247297286987,-0.8417021632194519,3.0017361640930176,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.545034646987915,0.6753472089767456,0.6997690796852112,0.457561731338501,0.4665127098560333,-944.6915283203125,-944.3890991210938,0.9996798634529114,19.61309814453125,-924.7760009765625,0.0875415951013565,0.08726505190134048,0,0,64,RBM,702,500,NoRegularization-0.0,Adam-0.0001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.0001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553320040.9921613/events.out.tfevents.1553320044.paulo-notebook
80,1553325442.9046748,8001,0.12467312812805176,6.098958492279053,5.5035176277160645,-0.013722484931349754,1.77327299118042,-0.841938316822052,3.010995388031006,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.545034646987915,0.6753472089767456,0.6997690796852112,0.457561731338501,0.4665127098560333,-946.54150390625,-946.2352905273438,0.9996764659881592,19.63507080078125,-926.6002197265625,0.08754129707813263,0.08726735413074493,0,0,64,RBM,702,500,NoRegularization-0.0,Adam-0.0001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.0001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553320040.9921613/events.out.tfevents.1553320044.paulo-notebook
81,1553325510.992369,8101,0.12386380881071091,5.984375,5.231815814971924,-0.013725330121815205,1.7790244817733765,-0.8422260284423828,3.0052082538604736,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.545034646987915,0.6753472089767456,0.6997690796852112,0.457561731338501,0.4665127098560333,-949.0382080078125,-948.7303466796875,0.9996756315231323,19.6630859375,-929.0672607421875,0.08754145354032516,0.08726872503757477,0,0,64,RBM,702,500,NoRegularization-0.0,Adam-0.0001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.0001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553320040.9921613/events.out.tfevents.1553320044.paulo-notebook
82,1553325578.0409791,8201,0.12350723147392273,5.918981552124023,5.421677112579346,-0.01372580323368311,1.78419029712677,-0.8423628211021423,2.9924769401550293,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.545034646987915,0.6753472089767456,0.6997690796852112,0.457561731338501,0.4665127098560333,-951.2789306640625,-950.9732055664062,0.9996786117553711,19.6768798828125,-931.2963256835938,0.08754117041826248,0.08726800233125687,0,0,64,RBM,702,500,NoRegularization-0.0,Adam-0.0001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.0001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553320040.9921613/events.out.tfevents.1553320044.paulo-notebook
83,1553325645.0652416,8301,0.12380056828260422,6.0509257316589355,5.71036958694458,-0.013724011369049549,1.7845536470413208,-0.8423506021499634,3.002314805984497,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.5288683772087097,0.6753472089767456,0.6997690796852112,0.457561731338501,0.4638183116912842,-951.50634765625,-951.2011108398438,0.9996792078018188,19.708740234375,-931.4923706054688,0.08754085749387741,0.08726469427347183,0,0,64,RBM,702,500,NoRegularization-0.0,Adam-0.0001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBM/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.0001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553320040.9921613/events.out.tfevents.1553320044.paulo-notebook
