evaluate,wall_time,step,measure/reconstruction/error,measure/activation/mean,measure/activation/std,measure/parameters/W/mean,measure/parameters/b_h/mean,measure/parameters/b_v/mean,measure/reconstruction_1/hamming,details/measure/top-1/evaluate-0/train,details/measure/top-1/evaluate-0/validation,details/measure/top-1/evaluate-1/train,details/measure/top-1/evaluate-1/validation,details/measure/top-1/evaluate-2/train,details/measure/top-1/evaluate-2/validation,details/measure/top-1/evaluate-3/train,details/measure/top-1/evaluate-3/validation,details/measure/top-1/evaluate-4/train,details/measure/top-1/evaluate-4/validation,details/measure/top-1/evaluate-5/train,details/measure/top-1/evaluate-5/validation,measure/evaluate/top-1/RMSE_train,measure/evaluate/top-1/RMSE_validation,measure/evaluate/top-1/train,measure/evaluate/top-1/validation,details/measure/top-5/evaluate-0/train,details/measure/top-5/evaluate-0/validation,details/measure/top-5/evaluate-1/train,details/measure/top-5/evaluate-1/validation,details/measure/top-5/evaluate-2/train,details/measure/top-5/evaluate-2/validation,details/measure/top-5/evaluate-3/train,details/measure/top-5/evaluate-3/validation,details/measure/top-5/evaluate-4/train,details/measure/top-5/evaluate-4/validation,details/measure/top-5/evaluate-5/train,details/measure/top-5/evaluate-5/validation,measure/evaluate/top-5/RMSE_train,measure/evaluate/top-5/RMSE_validation,measure/evaluate/top-5/train,measure/evaluate/top-5/validation,details/measure/expectation/normalized/evaluate-0/train,details/measure/expectation/normalized/evaluate-0/validation,details/measure/expectation/normalized/evaluate-1/train,details/measure/expectation/normalized/evaluate-1/validation,details/measure/expectation/normalized/evaluate-2/train,details/measure/expectation/normalized/evaluate-2/validation,details/measure/expectation/normalized/evaluate-3/train,details/measure/expectation/normalized/evaluate-3/validation,details/measure/expectation/normalized/evaluate-4/train,details/measure/expectation/normalized/evaluate-4/validation,details/measure/expectation/normalized/evaluate-5/train,details/measure/expectation/normalized/evaluate-5/validation,measure/evaluate/expectation/normalized/RMSE_train,measure/evaluate/expectation/normalized/RMSE_validation,measure/evaluate/expectation/normalized/train,measure/evaluate/expectation/normalized/validation,kfold,kfold-intern,batch_size,class,visible_size,hidden_size,regularization,learning_rate,sampling_method,momentum,path
175,1550449531.8686051,851,0.005888578947633505,6.009868621826172,0.0229288749396801,-0.23918305337429047,-3.3191208839416504,-0.8074783086776733,0.02434210479259491,0.7302631735801697,0.20052769780158997,0.8776316046714783,0.17941953241825104,0.8644737005233765,0.15831135213375092,0.8717105388641357,0.19261214137077332,0.8572368621826172,0.2612137198448181,0.7078947424888611,0.16886544227600098,0.054777324199676514,0.11739004403352737,0.8182017803192139,0.1934916377067566,0.9118421077728271,0.3931398391723633,0.9552631378173828,0.33773088455200195,0.9565789699554443,0.3271767795085907,0.9776315689086914,0.33773088455200195,0.9796052575111389,0.40105539560317993,0.8980262875556946,0.4353561997413635,0.18735183775424957,0.21194316446781158,0.9464912414550781,0.37203165888786316,0.557894766330719,0.11081793904304504,0.7638157606124878,0.10554089397192001,0.7493420839309692,0.09762533009052277,0.7348684072494507,0.10554089397192001,0.69539475440979,0.16358838975429535,0.5486842393875122,0.10026384890079498,0.07387423515319824,0.12306320667266846,0.675000011920929,0.11389622092247009,4,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=4/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550444536.8729985/events.out.tfevents.1550444541.paulo-notebook
176,1550449570.3772342,861,0.005122579168528318,6.002631664276123,0.017098352313041687,-0.239284947514534,-3.3170230388641357,-0.8079625368118286,0.015131578780710697,0.745394766330719,0.19788917899131775,0.875,0.17941953241825104,0.8756579160690308,0.16358838975429535,0.8730263113975525,0.1873350888490677,0.8592105507850647,0.25329816341400146,0.6967105269432068,0.1741424798965454,0.05432481691241264,0.11746019124984741,0.8208333253860474,0.19261214137077332,0.9263157844543457,0.40897098183631897,0.9532894492149353,0.33245381712913513,0.9684210419654846,0.34036940336227417,0.9828947186470032,0.3298152983188629,0.9782894849777222,0.40369394421577454,0.875,0.41952505707740784,0.18730945885181427,0.21192587912082672,0.9473684430122375,0.372471421957016,0.5697368383407593,0.11345646530389786,0.75789475440979,0.11345646530389786,0.7598684430122375,0.10026384890079498,0.7289473414421082,0.11609498411417007,0.691447377204895,0.139841690659523,0.5394737124443054,0.07915567606687546,0.07393015176057816,0.12331104278564453,0.6745613813400269,0.1103781908750534,4,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=4/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550444536.8729985/events.out.tfevents.1550444541.paulo-notebook
177,1550449611.722357,871,0.00572721753269434,5.99934196472168,0.02302590385079384,-0.2395171821117401,-3.319375514984131,-0.808660626411438,0.020394736900925636,0.7236841917037964,0.19525066018104553,0.862500011920929,0.18469657003879547,0.8782894611358643,0.16622690856456757,0.8736842274665833,0.17941953241825104,0.8486841917037964,0.2559366822242737,0.74210524559021,0.21899735927581787,0.05442383512854576,0.11691409349441528,0.8214912414550781,0.20008794963359833,0.9125000238418579,0.40105539560317993,0.9546052813529968,0.31926122307777405,0.9671052694320679,0.33509233593940735,0.9776315689086914,0.3271767795085907,0.9769737124443054,0.40633246302604675,0.9111841917037964,0.45910289883613586,0.18719269335269928,0.21183283627033234,0.949999988079071,0.3746701776981354,0.5447368621826172,0.12401055544614792,0.741447389125824,0.10817942023277283,0.753947377204895,0.11345646530389786,0.7289473414421082,0.11081793904304504,0.6875,0.1556728184223175,0.5598683953285217,0.10026384890079498,0.07457464188337326,0.12273059040307999,0.6694079041481018,0.11873351037502289,4,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=4/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550444536.8729985/events.out.tfevents.1550444541.paulo-notebook
178,1550449664.3881736,881,0.00572721753269434,5.99934196472168,0.023025915026664734,-0.2397100180387497,-3.3105204105377197,-0.8095009922981262,0.017763158306479454,0.7467105388641357,0.21108178794384003,0.8513157963752747,0.16622690856456757,0.86710524559021,0.16094987094402313,0.8730263113975525,0.20316623151302338,0.8434210419654846,0.2559366822242737,0.7282894849777222,0.2058047503232956,0.055058836936950684,0.11687958985567093,0.8183113932609558,0.20052769780158997,0.9309210777282715,0.4327176809310913,0.9467105269432068,0.311345636844635,0.9572368264198303,0.3139841556549072,0.9789473414421082,0.3271767795085907,0.9697368144989014,0.39050132036209106,0.9072368144989014,0.4511873424053192,0.18726392090320587,0.2119724303483963,0.9484649300575256,0.3711521625518799,0.5559210777282715,0.11081793904304504,0.7381578683853149,0.1029023751616478,0.746052622795105,0.10026384890079498,0.7276315689086914,0.11873351037502289,0.6717105507850647,0.11609498411417007,0.558552622795105,0.10554089397192001,0.07498826086521149,0.12340802699327469,0.6663377285003662,0.1090589240193367,4,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=4/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550444536.8729985/events.out.tfevents.1550444541.paulo-notebook
179,1550449704.0282001,891,0.005122579168528318,6.001315593719482,0.017103547230362892,-0.23979517817497253,-3.313974142074585,-0.8098429441452026,0.02302631549537182,0.746052622795105,0.21372032165527344,0.8756579160690308,0.18469657003879547,0.8736842274665833,0.17941953241825104,0.887499988079071,0.2084432691335678,0.8355262875556946,0.23746702075004578,0.7348684072494507,0.21372032165527344,0.05377582833170891,0.11647500842809677,0.8255482316017151,0.20624449849128723,0.9309210777282715,0.41952505707740784,0.9506579041481018,0.32189974188804626,0.9631578922271729,0.3271767795085907,0.9835526347160339,0.3298152983188629,0.9730263352394104,0.38786280155181885,0.9230263233184814,0.45910289883613586,0.18700909614562988,0.21185016632080078,0.9540570378303528,0.37423044443130493,0.574999988079071,0.10817942023277283,0.7480263113975525,0.11081793904304504,0.7684210538864136,0.1029023751616478,0.7368420958518982,0.12928760051727295,0.6907894611358643,0.15039578080177307,0.5513157844543457,0.10554089397192001,0.07352201640605927,0.12279260903596878,0.6783991456031799,0.11785399913787842,4,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=4/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550444536.8729985/events.out.tfevents.1550444541.paulo-notebook
180,1550449736.0794456,901,0.005302373319864273,6.001315593719482,0.01973513700067997,-0.23982912302017212,-3.314471960067749,-0.8100423216819763,0.019078947603702545,0.7197368144989014,0.2058047503232956,0.8769736886024475,0.17678099870681763,0.8763157725334167,0.17941953241825104,0.8842105269432068,0.1873350888490677,0.8414473533630371,0.2612137198448181,0.7256578803062439,0.1873350888490677,0.0543476939201355,0.1169469952583313,0.8207237124443054,0.1996482014656067,0.9092105031013489,0.38522428274154663,0.9539473652839661,0.3298152983188629,0.9565789699554443,0.3298152983188629,0.9796052575111389,0.3430079221725464,0.9743421077728271,0.3984168767929077,0.9098684191703796,0.4432717561721802,0.18731777369976044,0.21196044981479645,0.9472587704658508,0.3715918958187103,0.5625,0.09762533009052277,0.746052622795105,0.11345646530389786,0.7677631378173828,0.10817942023277283,0.7394737005233765,0.12664908170700073,0.692105233669281,0.16094987094402313,0.5414473414421082,0.10554089397192001,0.07386485487222672,0.1227283701300621,0.6748903393745422,0.11873351037502289,4,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=4/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550444536.8729985/events.out.tfevents.1550444541.paulo-notebook
181,1550449764.9484718,911,0.004436283838003874,5.99934196472168,0.012499582953751087,-0.23990754783153534,-3.3188304901123047,-0.8102987408638,0.02302631549537182,0.7065789699554443,0.17678099870681763,0.8743420839309692,0.18205805122852325,0.8657894730567932,0.16622690856456757,0.8934210538864136,0.19788917899131775,0.8473684191703796,0.2585752010345459,0.7289473414421082,0.20052769780158997,0.05448293685913086,0.1171385645866394,0.8194078803062439,0.19700966775417328,0.8927631378173828,0.39050132036209106,0.9532894492149353,0.3298152983188629,0.9559210538864136,0.3271767795085907,0.9848684072494507,0.35092347860336304,0.9756578803062439,0.40633246302604675,0.9118421077728271,0.448548823595047,0.187386155128479,0.21180003881454468,0.9457237124443054,0.37554970383644104,0.5467105507850647,0.10817942023277283,0.7611842155456543,0.10554089397192001,0.7638157606124878,0.09234828501939774,0.7440789341926575,0.11873351037502289,0.6907894611358643,0.1741424798965454,0.5414473414421082,0.10026384890079498,0.07380639016628265,0.12287542968988419,0.6746710538864136,0.11653473973274231,4,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=4/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550444536.8729985/events.out.tfevents.1550444541.paulo-notebook
182,1550449797.886719,921,0.004329369403421879,6.001315593719482,0.013156157918274403,-0.24006476998329163,-3.309147596359253,-0.8110395073890686,0.021052632480859756,0.7124999761581421,0.17941953241825104,0.8638157844543457,0.18469657003879547,0.8651315569877625,0.15831135213375092,0.8940789699554443,0.21108178794384003,0.862500011920929,0.2612137198448181,0.6947368383407593,0.16622690856456757,0.05493948236107826,0.1173882707953453,0.8154605031013489,0.1934916377067566,0.9019736647605896,0.37203165888786316,0.9486842155456543,0.32189974188804626,0.9513157606124878,0.32189974188804626,0.9868420958518982,0.3456464409828186,0.9769737124443054,0.40369394421577454,0.8802631497383118,0.41952505707740784,0.1875990629196167,0.2122628539800644,0.9410087466239929,0.3641161024570465,0.5414473414421082,0.1029023751616478,0.75,0.11609498411417007,0.754605233669281,0.09234828501939774,0.7407894730567932,0.12401055544614792,0.7111842036247253,0.16622690856456757,0.5276315808296204,0.09234828501939774,0.07422717660665512,0.12293833494186401,0.6709429621696472,0.11565523594617844,4,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=4/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550444536.8729985/events.out.tfevents.1550444541.paulo-notebook
183,1550449831.575231,931,0.005476267542690039,6.0,0.021052632480859756,-0.24010781943798065,-3.301320791244507,-0.8114953637123108,0.01184210553765297,0.7552631497383118,0.20316623151302338,0.8611842393875122,0.16886544227600098,0.8684210777282715,0.17678099870681763,0.9052631855010986,0.2058047503232956,0.866447389125824,0.27176782488822937,0.6881579160690308,0.16094987094402313,0.05364206060767174,0.11706332117319107,0.8241227865219116,0.19788917899131775,0.9355263113975525,0.44063323736190796,0.9519736766815186,0.31662270426750183,0.9526315927505493,0.32189974188804626,0.9901315569877625,0.3641161024570465,0.9815789461135864,0.4274406433105469,0.870394766330719,0.41952505707740784,0.18732380867004395,0.21154917776584625,0.9470394849777222,0.38170623779296875,0.5789473652839661,0.11609498411417007,0.7440789341926575,0.10554089397192001,0.7690789699554443,0.08443272113800049,0.7592105269432068,0.12928760051727295,0.7256578803062439,0.1715039610862732,0.5309210419654846,0.0870712399482727,0.07266511768102646,0.12293396145105362,0.6846491098403931,0.11565523594617844,4,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=4/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550444536.8729985/events.out.tfevents.1550444541.paulo-notebook
184,1550449868.506488,941,0.004540680907666683,5.998684406280518,0.014471947215497494,-0.24017579853534698,-3.3005645275115967,-0.8118373155593872,0.013815789483487606,0.7671052813529968,0.21635884046554565,0.8717105388641357,0.18469657003879547,0.8723683953285217,0.16622690856456757,0.8881579041481018,0.21372032165527344,0.8638157844543457,0.26385223865509033,0.7092105150222778,0.19525066018104553,0.05318519100546837,0.1164293885231018,0.8287280797958374,0.20668426156044006,0.9394736886024475,0.4300791621208191,0.9493421316146851,0.3271767795085907,0.9611842036247253,0.33245381712913513,0.9861842393875122,0.3614775836467743,0.9782894849777222,0.40369394421577454,0.8940789699554443,0.4432717561721802,0.18712691962718964,0.21149758994579315,0.9514254331588745,0.38302549719810486,0.5822368264198303,0.12401055544614792,0.7592105269432068,0.10026384890079498,0.7644736766815186,0.10554089397192001,0.7513157725334167,0.11345646530389786,0.7177631855010986,0.15831135213375092,0.5440789461135864,0.09762533009052277,0.07250895351171494,0.12288158386945724,0.6865131855010986,0.11653473973274231,4,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=4/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550444536.8729985/events.out.tfevents.1550444541.paulo-notebook
185,1550449900.6975856,951,0.0052132513374090195,6.001973628997803,0.021706609055399895,-0.2401854544878006,-3.3009114265441895,-0.81202232837677,0.016447369009256363,0.7934210300445557,0.23482850193977356,0.8848684430122375,0.18205805122852325,0.8690789341926575,0.16358838975429535,0.8914473652839661,0.2084432691335678,0.8453947305679321,0.22691293060779572,0.6664473414421082,0.139841690659523,0.053514912724494934,0.11745381355285645,0.8251096606254578,0.19261214137077332,0.9559210538864136,0.4696570038795471,0.9565789699554443,0.3456464409828186,0.9552631378173828,0.34036940336227417,0.9855263233184814,0.3588390648365021,0.9710526466369629,0.40633246302604675,0.8500000238418579,0.3773086965084076,0.1873815506696701,0.21149784326553345,0.9457237124443054,0.38302549719810486,0.6046052575111389,0.11873351037502289,0.7749999761581421,0.11345646530389786,0.7730262875556946,0.09762533009052277,0.7427631616592407,0.14248020946979523,0.6881579160690308,0.1372031718492508,0.5177631378173828,0.09234828501939774,0.07277236878871918,0.12285273522138596,0.683552622795105,0.11697449535131454,4,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=4/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550444536.8729985/events.out.tfevents.1550444541.paulo-notebook
186,1550449934.4910657,961,0.004840382374823093,6.004605293273926,0.015110377222299576,-0.2402695268392563,-3.3031973838806152,-0.8123785257339478,0.015789473429322243,0.746052622795105,0.20316623151302338,0.8763157725334167,0.18205805122852325,0.8657894730567932,0.16094987094402313,0.8927631378173828,0.20052769780158997,0.8578947186470032,0.2559366822242737,0.6638157963752747,0.1530342996120453,0.054612237960100174,0.11745360493659973,0.817105233669281,0.19261214137077332,0.9203947186470032,0.40633246302604675,0.9565789699554443,0.3271767795085907,0.9585526585578918,0.33245381712913513,0.9822368621826172,0.35092347860336304,0.9815789461135864,0.4168865382671356,0.8552631735801697,0.3825857639312744,0.18753153085708618,0.21205107867717743,0.9424341917037964,0.36939314007759094,0.5631579160690308,0.10817942023277283,0.7710526585578918,0.10554089397192001,0.7605262994766235,0.09234828501939774,0.7526316046714783,0.12664908170700073,0.7013157606124878,0.14248020946979523,0.5203947424888611,0.0870712399482727,0.07333005219697952,0.12331036478281021,0.6781798005104065,0.1103781908750534,4,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=4/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550444536.8729985/events.out.tfevents.1550444541.paulo-notebook
187,1550449966.513793,971,0.0047425865195691586,6.002631664276123,0.01578255370259285,-0.24043059349060059,-3.3012959957122803,-0.8129340410232544,0.016447369009256363,0.7210526466369629,0.18469657003879547,0.8657894730567932,0.17941953241825104,0.8822368383407593,0.17941953241825104,0.8861842155456543,0.2058047503232956,0.8677631616592407,0.26912927627563477,0.6447368264198303,0.13456463813781738,0.05523322895169258,0.11747429519891739,0.8112938404083252,0.19217237830162048,0.9131578803062439,0.38522428274154663,0.9532894492149353,0.33509233593940735,0.9657894968986511,0.3245382606983185,0.9822368621826172,0.35092347860336304,0.9782894849777222,0.3984168767929077,0.8467105031013489,0.3614775836467743,0.18764476478099823,0.21246041357517242,0.9399122595787048,0.3592787981033325,0.5552631616592407,0.1029023751616478,0.75789475440979,0.1213720291852951,0.7749999761581421,0.11609498411417007,0.7473683953285217,0.11873351037502289,0.7190789580345154,0.14511872828006744,0.503947377204895,0.09234828501939774,0.07343947887420654,0.1229153499007225,0.6764254570007324,0.11609498411417007,4,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=4/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550444536.8729985/events.out.tfevents.1550444541.paulo-notebook
188,1550450001.3275697,981,0.005030272528529167,6.003289699554443,0.017752334475517273,-0.24052457511425018,-3.300858497619629,-0.8133614659309387,0.015789473429322243,0.7230263352394104,0.19788917899131775,0.86710524559021,0.1741424798965454,0.8743420839309692,0.16094987094402313,0.8894736766815186,0.19788917899131775,0.8631578683853149,0.2559366822242737,0.6625000238418579,0.1530342996120453,0.05510072410106659,0.11764516681432724,0.8132675290107727,0.1899736076593399,0.9151315689086914,0.38522428274154663,0.9526315927505493,0.3298152983188629,0.9585526585578918,0.33773088455200195,0.9868420958518982,0.3588390648365021,0.9750000238418579,0.3931398391723633,0.8513157963752747,0.3825857639312744,0.18764574825763702,0.21224838495254517,0.9399122595787048,0.36455583572387695,0.5565789341926575,0.11345646530389786,0.7493420839309692,0.11609498411417007,0.7743421196937561,0.11345646530389786,0.7506579160690308,0.12401055544614792,0.7171052694320679,0.15039578080177307,0.5131579041481018,0.08443272113800049,0.0734466165304184,0.12285208702087402,0.6768640279769897,0.11697449535131454,4,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=4/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550444536.8729985/events.out.tfevents.1550444541.paulo-notebook
189,1550450036.2935352,991,0.005030272528529167,5.99934196472168,0.016446957364678383,-0.24065370857715607,-3.299009323120117,-0.8138599991798401,0.017105262726545334,0.7532894611358643,0.20052769780158997,0.8736842274665833,0.17941953241825104,0.8769736886024475,0.16622690856456757,0.8842105269432068,0.19261214137077332,0.8578947186470032,0.2585752010345459,0.6769737005233765,0.16358838975429535,0.05422526225447655,0.11739220470190048,0.820504367351532,0.1934916377067566,0.9217105507850647,0.40105539560317993,0.9506579041481018,0.33245381712913513,0.9618421196937561,0.32189974188804626,0.9861842393875122,0.3456464409828186,0.9736841917037964,0.3957783579826355,0.8631578683853149,0.3984168767929077,0.18751299381256104,0.21219325065612793,0.9428728222846985,0.36587509512901306,0.5822368264198303,0.1213720291852951,0.7657894492149353,0.11081793904304504,0.7763158082962036,0.11345646530389786,0.7467105388641357,0.11873351037502289,0.7065789699554443,0.16094987094402313,0.5236842036247253,0.08179419487714767,0.07274536043405533,0.12278757244348526,0.683552622795105,0.11785399913787842,4,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=4/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550444536.8729985/events.out.tfevents.1550444541.paulo-notebook
190,1550450065.9416368,1001,0.005122579168528318,6.0,0.015789473429322243,-0.24082361161708832,-3.2954354286193848,-0.8144440650939941,0.019078947603702545,0.753947377204895,0.18469657003879547,0.878947377204895,0.17678099870681763,0.8756579160690308,0.1741424798965454,0.8776316046714783,0.18469657003879547,0.862500011920929,0.2427440583705902,0.6868420839309692,0.1741424798965454,0.05397142097353935,0.1176900789141655,0.8225877285003662,0.18953385949134827,0.9236842393875122,0.4116095006465912,0.9539473652839661,0.33773088455200195,0.9605262875556946,0.3245382606983185,0.9802631735801697,0.3456464409828186,0.9750000238418579,0.3957783579826355,0.8769736886024475,0.4168865382671356,0.1874152570962906,0.2119441032409668,0.9450657963752747,0.37203165888786316,0.5828947424888611,0.11345646530389786,0.75789475440979,0.1213720291852951,0.7749999761581421,0.11609498411417007,0.7401315569877625,0.11873351037502289,0.7065789699554443,0.14511872828006744,0.5289473533630371,0.08970976620912552,0.07299899309873581,0.12282372266054153,0.6819078922271729,0.11741425096988678,4,0,10,RBM,702,1000,NoRegularization-0.0,ConstantLearningRate-0.1,CD-1,1,kfold=4/kfold-intern=0/batch_size=10/class=RBM/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.1/sampling_method=CD-1/momentum=1/1550444536.8729985/events.out.tfevents.1550444541.paulo-notebook
0,1550419847.5613642,1,0.12212149053812027,5.890059471130371,5.278896808624268,-0.037298157811164856,-4.3472747802734375,-0.0004621939442586154,3.7676103115081787,0.3416721522808075,0.3131578862667084,0.11389071494340897,0.06052631512284279,0.10204081982374191,0.08157894760370255,0.15734036266803741,0.1184210553765297,0.25148123502731323,0.25526314973831177,0.4766293466091156,0.50789475440979,0.11346175521612167,0.11461406946182251,0.24050910770893097,0.22280701994895935,0.6069782972335815,0.5526315569877625,0.3100724220275879,0.2789473831653595,0.2778143584728241,0.2605263292789459,0.3561553657054901,0.2921052575111389,0.47860434651374817,0.46315789222717285,0.695852518081665,0.7078947424888611,0.20850993692874908,0.20965661108493805,0.4542462229728699,0.425877183675766,0.0032916392665356398,0.005263158120214939,0.0006583278300240636,0.0,0.0013166556600481272,0.0,0.01119157299399376,0.02631578966975212,0.021066490560770035,0.028947368264198303,0.009216589853167534,0.0026315790601074696,0.1302330046892166,0.1300516426563263,0.007790212985128164,0.010526316240429878,1,0,10,RBMCF,702,500,NoRegularization-0.0,ConstantLearningRate-0.2,CD-1,1,kfold=1/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.2/sampling_method=CD-1/momentum=1/1550419835.664205/events.out.tfevents.1550419840.paulo-notebook
1,1550419850.1652603,2,0.12055253982543945,5.961158752441406,5.16438627243042,-0.03800936043262482,-4.413394451141357,0.000639399397186935,3.4529294967651367,0.3390388488769531,0.32894736528396606,0.11191573739051819,0.06842105090618134,0.11718235909938812,0.09473684430122375,0.2297564148902893,0.18157894909381866,0.27518102526664734,0.28684210777282715,0.48189598321914673,0.5131579041481018,0.11208590120077133,0.11293474584817886,0.25916174054145813,0.24561403691768646,0.6313363909721375,0.5631579160690308,0.31468072533607483,0.28947368264198303,0.29032257199287415,0.2684210538864136,0.3653719425201416,0.3131578862667084,0.5009874701499939,0.49210527539253235,0.6932192444801331,0.6894736886024475,0.20802778005599976,0.20925568044185638,0.4659864008426666,0.4359649121761322,0.0013166556600481272,0.0,0.0013166556600481272,0.0,0.0065832785330712795,0.007894736714661121,0.017774851992726326,0.02631578966975212,0.02369980327785015,0.01315789483487606,0.016458196565508842,0.010526316240429878,0.13000918924808502,0.13011044263839722,0.01119157299399376,0.009649123065173626,1,0,10,RBMCF,702,500,NoRegularization-0.0,ConstantLearningRate-0.2,CD-1,1,kfold=1/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.2/sampling_method=CD-1/momentum=1/1550419835.664205/events.out.tfevents.1550419840.paulo-notebook
2,1550419852.7836342,3,0.11965460330247879,5.945358753204346,4.9917449951171875,-0.03933484107255936,-4.445380210876465,0.0012313436018303037,3.3232390880584717,0.3311389088630676,0.3210526406764984,0.11981566995382309,0.07105263322591782,0.13232389092445374,0.12894736230373383,0.2297564148902893,0.18157894909381866,0.27320605516433716,0.2789473831653595,0.48650428652763367,0.5026316046714783,0.11187892407178879,0.11287925392389297,0.2621242105960846,0.24736842513084412,0.6273864507675171,0.5631579160690308,0.31336405873298645,0.27368420362472534,0.3074391186237335,0.28684210777282715,0.3791968524456024,0.3236842155456543,0.5095457434654236,0.4973684251308441,0.6892692446708679,0.7026315927505493,0.2078273892402649,0.2090376615524292,0.47103357315063477,0.44122806191444397,0.003949967212975025,0.005263158120214939,0.0006583278300240636,0.0,0.005924950819462538,0.0,0.01119157299399376,0.031578946858644485,0.018433179706335068,0.01315789483487606,0.0157998688519001,0.007894736714661121,0.1301323026418686,0.13010983169078827,0.009326310828328133,0.009649123065173626,1,0,10,RBMCF,702,500,NoRegularization-0.0,ConstantLearningRate-0.2,CD-1,1,kfold=1/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.2/sampling_method=CD-1/momentum=1/1550419835.664205/events.out.tfevents.1550419840.paulo-notebook
