,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_probability,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr
5,3,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(2 of 5)",7.915237903594971,0.5985941886901855,4.334936141967773,0.0997004508972168,1000000.0,linear,True,"{'C': 1000000.0, 'kernel': 'linear', 'probability': True}",0.26108998732572875,0.25616438356164384,0.2587228439763002,0.0024609434279011795,2,0.9821917808219178,0.9835234474017744,0.9828576141118461,0.0006658332899283081,0.2192686020820288,0.23048048807166593,0.2246568027222099,0.005601712695966499,2,0.9822502826209514,0.9829987577471363,0.9826245201840438,0.00037423756309246103,0.26108998732572875,0.25616438356164384,0.2587228439763002,0.0024609434279011795,2,0.9821917808219178,0.9835234474017744,0.9828576141118461,0.0006658332899283081,0.2239206007960738,0.23025080238516382,0.2269627648250637,0.0031627123788457836,2,0.98116751846271,0.9824030193624818,0.9817852689125959,0.0006177504498858788,0.36688871892625774,0.38990218446992697,0.377948514743821,0.011498049679894385,4,0.5021742883303144,0.4598740658978851,0.4810241771140997,0.021150111216214657
0,4,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(2 of 5)",3.3390917778015137,0.25391268730163574,4.057246685028076,0.5125489234924316,1e-05,linear,True,"{'C': 1e-05, 'kernel': 'linear', 'probability': True}",0.27214377406931967,0.2851351351351351,0.2784726793943384,0.0064935392210742765,5,0.2851351351351351,0.27214377406931967,0.2786394546022274,0.006495680532907722,0.0740622337646929,0.08130204528853177,0.07758919922067761,0.0036187124539966277,5,0.08130204528853177,0.0740622337646929,0.07768213952661233,0.003619905761919437,0.27214377406931967,0.2851351351351351,0.2784726793943384,0.0064935392210742765,5,0.2851351351351351,0.27214377406931967,0.2786394546022274,0.006495680532907722,0.11643689223551114,0.12652684229971298,0.12135233861306832,0.005043311947735709,5,0.12652684229971298,0.11643689223551114,0.12148186726761206,0.005044975032100919,0.44458020383801894,0.4569959206201221,0.4506286767930922,0.006205811960263351,6,0.5107490971487831,0.5134803113468186,0.5121147042478009,0.0013656070990177294
1,4,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(2 of 5)",7.648653984069824,0.8862950801849365,5.159305810928345,0.05687904357910156,0.01,linear,True,"{'C': 0.01, 'kernel': 'linear', 'probability': True}",0.27214377406931967,0.2851351351351351,0.2784726793943384,0.0064935392210742765,5,0.2851351351351351,0.27214377406931967,0.2786394546022274,0.006495680532907722,0.0740622337646929,0.08130204528853177,0.07758919922067761,0.0036187124539966277,5,0.08130204528853177,0.0740622337646929,0.07768213952661233,0.003619905761919437,0.27214377406931967,0.2851351351351351,0.2784726793943384,0.0064935392210742765,5,0.2851351351351351,0.27214377406931967,0.2786394546022274,0.006495680532907722,0.11643689223551114,0.12652684229971298,0.12135233861306832,0.005043311947735709,5,0.12652684229971298,0.11643689223551114,0.12148186726761206,0.005044975032100919,0.4529836995201273,0.47619125492985115,0.4642895527151211,0.01159995250034545,5,0.5326435450888882,0.5430410167330063,0.5378422809109473,0.005198735822059042
2,4,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(2 of 5)",8.153013110160828,0.3926788568496704,4.319226622581482,0.8830965757369995,1.0,linear,True,"{'C': 1.0, 'kernel': 'linear', 'probability': True}",0.3607188703465982,0.37432432432432433,0.3673469387755102,0.00680048445865746,1,0.9486486486486486,0.9614890885750963,0.9550688686118725,0.006420219963223839,0.3147121408996772,0.33743540477862877,0.3257820653700025,0.011357886558711446,1,0.949639098363102,0.9635868555236621,0.956612976943382,0.006973878580280035,0.3607188703465982,0.37432432432432433,0.3673469387755102,0.00680048445865746,1,0.9486486486486486,0.9614890885750963,0.9550688686118725,0.006420219963223839,0.32660943511208335,0.3484088379778203,0.3372292890427255,0.010896108328259806,1,0.9473489947467666,0.9604068933104081,0.9538779440285874,0.0065289492818207395,0.464146702580231,0.4954630265534719,0.4794028446080113,0.015653000247618346,1,0.6523153846754812,0.6422601415067467,0.647287763091114,0.005027621584367259
3,4,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(2 of 5)",8.338763952255249,1.2709119319915771,5.101137757301331,0.03591358661651611,100.0,linear,True,"{'C': 100.0, 'kernel': 'linear', 'probability': True}",0.3247753530166881,0.3689189189189189,0.34628044766293614,0.022064506951352345,2,0.9824324324324324,0.9730423620025674,0.9777373972174999,0.004695035214932475,0.30598649483732376,0.339378437026463,0.3222538004462527,0.016690467240078218,2,0.9831477297966659,0.9746931248877084,0.9789204273421872,0.004227302454478721,0.3247753530166881,0.3689189189189189,0.34628044766293614,0.022064506951352345,2,0.9824324324324324,0.9730423620025674,0.9777373972174999,0.004695035214932475,0.3091826451702476,0.348789116606677,0.32847743704842913,0.01979670754879978,2,0.981874251603449,0.9720484018344384,0.9769613267189436,0.0049129248845052875,0.4602357876054794,0.49054083701346857,0.4749992744796809,0.015147529649159167,3,0.6473386090865948,0.6581400491588254,0.6527393291227102,0.005400720036115303
4,4,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(2 of 5)",8.460117936134338,0.11918270587921143,3.9790430068969727,0.47579026222229004,10000.0,linear,True,"{'C': 10000.0, 'kernel': 'linear', 'probability': True}",0.3247753530166881,0.3689189189189189,0.34628044766293614,0.022064506951352345,2,0.9824324324324324,0.9730423620025674,0.9777373972174999,0.004695035214932475,0.30598649483732376,0.339378437026463,0.3222538004462527,0.016690467240078218,2,0.9831477297966659,0.9746931248877084,0.9789204273421872,0.004227302454478721,0.3247753530166881,0.3689189189189189,0.34628044766293614,0.022064506951352345,2,0.9824324324324324,0.9730423620025674,0.9777373972174999,0.004695035214932475,0.3091826451702476,0.348789116606677,0.32847743704842913,0.01979670754879978,2,0.981874251603449,0.9720484018344384,0.9769613267189436,0.0049129248845052875,0.4599381501205248,0.4894561512956064,0.47431821652576533,0.014754135258581363,4,0.652463417231364,0.647764900913738,0.650114159072551,0.002349258158813039
5,4,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(2 of 5)",8.049975752830505,0.8711594343185425,3.935479760169983,0.10297143459320068,1000000.0,linear,True,"{'C': 1000000.0, 'kernel': 'linear', 'probability': True}",0.3247753530166881,0.3689189189189189,0.34628044766293614,0.022064506951352345,2,0.9824324324324324,0.9730423620025674,0.9777373972174999,0.004695035214932475,0.30598649483732376,0.339378437026463,0.3222538004462527,0.016690467240078218,2,0.9831477297966659,0.9746931248877084,0.9789204273421872,0.004227302454478721,0.3247753530166881,0.3689189189189189,0.34628044766293614,0.022064506951352345,2,0.9824324324324324,0.9730423620025674,0.9777373972174999,0.004695035214932475,0.3091826451702476,0.348789116606677,0.32847743704842913,0.01979670754879978,2,0.981874251603449,0.9720484018344384,0.9769613267189436,0.0049129248845052875,0.46527565896424017,0.48722371387897684,0.4759679306146057,0.010970409851062735,2,0.6520172868259999,0.6522296520755678,0.6521234694507838,0.00010618262478395701
0,5,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(2 of 5)",3.1193774938583374,0.35368192195892334,3.656152129173279,0.36219608783721924,1e-05,linear,True,"{'C': 1e-05, 'kernel': 'linear', 'probability': True}",0.4462915601023018,0.47218453188602444,0.4588545095457538,0.012940803558547114,5,0.47218453188602444,0.4462915601023018,0.4592380459941631,0.012946485891861315,0.19917615661854646,0.22295823215242402,0.21071492532721517,0.01188581867964298,5,0.22295823215242402,0.19917615661854646,0.21106719438548524,0.011891037766938783,0.4462915601023018,0.47218453188602444,0.4588545095457538,0.012940803558547114,5,0.47218453188602444,0.4462915601023018,0.4592380459941631,0.012946485891861315,0.27543015822405537,0.3028944093941687,0.28875547297874493,0.01372609842715925,5,0.3028944093941687,0.27543015822405537,0.289162283809112,0.013732125585056654,0.6112963662300244,0.6452419794857729,0.6277663576516747,0.016965357104865263,5,0.7069246395582336,0.650191667284694,0.6785581534214638,0.028366486136769786
1,5,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(2 of 5)",8.367401361465454,1.3527429103851318,4.474998593330383,0.0805429220199585,0.01,linear,True,"{'C': 0.01, 'kernel': 'linear', 'probability': True}",0.4462915601023018,0.47218453188602444,0.4588545095457538,0.012940803558547114,5,0.47218453188602444,0.4462915601023018,0.4592380459941631,0.012946485891861315,0.19917615661854646,0.22295823215242402,0.21071492532721517,0.01188581867964298,5,0.22295823215242402,0.19917615661854646,0.21106719438548524,0.011891037766938783,0.4462915601023018,0.47218453188602444,0.4588545095457538,0.012940803558547114,5,0.47218453188602444,0.4462915601023018,0.4592380459941631,0.012946485891861315,0.27543015822405537,0.3028944093941687,0.28875547297874493,0.01372609842715925,5,0.3028944093941687,0.27543015822405537,0.289162283809112,0.013732125585056654,0.617528759174153,0.6454562186631169,0.6310788168722217,0.013957600933360518,1,0.7268033212655186,0.6675725301676783,0.6971879257165985,0.029615395548920176
2,5,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(2 of 5)",9.321605205535889,0.9762568473815918,4.103276610374451,0.7418290376663208,1.0,linear,True,"{'C': 1.0, 'kernel': 'linear', 'probability': True}",0.5063938618925832,0.5373134328358209,0.521395655036208,0.015453000027696118,1,0.9782903663500678,0.979539641943734,0.9789150041469009,0.000624637796833083,0.43141516860172213,0.48416837070833907,0.4570103693604955,0.026365024117286404,4,0.9786757215140826,0.9786237340353376,0.9786497277747102,2.5993739372454083e-05,0.5063938618925832,0.5373134328358209,0.521395655036208,0.015453000027696118,1,0.9782903663500678,0.979539641943734,0.9789150041469009,0.000624637796833083,0.4608597785492394,0.5031369614752795,0.4813721444587138,0.021129313538223424,1,0.9780831816617015,0.9784538470632984,0.9782685143625,0.00018533270079845732,0.6188722246484942,0.640428511707441,0.629331068336739,0.010773412901830138,3,0.8207448883314502,0.7167947339781012,0.7687698111547757,0.05197507717667449
3,5,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(2 of 5)",9.223510384559631,1.6441413164138794,4.115118384361267,0.015831589698791504,100.0,linear,True,"{'C': 100.0, 'kernel': 'linear', 'probability': True}",0.4961636828644501,0.5264586160108549,0.510862409479921,0.015140818208954838,2,0.9918588873812755,0.9961636828644501,0.9940112851228629,0.0021523977415873197,0.43850715597019413,0.4868961304498318,0.4619848874984976,0.024183868053885983,1,0.9920257494181631,0.996258677383997,0.99414221340108,0.0021164639829169274,0.4961636828644501,0.5264586160108549,0.510862409479921,0.015140818208954838,2,0.9918588873812755,0.9961636828644501,0.9940112851228629,0.0021523977415873197,0.46136336696752966,0.5022582014407043,0.4812050345163972,0.020438442674600134,2,0.9917590664179456,0.996038811648616,0.9938989390332809,0.002139872615335159,0.6173950931267242,0.6395456135181389,0.6281422514733157,0.011070399160790258,4,0.826703894425474,0.7209659939430685,0.7738349441842712,0.05286895024120275
4,5,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(2 of 5)",9.380780696868896,1.017106056213379,3.8105255365371704,0.0493546724319458,10000.0,linear,True,"{'C': 10000.0, 'kernel': 'linear', 'probability': True}",0.4961636828644501,0.5264586160108549,0.510862409479921,0.015140818208954838,2,0.9918588873812755,0.9961636828644501,0.9940112851228629,0.0021523977415873197,0.43850715597019413,0.4868961304498318,0.4619848874984976,0.024183868053885983,1,0.9920257494181631,0.996258677383997,0.99414221340108,0.0021164639829169274,0.4961636828644501,0.5264586160108549,0.510862409479921,0.015140818208954838,2,0.9918588873812755,0.9961636828644501,0.9940112851228629,0.0021523977415873197,0.46136336696752966,0.5022582014407043,0.4812050345163972,0.020438442674600134,2,0.9917590664179456,0.996038811648616,0.9938989390332809,0.002139872615335159,0.6201026991874569,0.6394466762007721,0.629488157422357,0.009667743380762844,2,0.8286250278930514,0.714793968847024,0.7717094983700377,0.05691552952301371
5,5,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(2 of 5)",8.49845576286316,0.5239067077636719,3.0113154649734497,0.45770013332366943,1000000.0,linear,True,"{'C': 1000000.0, 'kernel': 'linear', 'probability': True}",0.4961636828644501,0.5264586160108549,0.510862409479921,0.015140818208954838,2,0.9918588873812755,0.9961636828644501,0.9940112851228629,0.0021523977415873197,0.43850715597019413,0.4868961304498318,0.4619848874984976,0.024183868053885983,1,0.9920257494181631,0.996258677383997,0.99414221340108,0.0021164639829169274,0.4961636828644501,0.5264586160108549,0.510862409479921,0.015140818208954838,2,0.9918588873812755,0.9961636828644501,0.9940112851228629,0.0021523977415873197,0.46136336696752966,0.5022582014407043,0.4812050345163972,0.020438442674600134,2,0.9917590664179456,0.996038811648616,0.9938989390332809,0.002139872615335159,0.6172658669162018,0.6370884458633927,0.6268835368859712,0.009906939316276123,6,0.8249447330082137,0.7191673690696905,0.772056051038952,0.052888681969261615
