,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_probability,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg
4,1,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",15.665743947029114,0.6593538522720337,9.8431236743927,0.7594494819641113,1000.0,linear,True,"{'C': 1000.0, 'kernel': 'linear', 'probability': True}",0.22264631043256997,0.2291950886766712,0.22580645161290322,0.003272395381126307,1,0.9440654843110505,0.9478371501272265,0.9459513172191385,0.0018858329080879699,0.36259541984732824,0.3956343792633015,0.3785385121790652,0.016509421171412478,3,0.5088676671214188,0.5076335877862596,0.5082506274538392,0.0006170396675796441,0.29011226398492296,0.31415942624812093,0.30171632582753266,0.01201626010014385,2,0.4380037179274501,0.42106044659116226,0.42953208225930617,0.008471635668143906,0.4237012853247974,0.4461061326134846,0.4345128409947169,0.011195602607002359,2,0.5427881625099796,0.5286373064647899,0.5357127344873848,0.007075428022594865
5,1,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",14.468000411987305,0.17423105239868164,9.801566243171692,0.1303178071975708,100000.0,linear,True,"{'C': 100000.0, 'kernel': 'linear', 'probability': True}",0.22264631043256997,0.2291950886766712,0.22580645161290322,0.003272395381126307,1,0.9440654843110505,0.9478371501272265,0.9459513172191385,0.0018858329080879699,0.37150127226463103,0.39836289222373805,0.38446346280447663,0.01342263210132804,1,0.5225102319236017,0.49363867684478374,0.5080744543841927,0.014435777539408973,0.2913889954869843,0.31373235908512065,0.3021708819369079,0.011164879480111557,1,0.4383444739207842,0.42210053478557413,0.43022250435317916,0.008121969567605025,0.42480843205834895,0.44580365544333383,0.4349397676351718,0.010491219807698437,1,0.5445623737762113,0.5296892658062768,0.5371258197912441,0.007436553984967231
0,2,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",5.648920297622681,0.6069858074188232,9.718998908996582,0.46324586868286133,1e-05,linear,True,"{'C': 1e-05, 'kernel': 'linear', 'probability': True}",0.08894536213468869,0.09562841530054644,0.09216589861751152,0.0033393354578563476,5,0.09562841530054644,0.08894536213468869,0.09228688871761756,0.0033415265829288762,0.33672172808132145,0.3551912568306011,0.3456221198156682,0.009228708901712108,6,0.383879781420765,0.38246505717916135,0.38317241929996315,0.0007073621208018299,0.261679147283556,0.27569095309244657,0.26843138023425245,0.0070013089534086284,6,0.29818434110694947,0.30236901865066695,0.30027667987880824,0.0020923387718587427,0.40004628216676535,0.4136280084808347,0.40659126153602065,0.006786410213100749,6,0.4327428738256767,0.4336666153798856,0.43320474460278113,0.00046187077710443947
1,2,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",8.592321634292603,0.866185188293457,10.261816263198853,0.3224513530731201,0.001,linear,True,"{'C': 0.001, 'kernel': 'linear', 'probability': True}",0.08894536213468869,0.09562841530054644,0.09216589861751152,0.0033393354578563476,5,0.09562841530054644,0.08894536213468869,0.09228688871761756,0.0033415265829288762,0.34815756035578144,0.3743169398907104,0.3607636603028308,0.013071113077894873,5,0.41530054644808745,0.4078780177890724,0.4115892821185799,0.0037112643295075243,0.2704942480428051,0.2816862251178843,0.2758876168505457,0.005592319103678813,5,0.3257990383531657,0.332432844672362,0.32911594151276385,0.00331690315959815,0.4073723042673862,0.4185065819501777,0.41273786796969253,0.005563488325024004,5,0.4536685122306578,0.4556133698534763,0.45464094104206704,0.0009724288114092428
2,2,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",13.875294208526611,0.8457646369934082,9.896758317947388,0.34488630294799805,0.1,linear,True,"{'C': 0.1, 'kernel': 'linear', 'probability': True}",0.17662007623888182,0.1762295081967213,0.17643186306780778,0.0001951559683162736,4,0.23633879781420766,0.21473951715374842,0.22553915748397804,0.01079964033022962,0.36213468869123255,0.38114754098360654,0.37129690585911784,0.009500192537636495,4,0.4207650273224044,0.420584498094028,0.4206747627082162,9.026461418820686e-05,0.277895587961839,0.2884314109061663,0.28297275872895394,0.0052644571668872915,4,0.3383577636319259,0.3325984118671791,0.33547808774955246,0.0028796758823733948,0.41259293100686734,0.42313780496735626,0.4176744634223235,0.005268979707475851,4,0.4606590553761578,0.4528765702685912,0.4567678128223745,0.003891242553783314
3,2,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",14.993414044380188,1.0895963907241821,10.657332420349121,0.5643138885498047,10.0,linear,True,"{'C': 10.0, 'kernel': 'linear', 'probability': True}",0.19440914866581957,0.22540983606557377,0.20934825543120475,0.015490179725157543,1,0.9631147540983607,0.963151207115629,0.9631329806069948,1.8226508634144878e-05,0.3850063532401525,0.3948087431693989,0.3897300855826201,0.004897981124809038,2,0.51775956284153,0.48284625158831,0.50030290721492,0.01745665562661,0.2886470633668291,0.3003496725496807,0.2942865037367089,0.0058474677402504185,3,0.42069978704511857,0.4032969648945514,0.411998375969835,0.008701411075283577,0.4227546910723925,0.434162484852633,0.4282520610836737,0.005700156697972463,3,0.5300788129208016,0.5125984037506357,0.5213386083357187,0.008740204585082956
4,2,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",12.736585259437561,0.6986414194107056,9.435223460197449,0.06351840496063232,1000.0,linear,True,"{'C': 1000.0, 'kernel': 'linear', 'probability': True}",0.19440914866581957,0.22540983606557377,0.20934825543120475,0.015490179725157543,1,0.9631147540983607,0.963151207115629,0.9631329806069948,1.8226508634144878e-05,0.3875476493011436,0.4016393442622951,0.39433838051349573,0.007041227336851378,1,0.5314207650273224,0.49047013977128334,0.5109454523993029,0.02047531262801952,0.2910542954086838,0.30188866859132457,0.296275336336724,0.005413634402502408,2,0.4208083118368286,0.3994057347370269,0.4101070232869277,0.01070128854990085,0.42465824078786835,0.43549431467433675,0.4298801012782534,0.005414484196818577,1,0.5305688434040826,0.510683164176008,0.5206260037900453,0.009942839614037302
5,2,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",13.935381531715393,2.442146420478821,9.863546133041382,1.1738479137420654,100000.0,linear,True,"{'C': 100000.0, 'kernel': 'linear', 'probability': True}",0.19440914866581957,0.22540983606557377,0.20934825543120475,0.015490179725157543,1,0.9631147540983607,0.963151207115629,0.9631329806069948,1.8226508634144878e-05,0.3811944091486658,0.39617486338797814,0.38841342988808425,0.007485315584753325,3,0.5150273224043715,0.4891994917407878,0.5021134070725797,0.01291391533179187,0.29265189539256226,0.30055701434637866,0.29646134047103073,0.003949967681824254,1,0.41785680363706174,0.3954019057711087,0.40662935470408523,0.01122744893297653,0.4255741896606118,0.4344966584662796,0.42987389154721406,0.004458309056495382,2,0.52683569277567,0.5074868242769304,0.5171612585263001,0.009674434249369812
0,3,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",6.065145254135132,0.8227798938751221,9.877600193023682,1.0543205738067627,1e-05,linear,True,"{'C': 1e-05, 'kernel': 'linear', 'probability': True}",0.1281725888324873,0.13679890560875513,0.13232389730085584,0.004310120634576468,5,0.13679890560875513,0.1281725888324873,0.13248574722062123,0.004313158388133911,0.4073604060913706,0.43502051983584133,0.4206714944042133,0.013820316375670523,6,0.4883720930232558,0.46573604060913704,0.47705406681619644,0.011318026207059378,0.3407610680421843,0.36641926617880227,0.3531087591796878,0.012820063545421445,6,0.39717289581569415,0.37165345358006135,0.3844131746978777,0.012759721117816397,0.46816681079970823,0.49055191069847515,0.4789393638122156,0.011184667046562373,6,0.5167640860465149,0.49415861231064695,0.5054613491785809,0.01130273686793398
1,3,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",9.234103918075562,1.650259256362915,11.127971172332764,1.0113067626953125,0.001,linear,True,"{'C': 0.001, 'kernel': 'linear', 'probability': True}",0.1281725888324873,0.13679890560875513,0.13232389730085584,0.004310120634576468,5,0.13679890560875513,0.1281725888324873,0.13248574722062123,0.004313158388133911,0.4276649746192893,0.4418604651162791,0.43449637919684003,0.007092746312926513,4,0.518467852257182,0.47715736040609136,0.49781260633163665,0.020655245925545296,0.3510632214126381,0.36814329257816125,0.3592827948306746,0.00853402084341334,5,0.4169464918093749,0.3760571050304482,0.3965017984199115,0.020444693389463336,0.47680558725663025,0.49190242015885854,0.48407075174084935,0.007543100108224789,5,0.5322823107317479,0.4968016073394129,0.5145419590355804,0.0177403516961675
2,3,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",12.438724517822266,0.3810453414916992,9.144567608833313,0.8388174772262573,0.1,linear,True,"{'C': 0.1, 'kernel': 'linear', 'probability': True}",0.2715736040609137,0.292749658002736,0.2817643186306781,0.010580569833077851,1,0.31600547195622436,0.29949238578680204,0.30774892887151317,0.00825654308471116,0.42385786802030456,0.4418604651162791,0.4325213956550362,0.008994958941549204,5,0.5376196990424077,0.5076142131979695,0.5226169561201885,0.015002742922219092,0.35847659700943635,0.38361340619803075,0.3705733761515446,0.012559552678292273,4,0.4298930782701195,0.40140283367558033,0.4156479559728499,0.014245122297269597,0.4819964031070912,0.504161137174275,0.4926629077832672,0.011074561732498916,4,0.5410302477116982,0.5165640203537532,0.5287971340327257,0.012233113678972507
3,3,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",12.45149302482605,1.100572109222412,9.336259245872498,1.0215967893600464,10.0,linear,True,"{'C': 10.0, 'kernel': 'linear', 'probability': True}",0.27918781725888325,0.280437756497948,0.27978933508887427,0.0006245294539937616,2,0.9835841313269493,0.9898477157360406,0.986715923531495,0.003131792204545625,0.47081218274111675,0.45690834473324216,0.4641211323238973,0.006947022773661272,2,0.6689466484268126,0.5926395939086294,0.630793121167721,0.0381535272590916,0.3662481662598453,0.38957906448190166,0.3774758730408349,0.011657233145754637,2,0.5155775383799903,0.47077238965028667,0.4931749640151385,0.022402574364851824,0.4902811604620185,0.5099940026372066,0.4997677224304599,0.00984947921912366,2,0.6117671876190973,0.5740194664284305,0.592893327023764,0.018873860595333414
4,3,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",14.175687074661255,0.7361660003662109,8.99292504787445,1.0683263540267944,1000.0,linear,True,"{'C': 1000.0, 'kernel': 'linear', 'probability': True}",0.27918781725888325,0.280437756497948,0.27978933508887427,0.0006245294539937616,2,0.9835841313269493,0.9898477157360406,0.986715923531495,0.003131792204545625,0.4606598984771574,0.4692202462380301,0.4647794601711652,0.0042771593578379,1,0.6621067031463749,0.5951776649746193,0.6286421840604971,0.033464519085877775,0.36370907835432315,0.3919558805081454,0.37730250322229153,0.014113453978287848,3,0.5172382363756208,0.4742572647673434,0.4957477505714821,0.021490485804138704,0.48828343721780293,0.5121197230324531,0.4997543555394022,0.011909748970039036,3,0.6130081754368067,0.5777221514598577,0.5953651634483322,0.01764301198847451
5,3,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",14.033960938453674,0.9282087087631226,9.643573880195618,0.2343693971633911,100000.0,linear,True,"{'C': 100000.0, 'kernel': 'linear', 'probability': True}",0.27918781725888325,0.280437756497948,0.27978933508887427,0.0006245294539937616,2,0.9835841313269493,0.9898477157360406,0.986715923531495,0.003131792204545625,0.45685279187817257,0.46238030095759236,0.45951283739302173,0.002761808029883592,3,0.6621067031463749,0.5926395939086294,0.6273731485275021,0.03473355461887273,0.3663789790081432,0.3930836961612729,0.3792302945044815,0.013342954522478228,1,0.5106719772250982,0.48122791169735823,0.4959499444612282,0.014722032763869963,0.4902244499214345,0.512812989462875,0.5010949057507913,0.011286315226720876,1,0.6081051017967606,0.582063288052884,0.5950841949248222,0.013020906871938298
0,4,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",5.91105842590332,0.6515321731567383,8.334962248802185,1.546805500984192,1e-05,linear,True,"{'C': 1e-05, 'kernel': 'linear', 'probability': True}",0.2791293213828425,0.2953929539295393,0.28703094140882157,0.008128557411447048,5,0.2953929539295393,0.2791293213828425,0.2872611376561909,0.008131816273348386,0.5608194622279129,0.5691056910569106,0.564845292955892,0.004141454042785493,6,0.6571815718157181,0.6312419974391805,0.6442117846274493,0.0129697871882688,0.44945726639614336,0.45565380647963194,0.4524678303076737,0.003097028396106992,6,0.5223967810271745,0.5015786966161304,0.5119877388216525,0.010409042205522023,0.5614557575071893,0.5684683279224371,0.5648627864515295,0.00350488004807595,6,0.6225910962577839,0.6041299172846022,0.613360506771193,0.009230589486590834
1,4,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",10.42451798915863,1.2451716661453247,8.546139478683472,0.287808895111084,0.001,linear,True,"{'C': 0.001, 'kernel': 'linear', 'probability': True}",0.2791293213828425,0.2953929539295393,0.28703094140882157,0.008128557411447048,5,0.2953929539295393,0.2791293213828425,0.2872611376561909,0.008131816273348386,0.5492957746478874,0.5907859078590786,0.5694535878867676,0.020736752926962303,5,0.6883468834688347,0.6734955185659411,0.680921201017388,0.007425682451446758,0.4578648361306336,0.4851881067365053,0.47113973653032637,0.013656160341217315,5,0.5444363396967813,0.5463468926996128,0.5453916161981971,0.0009552765014157472,0.5676974107409871,0.5914308113441581,0.5792281873342328,0.011861944668131964,5,0.6394939312877909,0.6388453321510201,0.6391696317194056,0.00032429956838536667
2,4,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",14.176914691925049,0.10901165008544922,8.70346200466156,0.7518476247787476,0.1,linear,True,"{'C': 0.1, 'kernel': 'linear', 'probability': True}",0.3700384122919334,0.37669376693766937,0.37327188940092165,0.0033263437412322317,1,0.4281842818428184,0.43021766965428937,0.42920097574855387,0.0010166939057354718,0.558258642765685,0.592140921409214,0.5747202106649111,0.01693435008407821,4,0.6883468834688347,0.6824583866837388,0.6854026350762867,0.0029442483925479213,0.46425527792735205,0.4849340112833749,0.47430195680605175,0.010335223130368635,4,0.5716891434245117,0.5666501558168175,0.5691696496206646,0.0025194938038470838,0.5724040362685631,0.5910832133087026,0.5814792388068271,0.009335845638015,4,0.6586465813258133,0.6533168988256856,0.6559817400757495,0.0026648412500638874
3,4,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",16.09870207309723,1.341654896736145,8.975645780563354,0.73697829246521,10.0,linear,True,"{'C': 10.0, 'kernel': 'linear', 'probability': True}",0.34571062740076824,0.34688346883468835,0.34628044766293614,0.0005861857062234066,2,0.983739837398374,0.9833546734955185,0.9835472554469462,0.00019258195142773937,0.559539052496799,0.6056910569105691,0.5819618169848585,0.023066754395338483,2,0.7398373983739838,0.7131882202304738,0.7265128093022288,0.013324589071754989,0.4627928003583249,0.48982451925662623,0.4759260515413048,0.013510442907760406,1,0.6515786520676122,0.6533449889485147,0.6524618205080635,0.0008831684404512208,0.5717077934193981,0.5954566715844878,0.5832460897234377,0.011869680347740061,1,0.721722348771814,0.7200076745352801,0.7208650116535471,0.0008573371182669098
