,best_params,column,i_outer,metric,model,params,refit,split_method,value
10,"{'C': 2.0, 'gamma': 0.2, 'kernel': 'rbf', 'probability': True}",2,0,mdcg,SVC,"{'C': [0.002, 2.0, 2000.0, 2000000.0, 2000000000.0, 2000000000000.0], 'gamma': [2e-13, 2e-10, 2e-07, 0.0002, 0.2, 200.0], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_split_with_one_hot_encoding,0.48263963704797624
11,"{'C': 2.0, 'gamma': 0.2, 'kernel': 'rbf', 'probability': True}",2,0,map@5,SVC,"{'C': [0.002, 2.0, 2000.0, 2000000.0, 2000000000.0, 2000000000000.0], 'gamma': [2e-13, 2e-10, 2e-07, 0.0002, 0.2, 200.0], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_split_with_one_hot_encoding,0.1478656409025924
12,"{'C': 2.0, 'gamma': 0.2, 'kernel': 'rbf', 'probability': True}",3,0,accuracy,SVC,"{'C': [0.002, 2.0, 2000.0, 2000000.0, 2000000000.0, 2000000000000.0], 'gamma': [2e-13, 2e-10, 2e-07, 0.0002, 0.2, 200.0], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_split_with_one_hot_encoding,0.3995381062355658
13,"{'C': 2.0, 'gamma': 0.2, 'kernel': 'rbf', 'probability': True}",3,0,hit@5,SVC,"{'C': [0.002, 2.0, 2000.0, 2000000.0, 2000000000.0, 2000000000000.0], 'gamma': [2e-13, 2e-10, 2e-07, 0.0002, 0.2, 200.0], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_split_with_one_hot_encoding,0.5542725173210161
14,"{'C': 2.0, 'gamma': 0.2, 'kernel': 'rbf', 'probability': True}",3,0,mdcg,SVC,"{'C': [0.002, 2.0, 2000.0, 2000000.0, 2000000000.0, 2000000000000.0], 'gamma': [2e-13, 2e-10, 2e-07, 0.0002, 0.2, 200.0], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_split_with_one_hot_encoding,0.5719809808102477
15,"{'C': 2.0, 'gamma': 0.2, 'kernel': 'rbf', 'probability': True}",3,0,map@5,SVC,"{'C': [0.002, 2.0, 2000.0, 2000000.0, 2000000000.0, 2000000000000.0], 'gamma': [2e-13, 2e-10, 2e-07, 0.0002, 0.2, 200.0], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_split_with_one_hot_encoding,0.3078700398908251
16,"{'C': 2.0, 'gamma': 0.2, 'kernel': 'rbf', 'probability': True}",4,0,accuracy,SVC,"{'C': [0.002, 2.0, 2000.0, 2000000.0, 2000000000.0, 2000000000000.0], 'gamma': [2e-13, 2e-10, 2e-07, 0.0002, 0.2, 200.0], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_split_with_one_hot_encoding,0.45958429561200925
17,"{'C': 2.0, 'gamma': 0.2, 'kernel': 'rbf', 'probability': True}",4,0,hit@5,SVC,"{'C': [0.002, 2.0, 2000.0, 2000000.0, 2000000000.0, 2000000000000.0], 'gamma': [2e-13, 2e-10, 2e-07, 0.0002, 0.2, 200.0], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_split_with_one_hot_encoding,0.6581986143187067
18,"{'C': 2.0, 'gamma': 0.2, 'kernel': 'rbf', 'probability': True}",4,0,mdcg,SVC,"{'C': [0.002, 2.0, 2000.0, 2000000.0, 2000000000.0, 2000000000000.0], 'gamma': [2e-13, 2e-10, 2e-07, 0.0002, 0.2, 200.0], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_split_with_one_hot_encoding,0.6419459195833873
19,"{'C': 2.0, 'gamma': 0.2, 'kernel': 'rbf', 'probability': True}",4,0,map@5,SVC,"{'C': [0.002, 2.0, 2000.0, 2000000.0, 2000000000.0, 2000000000000.0], 'gamma': [2e-13, 2e-10, 2e-07, 0.0002, 0.2, 200.0], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_split_with_one_hot_encoding,0.44062550613358925
20,"{'C': 2.0, 'gamma': 0.2, 'kernel': 'rbf', 'probability': True}",5,0,accuracy,SVC,"{'C': [0.002, 2.0, 2000.0, 2000000.0, 2000000000.0, 2000000000000.0], 'gamma': [2e-13, 2e-10, 2e-07, 0.0002, 0.2, 200.0], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_split_with_one_hot_encoding,0.6235565819861432
21,"{'C': 2.0, 'gamma': 0.2, 'kernel': 'rbf', 'probability': True}",5,0,hit@5,SVC,"{'C': [0.002, 2.0, 2000.0, 2000000.0, 2000000000.0, 2000000000000.0], 'gamma': [2e-13, 2e-10, 2e-07, 0.0002, 0.2, 200.0], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_split_with_one_hot_encoding,0.7967667436489607
22,"{'C': 2.0, 'gamma': 0.2, 'kernel': 'rbf', 'probability': True}",5,0,mdcg,SVC,"{'C': [0.002, 2.0, 2000.0, 2000000.0, 2000000000.0, 2000000000000.0], 'gamma': [2e-13, 2e-10, 2e-07, 0.0002, 0.2, 200.0], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_split_with_one_hot_encoding,0.7646785519565706
23,"{'C': 2.0, 'gamma': 0.2, 'kernel': 'rbf', 'probability': True}",5,0,map@5,SVC,"{'C': [0.002, 2.0, 2000.0, 2000000.0, 2000000000.0, 2000000000000.0], 'gamma': [2e-13, 2e-10, 2e-07, 0.0002, 0.2, 200.0], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_split_with_one_hot_encoding,0.6001232216590183
