,best_params,column,i_outer,metric,model,params,refit,split_method,value
10,"{'hidden_layer_sizes': 80, 'max_iter': 800}",2,4,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.4819569141808202
11,"{'hidden_layer_sizes': 80, 'max_iter': 800}",2,4,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.1545246612954946
12,"{'hidden_layer_sizes': 80, 'max_iter': 800}",3,4,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.2523148148148148
13,"{'hidden_layer_sizes': 80, 'max_iter': 800}",3,4,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.4675925925925926
14,"{'hidden_layer_sizes': 80, 'max_iter': 800}",3,4,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.4864635660355461
15,"{'hidden_layer_sizes': 80, 'max_iter': 800}",3,4,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.25588529140612476
16,"{'hidden_layer_sizes': 80, 'max_iter': 800}",4,4,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.44212962962962965
17,"{'hidden_layer_sizes': 80, 'max_iter': 800}",4,4,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.625
18,"{'hidden_layer_sizes': 80, 'max_iter': 800}",4,4,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.6305111354748784
19,"{'hidden_layer_sizes': 80, 'max_iter': 800}",4,4,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.4053266293891294
20,"{'hidden_layer_sizes': 80, 'max_iter': 800}",5,4,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.4976851851851852
21,"{'hidden_layer_sizes': 80, 'max_iter': 800}",5,4,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.6689814814814815
22,"{'hidden_layer_sizes': 80, 'max_iter': 800}",5,4,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.6687673973473696
23,"{'hidden_layer_sizes': 80, 'max_iter': 800}",5,4,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.5149566598524932
