,best_params,column,i_outer,metric,model,params,refit,split_method,value
10,"{'hidden_layer_sizes': 100, 'max_iter': 800}",2,0,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.452192017726208
11,"{'hidden_layer_sizes': 100, 'max_iter': 800}",2,0,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.14801535646801237
12,"{'hidden_layer_sizes': 100, 'max_iter': 800}",3,0,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.3279445727482679
13,"{'hidden_layer_sizes': 100, 'max_iter': 800}",3,0,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.5427251732101617
14,"{'hidden_layer_sizes': 100, 'max_iter': 800}",3,0,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.5417259205863724
15,"{'hidden_layer_sizes': 100, 'max_iter': 800}",3,0,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.2972574807794207
16,"{'hidden_layer_sizes': 100, 'max_iter': 800}",4,0,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.4387990762124711
17,"{'hidden_layer_sizes': 100, 'max_iter': 800}",4,0,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.6096997690531177
18,"{'hidden_layer_sizes': 100, 'max_iter': 800}",4,0,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.6214734088102493
19,"{'hidden_layer_sizes': 100, 'max_iter': 800}",4,0,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.41575772572308367
20,"{'hidden_layer_sizes': 100, 'max_iter': 800}",5,0,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.5704387990762124
21,"{'hidden_layer_sizes': 100, 'max_iter': 800}",5,0,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.7482678983833718
22,"{'hidden_layer_sizes': 100, 'max_iter': 800}",5,0,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.7277241370360839
23,"{'hidden_layer_sizes': 100, 'max_iter': 800}",5,0,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.5749040220749227
