,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlpclassifier__hidden_layer_sizes,param_mlpclassifier__max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
2,2,67.9002366065979,6.2887351512908936,0.6812038421630859,0.3690342903137207,80,800,"{'mlpclassifier__hidden_layer_sizes': 80, 'mlpclassifier__max_iter': 800}",0.1599552572706935,0.1688622754491018,0.1642567958357432,0.004450915430269609,2,0.9664670658682635,0.9608501118568232,0.9636585888625433,0.0028084770057201225,0.3366890380313199,0.3724550898203593,0.3539618276460382,0.017872611080278013,2,1.0,1.0,1.0,0.0,0.3965866266941059,0.40904733934095466,0.40260437976531394,0.006226727854498005,2,0.9867569591499604,0.9844482210940426,0.9856025901220016,0.0011543690279589014,0.1276330660391063,0.12317196775280606,0.12547863164404516,0.0022292501037638334,1,0.17691847473883401,0.16790074764906976,0.17240961119395187,0.004508863544882127,"{'mlpclassifier__hidden_layer_sizes': 80, 'mlpclassifier__max_iter': 800}"
3,2,60.48402452468872,1.5321667194366455,0.667587399482727,0.14606153964996338,100,800,"{'mlpclassifier__hidden_layer_sizes': 100, 'mlpclassifier__max_iter': 800}",0.1767337807606264,0.1664670658682635,0.1717755928282244,0.005130367853449583,1,0.9664670658682635,0.9608501118568232,0.9636585888625433,0.0028084770057201225,0.36465324384787473,0.3652694610778443,0.3649508386350492,0.0003079291770076648,1,1.0,1.0,1.0,0.0,0.41282972688032565,0.4093498881429997,0.4111491801216981,0.0017389060649230397,1,0.9867569591499604,0.9844482210940427,0.9856025901220016,0.0011543690279588459,0.12644961116437625,0.12231850584545195,0.12445454295078354,0.002064349711628734,2,0.17574251497005988,0.16870008812961831,0.1722213015498391,0.003521213420220784,"{'mlpclassifier__hidden_layer_sizes': 100, 'mlpclassifier__max_iter': 800}"
0,3,79.08478617668152,5.566354990005493,1.1450183391571045,0.1016390323638916,20,800,"{'mlpclassifier__hidden_layer_sizes': 20, 'mlpclassifier__max_iter': 800}",0.16852678571428573,0.17286914765906364,0.17061885482938113,0.002169739184533344,4,0.9495798319327731,0.9575892857142857,0.9535845588235294,0.004004726890756316,0.40401785714285715,0.40456182472989194,0.4042799305957201,0.0002718031807838617,4,0.9975990396158463,0.9955357142857143,0.9965673769507803,0.001031662665065991,0.4214508031019228,0.4302271041845478,0.42567906151824814,0.004385236559364651,4,0.978645660796663,0.9817962975167818,0.9802209791567225,0.0015753183600593634,0.23235858263760048,0.26156571719596927,0.24643003612928427,0.014593869678560818,3,0.32056976037168117,0.3104954680735931,0.3155326142226371,0.005037146149044047,"{'mlpclassifier__hidden_layer_sizes': 20, 'mlpclassifier__max_iter': 800}"
1,3,76.6863762140274,13.663223147392273,1.1306407451629639,0.03216552734375,40,800,"{'mlpclassifier__hidden_layer_sizes': 40, 'mlpclassifier__max_iter': 800}",0.17522321428571427,0.19567827130852342,0.18507807981492191,0.010220736849821225,3,0.9627851140456183,0.9609375,0.9618613070228091,0.0009238070228091422,0.39955357142857145,0.42857142857142855,0.41353383458646614,0.01449929381629839,3,1.0,0.9966517857142857,0.9983258928571428,0.0016741071428571508,0.42502053502205517,0.4409583909933122,0.4326990972106365,0.007963636163464426,3,0.9854791999914261,0.9835807083337477,0.9845299541625869,0.0009492458288392069,0.2296368902674706,0.2630753600141355,0.24574692225068162,0.016708132348898952,4,0.31453305997723763,0.30591324598021025,0.31022315297872394,0.004309906998513691,"{'mlpclassifier__hidden_layer_sizes': 40, 'mlpclassifier__max_iter': 800}"
2,3,59.527541756629944,3.8557037115097046,0.9418952465057373,0.14229965209960938,80,800,"{'mlpclassifier__hidden_layer_sizes': 80, 'mlpclassifier__max_iter': 800}",0.17633928571428573,0.21608643457382953,0.19548872180451127,0.019860377244173454,2,0.9627851140456183,0.9609375,0.9618613070228091,0.0009238070228091422,0.4107142857142857,0.4489795918367347,0.4291497975708502,0.01911994788962429,2,1.0,0.9966517857142857,0.9983258928571428,0.0016741071428571508,0.42992752365704173,0.4622230227130595,0.44548689364759275,0.016137026502401605,2,0.9854791999914261,0.9835807083337474,0.9845299541625867,0.000949245828839318,0.2416994724025974,0.2755476736149005,0.25800690537532645,0.016912862039200477,2,0.3170018916657572,0.309394422541744,0.3131981571037506,0.003803734562006611,"{'mlpclassifier__hidden_layer_sizes': 80, 'mlpclassifier__max_iter': 800}"
3,3,53.26667034626007,0.05544483661651611,0.4343479871749878,0.19345128536224365,100,800,"{'mlpclassifier__hidden_layer_sizes': 100, 'mlpclassifier__max_iter': 800}",0.20424107142857142,0.22088835534213686,0.21226142278773857,0.008318114584334096,1,0.9627851140456183,0.9609375,0.9618613070228091,0.0009238070228091422,0.41964285714285715,0.4525810324129652,0.43551185656448815,0.01645815122263738,1,1.0,0.9966517857142857,0.9983258928571428,0.0016741071428571508,0.44892153664801,0.4632179695741779,0.4558092917824796,0.007143469640125922,1,0.9854791999914261,0.9835807083337474,0.9845299541625867,0.000949245828839318,0.24514303590754485,0.272232581344226,0.25819427439728193,0.013535778217623837,1,0.31809115854133857,0.3061899447278912,0.31214055163461485,0.005950606906723693,"{'mlpclassifier__hidden_layer_sizes': 100, 'mlpclassifier__max_iter': 800}"
0,4,69.84945678710938,4.877474784851074,1.2259379625320435,0.1316002607345581,20,800,"{'mlpclassifier__hidden_layer_sizes': 20, 'mlpclassifier__max_iter': 800}",0.3098434004474273,0.332934131736527,0.3209947946790052,0.011538641791481027,4,0.9748502994011976,0.9731543624161074,0.9740023309086525,0.0008479684925450925,0.5615212527964206,0.5688622754491018,0.5650665124349336,0.0036683736739175038,4,1.0,0.9988814317673378,0.9994407158836689,0.0005592841163311046,0.547176411549844,0.5563639488807866,0.5516134235055045,0.0045910933213990715,4,0.9898509612158284,0.9889749656705453,0.9894129634431869,0.0004379977726415296,0.3965469169160445,0.39372234751276664,0.3951828246941029,0.001411462207564898,4,0.46807338569614015,0.44130613420881876,0.45468975995247946,0.013383625743660699,"{'mlpclassifier__hidden_layer_sizes': 20, 'mlpclassifier__max_iter': 800}"
1,4,64.7047348022461,7.586559534072876,1.0658398866653442,0.09260237216949463,40,800,"{'mlpclassifier__hidden_layer_sizes': 40, 'mlpclassifier__max_iter': 800}",0.33109619686800895,0.3532934131736527,0.3418160786581839,0.011092144484819898,3,0.9760479041916168,0.9776286353467561,0.9768382697691864,0.0007903655775696738,0.5592841163310962,0.578443113772455,0.5685367264314632,0.009573919759921168,3,1.0,1.0,1.0,0.0,0.5528058646642153,0.5712502556492752,0.5617133640699556,0.009216824619976178,3,0.9903759835970921,0.9909335826192901,0.9906547831081911,0.0002787995110989927,0.39133528477488205,0.41660994893330217,0.4035413834286014,0.012629972280768124,3,0.46505391813775043,0.4381358164579641,0.45159486729785725,0.013459050839893155,"{'mlpclassifier__hidden_layer_sizes': 40, 'mlpclassifier__max_iter': 800}"
2,4,53.60466456413269,2.8117072582244873,0.8401731252670288,0.3462334871292114,80,800,"{'mlpclassifier__hidden_layer_sizes': 80, 'mlpclassifier__max_iter': 800}",0.35570469798657717,0.3904191616766467,0.3724696356275304,0.017347123245601857,2,0.9760479041916168,0.9776286353467561,0.9768382697691864,0.0007903655775696738,0.5794183445190156,0.6119760479041916,0.5951417004048583,0.01626937112607499,2,1.0,1.0,1.0,0.0,0.5730687626186248,0.5984632684795931,0.5853327373982132,0.012689858235009727,2,0.9903759835970921,0.9909335826192901,0.9906547831081911,0.0002787995110989927,0.4009629613488674,0.42235417476734843,0.41129359362442075,0.010689377743419194,2,0.4641043108588019,0.43905551197497505,0.45157991141688847,0.012524399441913414,"{'mlpclassifier__hidden_layer_sizes': 80, 'mlpclassifier__max_iter': 800}"
3,4,45.528088212013245,4.939771771430969,0.5683568716049194,0.26345574855804443,100,800,"{'mlpclassifier__hidden_layer_sizes': 100, 'mlpclassifier__max_iter': 800}",0.3624161073825503,0.39880239520958083,0.3799884326200116,0.018182548491048767,1,0.9748502994011976,0.9776286353467561,0.9762394673739769,0.0013891679727792705,0.587248322147651,0.6095808383233533,0.5980335454019664,0.011159755021510722,1,1.0,1.0,1.0,0.0,0.5795132487809714,0.5977084024276449,0.5883003819764442,0.0090922785268838,1,0.989933983301968,0.9909335826192901,0.9904337829606291,0.0004997996586610376,0.4049656681871447,0.42374036342898613,0.41403268410787203,0.009381880566168873,1,0.4613916841641392,0.44144106452831283,0.45141637434622606,0.009975309817913197,"{'mlpclassifier__hidden_layer_sizes': 100, 'mlpclassifier__max_iter': 800}"
0,5,59.325780272483826,6.479511857032776,1.1220613718032837,0.019387364387512207,20,800,"{'mlpclassifier__hidden_layer_sizes': 20, 'mlpclassifier__max_iter': 800}",0.5135746606334841,0.4887573964497041,0.5014459224985541,0.012405474991500312,4,0.9857988165680474,0.9751131221719457,0.9804559693699966,0.005342847198050837,0.6889140271493213,0.6958579881656805,0.6923076923076923,0.003471097139977993,4,1.0,1.0,1.0,0.0,0.681805348701513,0.6707984903859691,0.6764260570435404,0.005502028932653682,4,0.9947587657311924,0.9903706621242733,0.9925647139277328,0.0021940518034595513,0.558870076002429,0.563074028535567,0.560924639270504,0.002101441465469151,4,0.6158707190245651,0.5930502340796459,0.6044604765521056,0.011410242472459642,"{'mlpclassifier__hidden_layer_sizes': 20, 'mlpclassifier__max_iter': 800}"
1,5,48.118268609046936,7.156447529792786,1.0712239742279053,0.09093832969665527,40,800,"{'mlpclassifier__hidden_layer_sizes': 40, 'mlpclassifier__max_iter': 800}",0.5350678733031674,0.5301775147928994,0.5326778484673221,0.0024445571336687002,3,0.9857988165680474,0.9751131221719457,0.9804559693699966,0.005342847198050837,0.6900452488687783,0.7159763313609467,0.7027183342972817,0.012962242452549429,3,1.0,1.0,1.0,0.0,0.6895674800768649,0.6956988298733234,0.69256400441348,0.003064894905451342,3,0.9947587657311924,0.9903706621242733,0.9925647139277328,0.0021940518034595513,0.566350218409042,0.5758652117113655,0.5710004031056662,0.004756286211975551,3,0.6134991162683471,0.5958072809543399,0.6046531986113435,0.008845917657003599,"{'mlpclassifier__hidden_layer_sizes': 40, 'mlpclassifier__max_iter': 800}"
2,5,40.160805344581604,4.843772530555725,0.9346166849136353,0.47528350353240967,80,800,"{'mlpclassifier__hidden_layer_sizes': 80, 'mlpclassifier__max_iter': 800}",0.5486425339366516,0.5289940828402366,0.5390399074609601,0.009821725992569382,2,0.9857988165680474,0.9751131221719457,0.9804559693699966,0.005342847198050837,0.6945701357466063,0.7408284023668639,0.7171775592828225,0.02312324861669555,1,1.0,1.0,1.0,0.0,0.6993249987469355,0.7023135212094886,0.7007855548376569,0.0014938810497480285,2,0.9947587657311924,0.9903706621242733,0.9925647139277328,0.0021940518034595513,0.5661233619321854,0.5846089039165963,0.5751576493681757,0.009240419374743888,1,0.6153035938420555,0.5910970402146873,0.6032003170283714,0.01210327681368406,"{'mlpclassifier__hidden_layer_sizes': 80, 'mlpclassifier__max_iter': 800}"
3,5,36.51589477062225,1.5272396802902222,0.6526303291320801,0.34427976608276367,100,800,"{'mlpclassifier__hidden_layer_sizes': 100, 'mlpclassifier__max_iter': 800}",0.5350678733031674,0.5443786982248521,0.5396182764603817,0.004654227994707354,1,0.9857988165680474,0.9751131221719457,0.9804559693699966,0.005342847198050837,0.7024886877828054,0.7218934911242604,0.7119722382880278,0.009699933110464878,2,1.0,1.0,1.0,0.0,0.6955389894292133,0.7065787604796283,0.7009343662583635,0.005518481113132605,1,0.9947587657311924,0.9903706621242734,0.9925647139277329,0.002194051803459496,0.5659301727684081,0.5785316478393402,0.5720887884045779,0.00629913445296823,2,0.6125993749839903,0.5909310297545592,0.6017652023692748,0.010834172614715532,"{'mlpclassifier__hidden_layer_sizes': 100, 'mlpclassifier__max_iter': 800}"
