id,name,plugin1,plugin2,plugin3,plugin4,plugin5,plugin6
7602,SpagBVI1#*,0,0,6,4,7,3
7603,SpagBVI*#2,0,4,7,3,6,0
7628,H_Glam_NG*,2,3,1,0,4,0
7629,Anything**,4,3,1,0,4,0
7638,ACOUST-SFT,2,4,1,0,7,7
7642,DP,0,0,3,6,10,10
7645,COCH-INTRO,0,3,4,6,1,10
7645,COCH-MAIN,0,3,4,7,1,10
7645,COCH-BRIDG,0,3,4,4,7,1
7646,*CRUNCH**,0,2,3,4,1,7
7646,DISTORT-LD,2,3,0,1,7,10
7647,CLEAN-VIB*,0,0,4,3,4,8
7662,BasicTwin#,0,0,6,7,3,7
7663,Surf60's2#,0,0,7,6,4,3
7664,MarvinsSTR,0,6,7,3,0,7
7672,335Crunsh1,0,0,2,6,3,7
7673,60sJazzRec,0,7,3,7,10,10
7675,ShafferSet,0,0,4,7,3,7
7680,12-24*****,0,3,1,6,6,8
7694,May*Delay*,3,3,7,2,4,6
7698,Always*On*,0,9,1,2,6,8
7699,Solo******,0,3,2,4,2,6
7700,Sitarish**,9,4,2,7,4,6
7701,Bagpipes**,9,2,4,4,4,7
7702,Running***,0,4,6,3,10,10
7771,Supersoni3,0,2,6,3,7,1
7774,Clock*****,4,6,6,4,10,10
7783,VariaxSitr,0,0,2,4,4,7
7817,Stryper***,0,1,3,1,7,7
7839,BrianDL***,0,1,3,6,2,10
7846,SRV*******,9,2,4,3,7,4
7855,Saturday**,3,6,7,7,10,10
7856,Limelight*,9,2,3,4,7,10
7865,otta******,0,2,2,8,3,10
7867,isatbytheo,2,7,4,4,4,3
7879,Ibanez*PT3,3,4,6,3,7,10
7880,E.V.H.****,9,2,3,4,6,7
7881,Water*****,8,3,8,6,7,10
7898,Headlong**,9,2,1,3,10,10
7899,Marillion,2,6,6,4,3,7
7905,Mandolin**,2,1,6,10,10,10
7908,Bass******,4,0,1,4,2,10
7910,idiot*****,2,0,0,3,1,10
7927,Kayleigh**,0,1,3,3,6,8
7928,WorkingMan,2,3,1,7,7,10
7938,Battery***,0,2,3,1,7,4
7939,FtB*solo**,0,2,3,1,4,6
7943,GtLky,7,4,4,3,10,10
7946,blues*1***,0,0,2,3,7,6
7952,Scorpions*,0,9,1,2,3,7
7968,Thrash*Em*,6,6,8,4,6,10
7973,The*Byrds*,3,0,4,7,4,10
7986,take5*****,2,0,7,7,10,10
8091,Clean,0,3,9,7,10,10
8092,LttlHlpr**,6,3,4,7,10,10
8098,Johnny*W.*,1,2,4,3,6,7
8099,Melvin*T.*,1,2,1,3,7,10
8100,Punk*'77**,2,0,3,7,10,10
8101,Rory*G.***,0,2,1,3,8,10
8139,Kill'emAll,2,3,0,7,7,10
8142,U2Streets,2,6,6,6,3,1
8143,U2Bad*****,2,6,6,3,1,7
8156,SV*+*BM***,0,2,6,6,3,2
8173,Saul2014**,3,0,7,0,7,10
8174,Saul1908**,0,9,7,7,3,10
8194,3rdSTAGE,0,1,3,4,4,6
8198,crzy*cat,2,9,9,10,10,10
8207,Satisfy***,2,7,3,2,10,10
8225,Cln*Amb,0,0,4,6,8,10
8234,Sometimes*,0,0,2,7,3,10
8236,The*Holy**,4,0,1,4,10,10
8246,Voodoo****,4,8,2,2,4,3
8247,smiths****,0,2,4,6,8,10
8255,OD*HW*****,0,0,2,2,2,3
8256,Dist*HW***,0,0,2,2,1,3
8257,tompetty,0,0,3,4,7,8
8259,ClnElcBass,0,0,4,1,3,10
8273,radiohead*,0,1,4,8,7,10
8274,jet*******,0,1,2,3,10,10
8275,S*Pumpkin*,2,9,3,0,7,10
8284,War*Arch#1,0,2,3,0,1,1
8286,EVH*#3****,4,8,3,0,6,7
8288,ENGL*Kre*1,8,3,0,1,1,7
8290,Xtc*#1****,8,3,0,1,6,7
8292,one*******,0,8,3,4,10,10
8296,YJM**,0,2,0,3,8,10
8299,numb,2,3,0,4,4,8
8303,Class*Rock,0,9,3,4,3,7
8312,money*****,9,0,1,4,4,10
8313,nice******,0,3,2,6,4,0
8334,TWIST*****,0,2,1,0,4,7
8347,rotaryfend,3,4,4,7,10,10
8348,blank*dist,4,2,0,3,10,10
8356,OASIS*****,0,2,2,3,6,6
8362,StS*Clean*,0,4,3,3,6,7
8363,StS*Rhythm,0,1,3,0,6,7
8364,StS*Lead**,1,0,1,3,6,7
8378,Vulgar*D,3,7,1,4,0,10
8405,TORNADO***,0,2,0,3,1,7
8415,RideTL****,0,9,2,3,4,6
8438,Drive!****,0,2,4,3,8,1
8440,7thson****,0,3,0,4,7,10
8510,HPS*-*D***,0,2,2,3,1,4
8511,MAY*******,0,2,2,3,1,7
8512,PINK*CITY*,0,3,3,4,6,10
8513,CLN*TELE**,0,0,1,1,6,7
8514,BOTOM*SOL*,0,0,2,3,6,1
8524,e*johnson,0,0,2,3,1,8
8525,ham*oragn*,0,4,5,3,4,8
8526,LittleWing,0,2,4,3,6,7
8528,Hendrix***,0,4,3,2,6,10
8531,honkytonk,9,0,7,3,6,10
8532,frampton-1,0,0,1,3,7,7
8533,chillpeppr,0,0,9,3,7,6
8534,mrjohnson*,0,0,2,3,6,8
8535,cln*jimi,0,4,7,7,3,10
8542,SonicYouth,0,3,2,1,4,7
8543,Acustica**,3,0,2,4,7,7
8544,SpecialN**,3,0,7,7,6,0
8545,U2********,2,0,1,2,0,0
8546,cod*clean,0,3,4,6,6,7
8550,overdrive2,4,3,0,7,6,7
8559,ladyland,2,3,4,4,7,10
8560,satch*1,0,1,2,6,3,7
8573,A.M*1*****,0,2,6,6,1,3
8574,A.M*2*****,0,2,2,6,1,3
8581,metal2****,0,2,3,1,4,7
8616,Dirt*Bomb*,9,2,3,0,7,7
8638,Apache****,0,1,4,6,6,6
8638,WondeLand*,1,4,6,6,6,6
8638,Memory****,1,4,6,6,7,10
8638,Dance*On**,1,4,6,6,6,7
8638,InAPersian,0,6,6,6,7,10
8638,VOXLongTom,0,6,6,6,10,10
8663,TIME*SOLO*,2,0,2,3,6,7
8666,Tool******,0,2,2,1,4,4
8687,Comfortabl,0,0,2,6,1,3
8690,US*BLUES4*,9,3,7,6,7,10
8715,CLEAN*****,3,4,2,6,1,0
8715,DIRT******,3,0,0,8,10,10
8715,Solo******,0,2,3,6,2,10
8715,California,1,2,0,2,6,7
8715,Shes*Gone*,0,2,1,0,3,6
8715,Slash*Live,0,3,0,6,2,1
8723,lonleYboy*,3,9,6,3,10,10
8724,U2*Myst***,3,1,4,7,10,10
8725,zooropa***,3,1,6,6,10,10
8727,Green*Day*,2,0,3,4,6,7
8730,CLEAN*01**,0,0,3,7,6,1
8735,Lead,0,0,3,6,1,10
8738,Ch*Grove**,2,8,1,0,1,10
8745,Nickelback,3,4,7,0,10,10
8751,Petrucci**,2,3,1,0,7,7
8752,Dimebag***,0,2,3,1,0,7
8753,Atomic****,3,3,1,0,7,7
8756,SweetDist,2,0,3,2,4,4
8781,MACLOU****,8,0,2,2,0,0
8784,ScMoore~**,0,6,3,7,10,10
8786,SurfTrem~*,0,1,4,3,6,7
8786,SurfFuzz~*,0,1,2,3,6,7
8801,Kill*All**,2,3,1,0,7,10
8802,STP*******,2,3,4,7,0,10
8803,Rush*DRV**,3,3,4,7,0,7
8804,A7X2003,0,2,3,7,0,10
8807,Lead*Metal,0,2,3,1,6,6
8808,gunman****,1,2,3,2,10,10
8814,POD.NATION,0,2,6,7,4,10
8819,Main******,9,4,4,2,6,3
8825,Patch*Aby*,0,2,3,4,4,6
8838,Time******,4,0,2,3,6,7
8890,LushDream*,4,2,3,4,6,7
8897,Clean*2,0,6,1,6,10,10
8897,Clean*5*,0,3,7,6,10,10
8897,Clean*6,4,3,3,6,7,7
8913,RotaryZ***,0,5,3,7,10,10
8913,MS*Love***,2,3,0,6,7,10
8913,FD*COMBO**,7,3,7,10,10,10
8913,BritMay***,2,3,0,4,4,7
8913,MsJohn,1,3,7,7,10,10
8913,JB*Talks**,0,1,2,3,1,7
8914,B-manCLNb*,3,0,1,4,6,7
8928,Randall*RG,0,2,3,1,7,9
8964,Slayer****,0,0,2,3,1,10
8966,Cantrell**,9,0,2,3,1,0
8973,RWTD******,0,4,2,6,3,7
8974,DTNA******,0,4,3,6,7,7
8975,EvrybodyWS,0,4,2,3,7,7
8978,Panama****,0,3,4,6,7,7
9040,JP*rthm***,0,3,1,0,6,7
9066,COWGRL*2**,0,3,4,7,6,7
9090,Vintage***,0,1,3,7,7,10
9092,GeilDist*2,0,2,3,7,6,7
9093,ENGL******,3,2,0,6,10,10
9142,Hi*gain*1*,0,2,2,6,10,10
9145,Hi*Gain*3,0,2,7,2,10,10
9194,Jack*White,5,2,2,8,0,3
9239,plini*****,1,0,2,7,3,2
9262,PiB-Fuzz**,0,8,2,3,7,6
9265,Sabbath***,0,1,2,3,7,10
9268,TW*ROCK***,0,3,3,6,7,0
9269,Good*LP*Nk,0,3,3,4,7,0
9271,SSBoost,0,2,7,7,10,10
9272,Lead2*****,0,2,3,0,8,7
9273,Organ*****,0,4,3,1,5,7
9286,Criogena**,3,7,8,1,0,10
9297,BlueOrchid,4,9,2,0,3,7
9298,Mobius,7,6,6,10,10,10
9302,ALIEN*rit*,0,2,3,4,7,7
9304,ALIEN*cl**,3,4,6,0,7,7
9307,7Nation***,0,4,9,0,3,7
9309,EvoRhitm,0,2,2,3,7,10
9310,EvoSolos,0,2,2,3,4,6
9311,EvoClean,3,4,6,0,1,7
9318,Acustica**,2,4,7,7,10,10
9329,MegaDave,2,3,0,1,7,7
9334,C.*Santana,3,8,7,10,10,10
9345,AMBIENT***,4,6,6,7,7,3
9346,BASE******,3,6,6,7,7,0
9347,LEAD*TONE*,2,6,7,3,0,10
9349,SWEELS****,0,6,6,7,7,3
9362,Psycho****,0,9,2,4,3,7
9363,Cs********,2,3,4,7,6,4
9369,LP********,0,4,3,8,1,4
9375,Red*Hot*Ch,0,7,0,2,2,3
9376,PFTheWall*,3,0,0,6,2,7
9377,Metallica,0,0,2,7,2,3
9400,mayer*****,3,1,4,7,7,10
9401,90*metal**,3,1,1,4,8,0
9403,DRV*******,2,0,3,7,6,10
9404,CLEAN*****,0,6,6,4,3,7
9415,BLACKSTAR,0,0,2,3,10,10
9419,DonAcotk,0,1,0,2,1,7
9422,CRY-LEAD,1,0,0,2,3,6
9423,Bonamassa*,0,2,1,0,6,7
9431,*Vai*FTLFG,0,4,0,3,6,10
9432,Oasis*****,3,2,6,0,10,10
9444,21*Guns,0,0,0,2,1,7
9446,Joe*Bon***,0,0,2,2,2,1
9452,HPS-LEAD,0,0,2,3,4,6
9455,FS*1*CA,2,3,0,7,4,7
9455,FS*5*US***,2,3,4,0,6,7
9455,JZ*2*FDv**,4,2,3,4,7,7
9455,JZ*3*FDda*,2,2,3,6,7,7
9455,JZ*4*FDd**,2,3,7,7,10,10
9455,JZ*5*CA***,1,2,3,7,7,10
9455,BL*1*VX***,4,2,3,7,7,10
9455,BL*2*MT,4,2,3,0,6,7
9455,BL*3*FDd,4,2,3,0,7,7
9455,BL*4*FDd,0,3,4,0,7,7
9455,BL*7*BB,4,2,3,4,0,7
9455,RO*5*VX***,2,3,1,0,8,7
9455,RO*D*BN***,2,3,4,4,0,7
9455,RO*E*MSc**,2,3,0,6,7,7
9455,RO*H*AL***,2,3,4,0,8,7
9455,RO*I*JMI**,9,2,3,0,6,7
9455,RO*J*BB***,2,3,0,7,7,7
9455,DR*1*FDv**,3,4,0,7,7,10
9455,DR*4*VX***,0,3,1,0,7,7
9455,DR*6*MT***,3,4,0,6,7,10
9455,DR*7*BB***,0,3,0,6,7,10
9455,DR*9*US***,9,3,0,6,7,10
9455,DR*A*TC***,0,3,4,0,7,10
9455,DR*B*BGc*,3,4,0,7,10,10
9455,HH*3*AL***,3,0,8,6,7,10
9455,HH*2*DZ,9,3,4,0,6,7
9455,HH*5*BGc**,0,3,4,0,6,7
9455,HH*8*BN***,1,2,3,0,6,7
9455,CL*1*VX*,0,3,4,4,0,6
9455,CL*2*MT***,4,3,0,6,6,6
9455,CL*3*VX***,9,3,4,0,7,7
9455,CL*4*FDc,2,3,4,1,6,7
9455,CL*5*HW,2,3,7,6,4,7
9455,CL*6*FDc**,8,9,2,3,0,7
9455,CL*A*VX***,0,9,3,0,6,7
9455,CL*B*FDv,9,3,0,7,6,10
9455,CL*C*FDc**,3,4,4,0,6,7
9455,DRIVE*Mc,9,4,2,3,0,6
9455,CRUNCH****,0,4,2,3,0,6
9455,CLEAN*****,0,1,4,3,0,7
9455,DRIVE**B,4,4,2,3,0,6
9455,ACOUSTIC**,0,2,4,0,7,7
9467,GreatWhite,0,0,9,2,3,6
9467,Frampton**,0,1,1,3,7,10
9467,Sanitarium,0,0,3,4,6,10
9467,Washed*Out,0,0,3,8,10,10
9467,*MoonBeam,0,0,2,6,10,10
9467,Elegant,0,0,2,3,6,6
9467,AcouSky,0,0,2,4,6,7
9467,SCORPIO-LD,1,0,0,2,3,8
9467,Desplugado,0,0,2,4,7,10
9467,Minor*SWG,0,0,2,7,10,10
9467,WildOzz*,0,0,2,3,4,10
9467,PETRUCCI*,0,0,2,3,7,7
9467,Jack*White,0,0,9,2,2,3
9467,MONSTER*!!,0,5,0,2,3,6
9467,HEADCRUSH,0,0,0,2,3,10
9467,MEGA-LEAD,9,0,0,2,3,6
9472,HPS*MAY-D*,0,2,1,3,4,2
9472,Progress**,0,9,2,2,6,2
9472,FENDER*TEL,0,0,1,1,7,6
9472,US*BLUES**,0,3,7,1,6,2
9472,Fusion****,0,0,1,3,6,2
9472,SmokOn****,0,2,1,3,6,2
9472,EXTDS-GUVR,0,2,2,1,6,2
9472,ROZA*GOUVR,0,2,2,1,4,2
9472,AC*12*STR*,0,0,4,1,2,4
9472,MAY*HPS=G*,0,2,1,2,4,2
9472,GansKnocin,0,2,1,2,6,2
9472,CRUNCH*GVR,0,2,2,3,1,2
9472,FDVIBRO***,0,0,3,1,2,10
9472,Knopfler**,0,2,1,2,1,2
9472,BigFatFlng,0,0,8,3,1,1
9472,EXTRDST*TS,0,2,2,1,3,2
9472,MAY*RAPSOD,0,3,2,3,6,2
9472,MAY*BGUVRN,0,2,2,3,4,2
9472,RunLikeHel,0,2,3,4,6,2
9472,May*Delay*,0,3,4,1,2,6
9472,CRY*FLAY**,0,0,1,1,6,2
9472,EAGLES*AC*,0,0,2,4,1,4
9472,VAI*EXTDST,0,2,2,3,6,2
9472,JP*Flanger,0,0,2,4,1,6
9472,METALL*GUV,0,2,1,2,3,2
9472,MS*CRUNCH*,0,2,1,3,3,2
9472,Vibrato***,0,0,1,2,4,4
9472,Violin****,0,2,2,0,0,4
9472,CMPR0D*DL*,0,8,6,1,1,2
9472,Metallica*,0,2,3,1,3,2
9472,ACO*DELEY*,0,0,2,1,6,7
9472,Honeydrip*,0,0,2,1,2,6
9472,BLUE*GUITR,0,2,1,2,2,6
9472,FD*Rhitm**,0,3,1,1,4,7
9472,METALL*CRY,0,1,2,1,2,2
9472,Arpha*****,0,0,4,4,2,6
9472,Bosto*HPS*,0,1,3,4,1,2
9472,Sitara****,0,4,2,7,4,6
9472,MAY*CRUNCH,0,2,1,2,2,8
9472,R.*ROADS**,0,2,3,6,6,2
9472,MoveJet***,0,2,4,3,2,7
9472,*S.*Vai***,0,2,2,4,6,2
9472,TriDelay**,0,6,6,6,2,10
9472,MultiMod**,0,2,2,4,1,2
9472,Trem*Clean,0,0,1,4,7,2
9472,UNDER*WATR,0,0,8,8,1,10
9472,TELE*AWAH*,0,0,1,1,1,6
9472,AngelFaze*,0,2,8,6,2,10
9472,JB*Talk***,0,2,2,1,1,2
9472,HARD*A-WAH,0,2,2,1,1,10
9472,80JUDAS***,0,0,2,3,3,2
9472,FunkyWah**,0,9,8,3,7,10
9472,TELEC*wah*,0,0,9,1,6,3
9472,BrownSugar,0,0,3,6,4,1
9472,May*******,0,3,1,4,6,2
9472,BrianDL***,0,3,1,6,2,10
9472,StereoFunk,0,0,1,1,7,10
9472,HEAVEN****,0,3,2,4,6,1
9472,GilmrRever,0,0,4,4,6,1
9472,410BlsSolo,0,3,0,1,6,2
9472,Tele*ClnRW,0,0,1,4,2,6
9472,PF*Wall***,0,0,6,1,7,2
9472,Taste-ACUS,0,0,4,2,1,4
9472,Marooned**,0,2,3,9,6,2
9472,TELEC*DEL*,0,0,4,1,6,2
9472,Shine*SOLO,0,0,2,3,6,2
9472,PINK*CITY*,0,2,4,2,6,2
9472,Shine*Rhtm,0,0,3,1,4,8
9472,Acc*OfDrea,0,0,4,6,7,2
9477,Paranoid**,0,3,8,1,10,10
9488,Jp,3,0,6,7,1,10
9490,METAL*DIST,9,0,2,3,0,10
9523,BASE*13,0,2,3,1,10,10
9524,Oziel*NIG2,0,2,3,6,7,4
9542,TameImpa**,4,4,7,6,2,0
9543,Synth*Impa,2,4,4,0,6,7
9550,SabbathWah,0,9,2,3,10,10
9568,Funky*monk,3,0,7,0,7,2
9569,SuckMyKiss,4,7,3,0,1,2
9570,RHCP-solo*,0,9,3,0,7,0
9571,Frusciant2,3,0,7,0,4,2
9573,Right*clea,2,0,7,3,4,0
9574,Righteous,0,2,1,8,2,2
9589,Piano*****,0,1,8,4,7,10
9593,Wayza,3,4,1,1,6,4
9594,Mr.David,0,2,4,4,3,8
9595,Eruption**,0,4,4,2,3,7
9596,MSchofield,2,2,3,7,0,10
9598,DREAMING**,2,3,6,0,7,10
9599,Unchained*,0,4,4,1,3,6
9604,KingDiam01,2,3,0,4,6,7
9605,Chorus*SOL,0,2,3,4,8,7
9613,Shoegaze**,2,3,1,2,6,7
9614,Shoegaze**,3,3,6,7,7,7
9615,Acoustic**,2,1,4,7,10,10
9616,Unchained*,0,2,4,3,4,6
9622,Unchained*,0,2,4,4,3,6
9627,Atomic****,0,3,3,1,10,10
9630,RocketRide,0,1,2,2,4,8
9637,MESA*BOO**,0,2,3,1,6,10
9638,STRAT*COMP,0,0,6,3,7,10
9672,Acoustic**,2,1,7,7,10,10
9672,Variax1928,4,0,2,4,7,7
9672,fender*cle,0,4,3,6,1,7
9672,Satriani**,0,2,3,6,1,10
9672,Tube&MS***,0,1,2,3,0,8
9672,ZAKK*BLS**,0,9,4,2,3,8
9672,CHORUS****,0,0,3,4,7,10
9672,JPETRUCCI*,0,3,1,6,7,2
9672,STEVE*VAI,0,3,1,7,6,10
9672,ANDY*TIMMO,0,3,1,6,7,7
9672,FENDER,0,0,4,4,3,8
9672,WAH*WAH***,0,1,3,7,6,10
9672,BassFORrec,2,4,1,0,10,10
9672,interesant,0,2,0,3,6,10
9672,Red*Hot*Ch,0,7,0,2,3,6
9685,Silvera,4,2,0,3,1,7
9687,Jaguar13**,0,0,3,3,6,7
9739,FooFighter,4,3,4,6,1,1
9740,SC*for*HB,1,1,4,3,1,0
9752,Shine*on,0,2,3,7,4,6
9768,DarkRide**,0,2,2,4,3,7
9769,Helloween2,2,1,3,6,6,7
9771,ACOUSTIC**,2,3,1,4,6,7
9772,ACOUS*RITH,2,4,1,1,7,10
9773,BASS*SIMUL,4,0,1,4,0,7
9774,RITHM*DIST,0,0,2,3,1,6
9775,ACOUS*LEAD,2,4,1,1,6,7
9776,LEAD******,3,3,1,1,4,6
9779,K.HEAVENSD,0,2,3,1,1,7
9791,DZ*LEAD,0,1,3,6,7,7
9809,shine01***,0,3,1,4,4,6
9812,BigSurMoon,0,1,2,7,6,10
9816,LIVIN*eq**,1,2,1,3,4,6
9822,SRV*******,7,6,3,2,0,9
9833,ROCKMAN***,0,2,2,3,1,1
9838,im*broken*,0,2,3,1,1,6
9843,Apache****,0,0,4,6,6,7
9843,atlantis**,0,6,6,7,10,10
9843,ATLANTIS**,0,6,6,6,7,0
9843,Cavatina**,0,6,7,10,10,10
9843,fingle*b**,0,6,7,0,10,10
9843,RIDERS****,0,6,6,7,0,10
9843,APACHE****,0,6,6,4,7,0
9843,WONDLAND**,0,6,6,6,6,0
9843,F*B*I*****,0,6,6,0,10,10
9843,FLINGEL*BU,0,2,6,6,0,10
9844,1861******,6,6,6,6,10,10
9844,APACHE****,6,6,4,10,10,10
9864,CLEAN*Moj*,0,3,0,1,7,6
9865,Moje*VaiCL,4,3,0,6,1,1
9866,akustika*l,7,0,1,2,1,10
9868,Moje*Solo*,0,3,4,7,6,6
9869,termolo*ro,7,4,0,0,3,10
9897,Gilmour***,0,2,0,7,3,6
9907,Horn******,0,3,1,7,7,6
9913,Slash*****,0,9,0,2,3,6
9920,Dark*Side*,4,2,7,6,2,4
9923,AudioVerse,3,4,4,10,10,10
9924,AudioChoru,0,2,4,9,6,10
9925,AudioSolo*,0,2,2,9,6,2
10146,Delay*Stup,2,8,7,6,8,10
10148,SquareB,0,2,0,3,4,4
10197,StereoFunk,0,0,3,1,7,7
10200,Improvvisa,9,3,7,6,1,9
10201,ACUSTICA**,2,1,7,0,6,10
10207,Tom*Scholz,1,0,2,3,6,4
10211,ORGLesl***,1,5,3,8,4,7
10214,Angus*****,0,3,2,1,7,2
10215,Violin1,0,9,0,3,1,8
10219,Violin2,9,0,5,3,1,8
10220,DOBROCN,0,0,2,1,1,8
10224,SitarCN1**,9,4,4,4,2,8
10229,EpitomeEH1,0,5,8,6,7,10
10231,Hammond2**,5,0,4,8,6,7
10233,MANH.CL***,0,3,4,8,10,10
10234,MANH.DI***,2,3,8,10,10,10
10235,WAVES*LEAD,3,0,2,6,7,10
10237,AcORG1****,2,1,5,8,4,8
10245,BagPipe1,9,0,3,1,9,8
10252,WalkofLife,5,3,4,8,8,10
10323,LeadCN24**,2,3,4,6,4,7
10324,AcouORG5**,0,5,8,2,6,7
10346,Themelover,6,1,0,6,6,6
10350,CrunchRock,0,4,3,2,6,7
10403,Marooned**,0,9,3,6,4,2
10403,Fusion****,0,3,1,1,6,2
10403,BLUE5*****,0,0,2,1,6,2
10403,FD*COMBO**,0,0,3,4,7,7
10403,HPS*ANGEL*,2,0,2,4,4,2
10403,FENDER*TEL,0,4,0,4,1,7
10403,CRUNCH*MS*,0,2,2,1,7,2
10403,Vibrato***,0,2,0,4,1,6
10403,WHITE*SHIP,2,0,2,6,4,2
10403,FLAMENCO**,0,2,0,1,7,7
10403,AC*MAY****,0,4,2,0,1,7
10403,Brian*SOLO,2,0,2,1,6,2
10403,AGNUS*****,0,3,2,2,7,2
10403,CRY*FLAY**,0,0,1,1,6,6
10403,CRY*PHASE*,0,1,2,2,6,2
10403,FDVIBRO***,0,3,1,1,4,2
10403,JP*Flanger,0,0,4,1,7,6
10403,HotBoxFaze,0,4,2,2,4,2
10403,BigFatFlng,0,0,8,1,4,2
10403,FD*Tremolo,0,4,0,3,4,2
10403,EAGLES****,0,2,0,4,4,7
10403,HPS*MAY-D*,0,3,2,4,4,2
10403,FD*CARLOS*,0,2,1,1,7,6
10403,FD*COMBO**,0,0,3,7,7,1
10403,NoseHarp**,0,2,5,8,8,2
10403,Vai*Love**,0,1,3,1,6,2
10403,BrownSugar,0,0,3,6,4,2
10403,Metallica*,0,1,2,3,1,2
10403,BostonCL**,0,2,0,1,4,6
10403,METALL****,0,1,3,1,4,2
10403,Trem*Clean,0,2,0,1,4,2
10403,AWAH*SOLO*,0,0,2,1,1,6
10403,StereoFunk,0,0,1,1,4,2
10403,Satriani**,0,2,3,6,4,2
10403,ZZ*TOP****,0,2,3,1,4,2
10403,Best*Clean,0,0,4,4,6,4
10403,MetaSynCor,0,3,2,5,4,2
10403,U2....****,0,0,4,3,6,2
10403,It's*Alive,5,2,6,1,2,10
10403,CRUNCH*PHA,0,4,2,2,1,2
10403,VIOLA*****,0,0,4,3,8,2
10403,May*Delay*,0,3,4,1,6,2
10403,Run*like..,0,2,2,6,4,2
10403,Shine*CLEN,0,0,3,4,1,6
10403,Progress**,0,3,2,4,6,2
10403,GilmrRever,0,0,1,4,4,6
10403,Wall*SOL0*,0,0,3,4,2,6
10403,GilmorSolo,0,2,4,6,4,2
10403,Tele*ClnRW,0,0,1,4,6,2
10403,HPS*-*G***,0,2,2,4,4,2
10403,JB*Talk***,0,1,3,2,4,2
10403,TELEC*DEL*,0,0,4,4,6,2
10403,USA*Lead**,0,3,1,4,8,2
10403,ACO*DELEY*,0,0,2,1,6,4
10403,Gilm*CLEAN,0,0,1,6,6,4
10428,clean*fend,0,2,4,7,6,6
10430,MAY*RAPSOD,2,0,1,2,6,2
10430,AGNUS*****,0,2,3,2,7,2
10430,HeavyMedal,1,0,2,1,4,2
10430,OZZY******,0,2,4,1,6,2
10430,SANTANA***,0,2,3,2,6,2
10430,Solottery*,0,0,6,3,2,10
10430,METALL****,0,1,1,3,4,2
10430,Elec*Rhyth,0,0,3,1,7,2
10430,Esandman**,2,3,4,1,7,6
10430,JB*Crunch*,0,3,1,7,6,2
10430,DriveA-Wah,0,1,3,7,2,10
10430,AWAH*SOLO*,0,1,0,2,1,6
10430,AWAH******,0,1,0,1,1,6
10430,MetaSynCor,0,2,2,5,4,2
10430,PIGS******,0,1,2,2,4,2
10430,USA*Lead**,0,3,4,8,1,2
10430,Floyd*Solo,0,3,6,1,4,2
10490,Quo*Crunch,0,2,2,2,7,2
10491,Ms*Crunch,2,0,2,3,7,2
10532,MAY*RAPSOD,0,3,2,1,6,2
10536,Metalcore*,3,7,0,1,10,10
10567,R.I.P*****,0,2,1,3,1,7
10568,AhchoirBG,9,4,3,6,1,8
10580,CRY*FLAY**,0,1,0,1,6,6
10623,AgelessMin,9,2,3,4,4,6
10623,Harvest*H*,2,2,4,4,6,7
10623,AccousticD,4,0,4,4,6,7
10623,ACCousticE,0,2,4,7,7,0
10623,ACCousticE,0,1,2,4,6,7
10623,ACCousticE,4,2,8,8,6,7
10623,ACCousticE,2,1,1,4,6,7
10623,MB*DR*****,9,7,3,6,7,0
10623,MB*MK*II**,9,2,3,6,6,7
10623,MB*MK*III*,2,3,4,7,7,0
10623,MB*MK*III*,2,2,3,1,6,0
10623,Plexi1959*,2,3,1,6,7,0
10623,JCM2000***,2,3,4,4,6,7
10623,JCM2000***,9,2,3,6,7,0
10623,BBreaker62,9,0,3,6,7,7
10623,BBreaker62,3,4,6,7,7,0
10623,Bogner*Ecs,9,3,4,6,7,0
10623,Bogner*Ecs,9,2,3,4,7,0
10623,VAC30,9,0,3,4,6,7
10623,FDRev65***,2,3,4,6,7,7
10623,FTWREV65**,9,8,3,6,7,0
10623,FTWREV65**,0,3,4,4,7,0
10623,FTWREV65**,0,9,3,6,7,7
10623,FVVERB63**,2,3,4,4,7,7
10623,HiWatt100,0,3,4,6,7,0
10623,HiWatt100,2,2,3,1,7,0
10623,Engl*Invad,2,3,4,6,7,0
10623,DireStrait,2,3,6,7,7,0
10623,Heroes*del,0,2,3,4,7,0
10623,Rammstein*,4,3,1,1,4,0
10623,Panthera**,3,1,4,7,0,0
10623,Dark*Side*,4,2,2,6,4,7
10623,come*asyou,0,4,4,4,4,1
10623,Themelover,6,1,6,6,6,0
10623,Quo*Crunch,2,2,2,2,7,0
10623,AngelFaze*,4,0,2,8,6,7
10623,It's*Alive,2,2,1,5,6,7
10623,Creeper***,9,0,3,6,8,7
10623,Trem*Clean,0,1,4,8,6,7
10623,Str*Cln*LD,0,1,4,6,8,7
10623,Ms*Crunch*,2,2,2,3,7,0
10720,Bass******,1,4,3,0,10,10
10822,Krank*****,0,2,4,3,6,1
10850,Juicy,3,1,0,7,10,10
10850,The*Nerve*,3,4,4,0,7,10
10850,Flunky****,0,4,1,3,7,10
10850,Mrs.*Clean,3,3,8,6,10,10
10850,Warmth****,3,3,7,10,10,10
10850,Heavy*D***,3,3,0,2,10,10
10850,Dreams****,8,3,3,0,6,10
10850,Proverbs**,3,4,7,3,10,10
10850,AutoDrive*,1,2,0,7,4,10
10850,AutoScream,1,2,7,0,10,10
10850,AngelSky**,2,8,7,10,10,10
10850,CrunchEcho,2,1,4,6,6,6
