id,name,plugin1,plugin2,plugin3,plugin4,plugin5,plugin6
9472,Brit*Sound,27,72,30,116,54,71
8913,BritMay***,73,116,27,39,44,64
7314,Broken,22,29,107,107,107,107
10850,Broken****,75,8,107,107,107,107
7315,Broken****,75,8,27,107,107,107
7315,BrokenRD**,27,8,101,63,107,107
7495,BrothersiA,27,83,64,107,107,107
9389,BrothersiA,27,83,30,64,107,107
9472,BrownSugar,27,24,94,54,8,30
6458,BrownSugar,24,94,54,63,8,66
10403,BrownSugar,27,24,94,54,8,71
7218,Buckethead,77,71,95,41,25,27
7315,Burnin'***,84,102,27,63,107,107
9334,C.*Santana,95,18,60,107,107,107
6744,C.O.B*****,73,72,27,98,80,56
9588,CAR*DRIVE*,107,107,114,31,27,107
8913,CAR*DRIVE*,114,27,63,66,107,107
8183,CAR*DRIVE*,107,107,114,27,66,107
6903,CAR*DRIVE*,68,114,27,63,66,107
10403,CARLOS****,83,27,74,30,53,71
9843,CAVATINA**,23,53,53,60,27,107
9844,CAVATINA**,53,53,107,107,107,107
9672,CHORUS****,27,23,92,44,64,107
9455,CL*1*VX*,25,93,41,44,27,7
9455,CL*2*MT***,1,103,27,55,7,7
9455,CL*3*VX***,67,93,45,27,60,66
9455,CL*4*FDc,85,92,43,30,7,64
9455,CL*5*HW,85,96,64,5,44,66
9455,CL*6*FDc**,19,68,74,92,27,105
9455,CL*7*HW***,23,33,96,45,66,107
9455,CL*8*HW***,25,85,96,43,66,60
9455,CL*9*FDv**,25,104,44,27,63,66
9455,CL*A*VX***,25,68,93,27,54,66
9455,CL*B*FDv,67,104,27,63,54,107
9455,CL*C*FDc**,92,10,44,27,7,66
9455,CL*D*FDd,71,111,48,45,27,63
9455,CL*E*VX***,23,93,27,66,60,107
6352,CL-E.Br.U*,23,21,36,7,64,66
9455,CLEAN*****,24,32,43,92,27,63
8715,CLEAN*****,92,41,85,54,33,23
9404,CLEAN*****,23,55,56,42,92,64
8730,CLEAN*01**,27,25,86,105,56,30
8715,CLEAN*2***,23,85,30,56,107,107
9864,CLEAN*Moj*,27,92,28,32,66,53
7647,CLEAN-VIB*,27,24,46,92,38,17
8513,CLN*TELE**,27,23,30,30,53,66
7445,CMNA*BOSS*,33,73,76,30,71,107
7388,CMNA*DIST*,33,73,80,28,30,107
7391,CMNA*DIST2,73,29,80,28,30,64
9472,CMPR0D*DL*,27,22,56,30,30,71
7645,COCH-BRIDG,27,108,51,10,63,30
7645,COCH-INTRO,27,108,51,53,107,30
7645,COCH-MAIN,27,108,51,107,63,30
9066,COWGRL*2**,23,92,50,66,7,105
9455,CRUNCH****,24,43,74,115,27,56
9635,CRUNCH****,73,102,27,54,64,107
10403,CRUNCH*GVR,27,73,74,30,66,71
9472,CRUNCH*GVR,27,73,74,86,30,71
10403,CRUNCH*MS*,27,72,74,30,66,71
10403,CRUNCH*PHA,27,39,72,74,30,71
10403,CRUNCH*QUO,27,73,72,30,66,71
6903,CRY&BLUES*,68,24,109,66,107,107
9472,CRY*FLAY**,27,23,36,30,56,71
10403,CRY*FLAY**,27,23,36,30,4,56
10580,CRY*FLAY**,27,36,23,30,4,56
10403,CRY*PHASE*,27,36,83,72,4,71
9422,CRY-LEAD,36,23,27,80,115,54
9368,CS********,73,97,49,64,53,45
7227,California,27,71,84,30,30,65
8715,California,30,71,27,84,54,65
8966,Cantrell**,68,23,73,110,30,27
10850,CaptCrunch,77,30,28,107,107,107
7315,CaptCrunch,77,30,27,107,107,107
6847,Carlos,27,95,30,64,107,107
7082,CarrMercry,107,114,107,107,107,107
7315,Cascading,25,92,45,6,64,107
9467,CatScratch,23,27,73,115,107,107
8638,Cavatina**,30,106,7,54,105,107
9843,Cavatina**,23,107,107,54,60,107
8738,Ch*Grove**,74,18,31,28,30,107
6847,Chalk***,23,27,94,30,66,53
6776,CharaDve,23,27,94,30,107,107
8323,Charlie*3,73,98,27,65,53,60
7315,Chicken***,71,23,71,94,66,65
8913,Cho&Rev***,67,92,7,44,107,107
7314,Cho&Rev***,107,67,92,7,44,107
7315,Chopper***,82,38,102,27,107,107
8562,Chorus****,27,92,106,44,7,64
9605,Chorus*SOL,27,73,99,52,16,64
7315,ChunkFlang,77,30,106,46,106,27
10850,ChunkFlang,77,30,106,46,106,28
7265,Cig&Alco,25,72,97,54,61,107
7314,Claivoyanc,23,108,44,4,64,107
6776,ClasEcho,71,27,98,30,54,61
7314,Class*A***,28,68,73,99,64,107
8303,Class*Rock,28,67,98,39,86,61
6903,Classic***,81,92,63,107,107,107
7315,Classic***,81,92,63,27,107,107
6776,ClassicD,71,27,94,30,63,107
8091,Clean,27,92,68,62,107,107
6934,Clean*****,85,66,41,56,107,107
6451,Clean*****,28,24,53,105,54,107
6262,Clean*****,85,7,60,33,41,107
8897,Clean*0,27,111,60,107,107,107
8897,Clean*1,97,23,60,107,107,107
8897,Clean*2,23,54,30,56,107,107
6454,Clean*2***,28,25,86,41,38,107
8897,Clean*4*,109,23,60,107,107,107
8897,Clean*5*,27,93,66,107,107,54
8897,Clean*6,41,86,92,53,64,60
8913,Clean*Alp*,24,27,92,30,44,7
6903,Clean*FLNG,28,23,46,92,63,107
7313,Clean*Hall,31,105,26,107,107,107
6738,Clean*Kirk,23,44,56,18,107,107
6933,Clean*Vibe,63,116,1,107,107,107
8913,Clean*Wah*,28,67,92,60,107,107
7314,Clean*Wah*,33,67,92,60,107,107
7314,Clean*Wah*,107,20,23,30,107,107
8225,Cln*Amb,27,23,44,56,18,107
7314,Cln*Talker,107,24,36,30,21,107
8259,ClnElcBass,27,24,37,32,86,107
7774,Clock*****,40,6,6,49,107,107
6776,Cmajor,71,27,96,52,65,107
7959,Cocain,73,104,27,107,107,107
6718,Comf*Numb1,79,72,30,56,96,28
10403,Comfortabl,27,83,79,42,56,71
9472,Comfortabl,27,23,79,96,56,71
8687,Comfortabl,28,23,79,56,30,96
10850,CountryDrt,103,24,53,107,107,107
7315,CountryDrt,103,24,53,27,107,107
6847,Cowboy**,71,28,84,30,69,53
6776,CrArena,27,96,30,53,64,107
7313,Crazytrain,107,27,75,115,4,65
7313,Crazytrain,75,115,30,27,107,107
6847,Cream***,27,75,30,42,53,63
6903,Creeper***,17,26,89,105,107,107
10623,Creeper***,67,26,89,55,17,105
7315,Creeper***,17,26,89,105,27,107
6453,Creepy****,28,23,8,92,53,63
9286,Criogena**,113,64,17,107,30,27
7315,CrossEye**,14,40,11,71,114,27
7315,CrunchCore,77,30,44,27,107,107
6903,CrunchCore,77,30,44,28,107,107
10850,CrunchEcho,77,30,44,53,53,53
7315,CrunchEcho,77,30,44,53,53,27
7315,CrunchFaze,77,30,19,27,107,107
10850,CrunchFaze,77,30,19,28,107,107
10350,CrunchRock,28,39,110,71,59,105
