id,name,plugin1,plugin2,plugin3,plugin4,plugin5,plugin6
7083,BROKEN****,8.0,9.0,40.0,55.0,55.0,55.0
7083,FD*CLEAN**,12.0,27.0,47.0,55.0,55.0,55.0
7083,FD*TWANG**,27.0,47.0,30.0,55.0,55.0,55.0
7083,Heavy*****,43.0,54.0,7.0,55.0,55.0,55.0
7083,TIME*BOMB,3.0,35.0,51.0,55.0,55.0,55.0
7083,Glam-Rock*,33.0,33.0,51.0,55.0,55.0,55.0
7083,RETRO*LEAD,49.0,34.0,30.0,55.0,55.0,55.0
7083,Z.Z*,39.0,50.0,30.0,55.0,55.0,55.0
7083,YngDrive,36.0,52.0,24.0,55.0,55.0,55.0
7083,RECT*DRIVE,53.0,7.0,24.0,55.0,55.0,55.0
7083,Standard**,14.0,21.0,27.0,55.0,55.0,55.0
7083,Juice*****,53.0,9.0,15.0,55.0,55.0,55.0
7083,Chalk*****,48.0,30.0,25.0,55.0,55.0,55.0
7083,Start*****,52.0,22.0,24.0,55.0,55.0,55.0
7083,HeadCrush*,3.0,9.0,52.0,55.0,55.0,55.0
7083,Surf,4.0,47.0,27.0,55.0,55.0,55.0
7083,DeepArpe,3.0,14.0,17.0,55.0,55.0,55.0
7083,Open*Wah,10.0,34.0,47.0,55.0,55.0,55.0
7083,ToneAge***,4.0,51.0,9.0,55.0,55.0,55.0
7083,Guitar1&2,40.0,18.0,19.0,55.0,55.0,55.0
7083,Police****,16.0,47.0,20.0,55.0,55.0,55.0
7083,Nirvana***,37.0,14.0,20.0,55.0,55.0,55.0
7083,2000*DRIVE,52.0,20.0,24.0,55.0,55.0,55.0
7098,Queens*of,23.0,32.0,57.0,8.0,16.0,55.0
7105,no*one*kno,6.0,37.0,48.0,26.0,55.0,55.0
7116,Golden*Ear,6.0,34.0,48.0,55.0,55.0,55.0
7126,Still*Wait,6.0,50.0,24.0,55.0,55.0,55.0
7145,ENGL*ORG**,56.0,6.0,23.0,55.0,55.0,55.0
7159,SmingAlien,34.0,56.0,6.0,23.0,55.0,55.0
7181,HandjbLead,34.0,56.0,6.0,23.0,0.0,55.0
7188,Limpio*2**,6.0,2.0,37.0,43.0,15.0,27.0
7200,come*asyou,17.0,16.0,15.0,13.0,9.0,3.0
7205,APACHE*HP*,2.0,44.0,20.0,20.0,20.0,54.0
7210,Koloss*1.0,7.0,33.0,49.0,8.0,9.0,55.0
7216,DOOKIE****,34.0,7.0,57.0,55.0,55.0,55.0
7218,Buckethead,37.0,32.0,46.0,13.0,4.0,6.0
7220,ACUSTICA**,3.0,8.0,1.0,7.0,55.0,55.0
7233,Orion*****,34.0,50.0,8.0,4.0,6.0,16.0
7279,Haruka****,3.0,6.0,32.0,53.0,23.0,55.0
7310,Mad*Sounds,2.0,53.0,42.0,11.0,26.0,55.0
7313,Money4Noth,6.0,3.0,30.0,53.0,27.0,55.0
7313,acdc******,6.0,37.0,57.0,29.0,23.0,55.0
7313,Destructio,6.0,8.0,33.0,56.0,28.0,20.0
7313,GreenDay!!,4.0,32.0,47.0,29.0,55.0,55.0
7313,Metallic**,7.0,49.0,17.0,29.0,31.0,55.0
7313,J.Hetfield,32.0,51.0,12.0,19.0,55.0,55.0
7313,AH*Chorus*,6.0,4.0,43.0,8.0,21.0,16.0
7313,SmokeWatr1,32.0,32.0,31.0,22.0,44.0,23.0
7313,SmokeWatr2,32.0,32.0,22.0,44.0,23.0,55.0
7313,Best*Clean,2.0,13.0,43.0,6.0,26.0,55.0
7313,ExciteSurf,3.0,43.0,26.0,55.0,55.0,55.0
7313,stVaiFLGod,6.0,3.0,34.0,48.0,16.0,54.0
7313,Nofx4*****,31.0,6.0,32.0,33.0,46.0,17.0
7313,Nofx3*****,31.0,6.0,32.0,50.0,17.0,28.0
7313,TremoloZ**,32.0,43.0,20.0,55.0,55.0,55.0
7313,SAtr*aws**,6.0,3.0,33.0,49.0,16.0,54.0
7313,Clean*Hall,9.0,54.0,5.0,55.0,55.0,55.0
7313,Tap*jo,3.0,42.0,16.0,0.0,55.0,55.0
7313,Santana***,3.0,6.0,8.0,34.0,57.0,28.0
7313,Maiden****,6.0,12.0,34.0,49.0,55.0,55.0
7313,Crazytrain,36.0,57.0,8.0,6.0,55.0,55.0
7313,Solo1,6.0,51.0,0.0,15.0,13.0,25.0
7313,Sidewalk**,44.0,0.0,28.0,55.0,55.0,55.0
7313,SatchSumme,6.0,3.0,34.0,31.0,52.0,16.0
7313,S.R.V*****,36.0,12.0,45.0,24.0,55.0,55.0
7313,The*Police,2.0,15.0,43.0,19.0,55.0,55.0
7313,'70s*V.H**,12.0,8.0,50.0,23.0,55.0,55.0
7313,'90s*V.H**,2.0,49.0,9.0,14.0,19.0,23.0
7313,Bizkit****,4.0,32.0,9.0,56.0,55.0,55.0
