,kfold-test,column,is_test,evaluation,evaluation_method,split0_train_score,split1_train_score,mean_train_score,std_train_score,mean_test_score,std_test_score,params
26,0,0,False,train,SVC,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.3291639236339697,0.01411247396141153,"{'C': 100.0, 'gamma': 1000000.0, 'kernel': 'rbf'}"
27,0,0,False,train,SVC,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.38314680710994076,0.012257875072143737,"{'C': 100.0, 'gamma': 'auto', 'kernel': 'rbf'}"
28,0,0,False,train,SVC,0.5958904109589042,0.6185044359949303,0.6071974234769173,0.011307012518013082,0.35286372613561556,0.01635135129218803,"{'C': 10000.0, 'gamma': 1e-05, 'kernel': 'rbf'}"
29,0,0,False,train,SVC,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.37327188940092165,0.004626955320558682,"{'C': 10000.0, 'gamma': 0.01, 'kernel': 'rbf'}"
30,0,0,False,train,SVC,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.34496379196840027,0.017361925523243702,"{'C': 10000.0, 'gamma': 1.0, 'kernel': 'rbf'}"
31,0,0,False,train,SVC,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.3291639236339697,0.01411247396141153,"{'C': 10000.0, 'gamma': 100.0, 'kernel': 'rbf'}"
32,0,0,False,train,SVC,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.3291639236339697,0.01411247396141153,"{'C': 10000.0, 'gamma': 10000.0, 'kernel': 'rbf'}"
33,0,0,False,train,SVC,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.3291639236339697,0.01411247396141153,"{'C': 10000.0, 'gamma': 1000000.0, 'kernel': 'rbf'}"
34,0,0,False,train,SVC,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.38314680710994076,0.012257875072143737,"{'C': 10000.0, 'gamma': 'auto', 'kernel': 'rbf'}"
35,0,0,False,train,SVC,0.8794520547945206,0.8910012674271229,0.8852266611108217,0.005774606316301167,0.3166556945358789,0.005061545612197208,"{'C': 1000000.0, 'gamma': 1e-05, 'kernel': 'rbf'}"
36,0,0,False,train,SVC,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.37327188940092165,0.004626955320558682,"{'C': 1000000.0, 'gamma': 0.01, 'kernel': 'rbf'}"
37,0,0,False,train,SVC,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.34496379196840027,0.017361925523243702,"{'C': 1000000.0, 'gamma': 1.0, 'kernel': 'rbf'}"
38,0,0,False,train,SVC,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.3291639236339697,0.01411247396141153,"{'C': 1000000.0, 'gamma': 100.0, 'kernel': 'rbf'}"
39,0,0,False,train,SVC,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.3291639236339697,0.01411247396141153,"{'C': 1000000.0, 'gamma': 10000.0, 'kernel': 'rbf'}"
40,0,0,False,train,SVC,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.3291639236339697,0.01411247396141153,"{'C': 1000000.0, 'gamma': 1000000.0, 'kernel': 'rbf'}"
41,0,0,False,train,SVC,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.38314680710994076,0.012257875072143737,"{'C': 1000000.0, 'gamma': 'auto', 'kernel': 'rbf'}"
0,0,1,False,train,SVC,0.10368349249658936,0.09796437659033079,0.10082393454346007,0.0028595579531292825,0.10072416063199473,0.0028578167985187294,"{'C': 1e-05, 'gamma': 1e-05, 'kernel': 'rbf'}"
1,0,1,False,train,SVC,0.10368349249658936,0.09796437659033079,0.10082393454346007,0.0028595579531292825,0.10072416063199473,0.0028578167985187294,"{'C': 1e-05, 'gamma': 0.01, 'kernel': 'rbf'}"
2,0,1,False,train,SVC,0.10368349249658936,0.09796437659033079,0.10082393454346007,0.0028595579531292825,0.10072416063199473,0.0028578167985187294,"{'C': 1e-05, 'gamma': 1.0, 'kernel': 'rbf'}"
3,0,1,False,train,SVC,0.10368349249658936,0.09796437659033079,0.10082393454346007,0.0028595579531292825,0.10072416063199473,0.0028578167985187294,"{'C': 1e-05, 'gamma': 100.0, 'kernel': 'rbf'}"
4,0,1,False,train,SVC,0.10368349249658936,0.09796437659033079,0.10082393454346007,0.0028595579531292825,0.10072416063199473,0.0028578167985187294,"{'C': 1e-05, 'gamma': 10000.0, 'kernel': 'rbf'}"
5,0,1,False,train,SVC,0.10368349249658936,0.09796437659033079,0.10082393454346007,0.0028595579531292825,0.10072416063199473,0.0028578167985187294,"{'C': 1e-05, 'gamma': 1000000.0, 'kernel': 'rbf'}"
6,0,1,False,train,SVC,0.10368349249658936,0.09796437659033079,0.10082393454346007,0.0028595579531292825,0.10072416063199473,0.0028578167985187294,"{'C': 1e-05, 'gamma': 'auto', 'kernel': 'rbf'}"
7,0,1,False,train,SVC,0.10368349249658936,0.09796437659033079,0.10082393454346007,0.0028595579531292825,0.10072416063199473,0.0028578167985187294,"{'C': 0.01, 'gamma': 1e-05, 'kernel': 'rbf'}"
8,0,1,False,train,SVC,0.10368349249658936,0.09796437659033079,0.10082393454346007,0.0028595579531292825,0.10072416063199473,0.0028578167985187294,"{'C': 0.01, 'gamma': 0.01, 'kernel': 'rbf'}"
9,0,1,False,train,SVC,0.10368349249658936,0.09796437659033079,0.10082393454346007,0.0028595579531292825,0.10072416063199473,0.0028578167985187294,"{'C': 0.01, 'gamma': 1.0, 'kernel': 'rbf'}"
10,0,1,False,train,SVC,0.10368349249658936,0.09796437659033079,0.10082393454346007,0.0028595579531292825,0.10072416063199473,0.0028578167985187294,"{'C': 0.01, 'gamma': 100.0, 'kernel': 'rbf'}"
11,0,1,False,train,SVC,0.10368349249658936,0.09796437659033079,0.10082393454346007,0.0028595579531292825,0.10072416063199473,0.0028578167985187294,"{'C': 0.01, 'gamma': 10000.0, 'kernel': 'rbf'}"
12,0,1,False,train,SVC,0.10368349249658936,0.09796437659033079,0.10082393454346007,0.0028595579531292825,0.10072416063199473,0.0028578167985187294,"{'C': 0.01, 'gamma': 1000000.0, 'kernel': 'rbf'}"
13,0,1,False,train,SVC,0.10368349249658936,0.09796437659033079,0.10082393454346007,0.0028595579531292825,0.10072416063199473,0.0028578167985187294,"{'C': 0.01, 'gamma': 'auto', 'kernel': 'rbf'}"
14,0,1,False,train,SVC,0.10368349249658936,0.12213740458015267,0.11291044853837101,0.009226956041781656,0.11125740618828177,0.013765223189466104,"{'C': 1.0, 'gamma': 1e-05, 'kernel': 'rbf'}"
15,0,1,False,train,SVC,0.7066848567530696,0.7480916030534351,0.7273882299032524,0.02070337315018278,0.16063199473337722,0.0029731702535120614,"{'C': 1.0, 'gamma': 0.01, 'kernel': 'rbf'}"
16,0,1,False,train,SVC,0.937244201909959,0.94529262086514,0.9412684113875496,0.004024209477590468,0.10599078341013825,0.004359146351852854,"{'C': 1.0, 'gamma': 1.0, 'kernel': 'rbf'}"
17,0,1,False,train,SVC,0.9440654843110505,0.9478371501272265,0.9459513172191385,0.0018858329080879699,0.10006583278472679,0.003493561779797705,"{'C': 1.0, 'gamma': 100.0, 'kernel': 'rbf'}"
18,0,1,False,train,SVC,0.9440654843110505,0.9478371501272265,0.9459513172191385,0.0018858329080879699,0.10006583278472679,0.003493561779797705,"{'C': 1.0, 'gamma': 10000.0, 'kernel': 'rbf'}"
19,0,1,False,train,SVC,0.9440654843110505,0.9478371501272265,0.9459513172191385,0.0018858329080879699,0.10006583278472679,0.003493561779797705,"{'C': 1.0, 'gamma': 1000000.0, 'kernel': 'rbf'}"
20,0,1,False,train,SVC,0.9140518417462483,0.9198473282442748,0.9169495849952616,0.0028977432490132626,0.12969058591178406,0.00518656887864704,"{'C': 1.0, 'gamma': 'auto', 'kernel': 'rbf'}"
21,0,1,False,train,SVC,0.21418826739427013,0.22519083969465647,0.2196895535444633,0.0055012861501931715,0.16129032258064516,0.004249864131332869,"{'C': 100.0, 'gamma': 1e-05, 'kernel': 'rbf'}"
22,0,1,False,train,SVC,0.9427012278308322,0.9440203562340967,0.9433607920324645,0.0006595642016322678,0.15931533903884135,0.00819703385820958,"{'C': 100.0, 'gamma': 0.01, 'kernel': 'rbf'}"
23,0,1,False,train,SVC,0.9440654843110505,0.9478371501272265,0.9459513172191385,0.0018858329080879699,0.12376563528637262,0.0043209843065919054,"{'C': 100.0, 'gamma': 1.0, 'kernel': 'rbf'}"
24,0,1,False,train,SVC,0.9440654843110505,0.9478371501272265,0.9459513172191385,0.0018858329080879699,0.10006583278472679,0.003493561779797705,"{'C': 100.0, 'gamma': 100.0, 'kernel': 'rbf'}"
25,0,1,False,train,SVC,0.9440654843110505,0.9478371501272265,0.9459513172191385,0.0018858329080879699,0.10006583278472679,0.003493561779797705,"{'C': 100.0, 'gamma': 10000.0, 'kernel': 'rbf'}"
26,0,1,False,train,SVC,0.9440654843110505,0.9478371501272265,0.9459513172191385,0.0018858329080879699,0.10006583278472679,0.003493561779797705,"{'C': 100.0, 'gamma': 1000000.0, 'kernel': 'rbf'}"
27,0,1,False,train,SVC,0.9440654843110505,0.9478371501272265,0.9459513172191385,0.0018858329080879699,0.13956550362080317,0.003555141443741509,"{'C': 100.0, 'gamma': 'auto', 'kernel': 'rbf'}"
28,0,1,False,train,SVC,0.6084583901773534,0.6692111959287532,0.6388347930530534,0.030376402875699926,0.15273206056616193,0.0012550108975589087,"{'C': 10000.0, 'gamma': 1e-05, 'kernel': 'rbf'}"
29,0,1,False,train,SVC,0.9440654843110505,0.9478371501272265,0.9459513172191385,0.0018858329080879699,0.15931533903884135,0.00819703385820958,"{'C': 10000.0, 'gamma': 0.01, 'kernel': 'rbf'}"
30,0,1,False,train,SVC,0.9440654843110505,0.9478371501272265,0.9459513172191385,0.0018858329080879699,0.12376563528637262,0.0043209843065919054,"{'C': 10000.0, 'gamma': 1.0, 'kernel': 'rbf'}"
31,0,1,False,train,SVC,0.9440654843110505,0.9478371501272265,0.9459513172191385,0.0018858329080879699,0.10006583278472679,0.003493561779797705,"{'C': 10000.0, 'gamma': 100.0, 'kernel': 'rbf'}"
32,0,1,False,train,SVC,0.9440654843110505,0.9478371501272265,0.9459513172191385,0.0018858329080879699,0.10006583278472679,0.003493561779797705,"{'C': 10000.0, 'gamma': 10000.0, 'kernel': 'rbf'}"
33,0,1,False,train,SVC,0.9440654843110505,0.9478371501272265,0.9459513172191385,0.0018858329080879699,0.10006583278472679,0.003493561779797705,"{'C': 10000.0, 'gamma': 1000000.0, 'kernel': 'rbf'}"
34,0,1,False,train,SVC,0.9440654843110505,0.9478371501272265,0.9459513172191385,0.0018858329080879699,0.13956550362080317,0.003555141443741509,"{'C': 10000.0, 'gamma': 'auto', 'kernel': 'rbf'}"
35,0,1,False,train,SVC,0.8908594815825375,0.9173027989821882,0.9040811402823629,0.01322165869982539,0.13956550362080317,0.004872599324454692,"{'C': 1000000.0, 'gamma': 1e-05, 'kernel': 'rbf'}"
36,0,1,False,train,SVC,0.9440654843110505,0.9478371501272265,0.9459513172191385,0.0018858329080879699,0.15931533903884135,0.00819703385820958,"{'C': 1000000.0, 'gamma': 0.01, 'kernel': 'rbf'}"
37,0,1,False,train,SVC,0.9440654843110505,0.9478371501272265,0.9459513172191385,0.0018858329080879699,0.12376563528637262,0.0043209843065919054,"{'C': 1000000.0, 'gamma': 1.0, 'kernel': 'rbf'}"
38,0,1,False,train,SVC,0.9440654843110505,0.9478371501272265,0.9459513172191385,0.0018858329080879699,0.10006583278472679,0.003493561779797705,"{'C': 1000000.0, 'gamma': 100.0, 'kernel': 'rbf'}"
39,0,1,False,train,SVC,0.9440654843110505,0.9478371501272265,0.9459513172191385,0.0018858329080879699,0.10006583278472679,0.003493561779797705,"{'C': 1000000.0, 'gamma': 10000.0, 'kernel': 'rbf'}"
40,0,1,False,train,SVC,0.9440654843110505,0.9478371501272265,0.9459513172191385,0.0018858329080879699,0.10006583278472679,0.003493561779797705,"{'C': 1000000.0, 'gamma': 1000000.0, 'kernel': 'rbf'}"
41,0,1,False,train,SVC,0.9440654843110505,0.9478371501272265,0.9459513172191385,0.0018858329080879699,0.13956550362080317,0.003555141443741509,"{'C': 1000000.0, 'gamma': 'auto', 'kernel': 'rbf'}"
0,0,2,False,train,SVC,0.09562841530054644,0.08894536213468869,0.09228688871761756,0.0033415265829288762,0.09216589861751152,0.0033393354578563476,"{'C': 1e-05, 'gamma': 1e-05, 'kernel': 'rbf'}"
1,0,2,False,train,SVC,0.09562841530054644,0.08894536213468869,0.09228688871761756,0.0033415265829288762,0.09216589861751152,0.0033393354578563476,"{'C': 1e-05, 'gamma': 0.01, 'kernel': 'rbf'}"
2,0,2,False,train,SVC,0.09562841530054644,0.08894536213468869,0.09228688871761756,0.0033415265829288762,0.09216589861751152,0.0033393354578563476,"{'C': 1e-05, 'gamma': 1.0, 'kernel': 'rbf'}"
3,0,2,False,train,SVC,0.09562841530054644,0.08894536213468869,0.09228688871761756,0.0033415265829288762,0.09216589861751152,0.0033393354578563476,"{'C': 1e-05, 'gamma': 100.0, 'kernel': 'rbf'}"
4,0,2,False,train,SVC,0.09562841530054644,0.08894536213468869,0.09228688871761756,0.0033415265829288762,0.09216589861751152,0.0033393354578563476,"{'C': 1e-05, 'gamma': 10000.0, 'kernel': 'rbf'}"
5,0,2,False,train,SVC,0.09562841530054644,0.08894536213468869,0.09228688871761756,0.0033415265829288762,0.09216589861751152,0.0033393354578563476,"{'C': 1e-05, 'gamma': 1000000.0, 'kernel': 'rbf'}"
6,0,2,False,train,SVC,0.09562841530054644,0.08894536213468869,0.09228688871761756,0.0033415265829288762,0.09216589861751152,0.0033393354578563476,"{'C': 1e-05, 'gamma': 'auto', 'kernel': 'rbf'}"
7,0,2,False,train,SVC,0.09562841530054644,0.08894536213468869,0.09228688871761756,0.0033415265829288762,0.09216589861751152,0.0033393354578563476,"{'C': 0.01, 'gamma': 1e-05, 'kernel': 'rbf'}"
8,0,2,False,train,SVC,0.09562841530054644,0.08894536213468869,0.09228688871761756,0.0033415265829288762,0.09216589861751152,0.0033393354578563476,"{'C': 0.01, 'gamma': 0.01, 'kernel': 'rbf'}"
9,0,2,False,train,SVC,0.09562841530054644,0.08894536213468869,0.09228688871761756,0.0033415265829288762,0.09216589861751152,0.0033393354578563476,"{'C': 0.01, 'gamma': 1.0, 'kernel': 'rbf'}"
10,0,2,False,train,SVC,0.09562841530054644,0.08894536213468869,0.09228688871761756,0.0033415265829288762,0.09216589861751152,0.0033393354578563476,"{'C': 0.01, 'gamma': 100.0, 'kernel': 'rbf'}"
11,0,2,False,train,SVC,0.09562841530054644,0.08894536213468869,0.09228688871761756,0.0033415265829288762,0.09216589861751152,0.0033393354578563476,"{'C': 0.01, 'gamma': 10000.0, 'kernel': 'rbf'}"
12,0,2,False,train,SVC,0.09562841530054644,0.08894536213468869,0.09228688871761756,0.0033415265829288762,0.09216589861751152,0.0033393354578563476,"{'C': 0.01, 'gamma': 1000000.0, 'kernel': 'rbf'}"
13,0,2,False,train,SVC,0.09562841530054644,0.08894536213468869,0.09228688871761756,0.0033415265829288762,0.09216589861751152,0.0033393354578563476,"{'C': 0.01, 'gamma': 'auto', 'kernel': 'rbf'}"
14,0,2,False,train,SVC,0.12704918032786885,0.12198221092757307,0.12451569562772097,0.0025334847001478936,0.12310730743910467,0.002484118636701454,"{'C': 1.0, 'gamma': 1e-05, 'kernel': 'rbf'}"
15,0,2,False,train,SVC,0.744535519125683,0.747141041931385,0.745838280528534,0.0013027614028509604,0.17050691244239632,0.005519010783984403,"{'C': 1.0, 'gamma': 0.01, 'kernel': 'rbf'}"
16,0,2,False,train,SVC,0.9549180327868853,0.9593392630241423,0.9571286479055138,0.0022106151186285228,0.09282422646477946,0.0013869084148343644,"{'C': 1.0, 'gamma': 1.0, 'kernel': 'rbf'}"
17,0,2,False,train,SVC,0.9631147540983607,0.963151207115629,0.9631329806069948,1.8226508634144878e-05,0.08887425938117183,0.0012437940380690925,"{'C': 1.0, 'gamma': 100.0, 'kernel': 'rbf'}"
18,0,2,False,train,SVC,0.9631147540983607,0.963151207115629,0.9631329806069948,1.8226508634144878e-05,0.08887425938117183,0.0012437940380690925,"{'C': 1.0, 'gamma': 10000.0, 'kernel': 'rbf'}"
19,0,2,False,train,SVC,0.9631147540983607,0.963151207115629,0.9631329806069948,1.8226508634144878e-05,0.08887425938117183,0.0012437940380690925,"{'C': 1.0, 'gamma': 1000000.0, 'kernel': 'rbf'}"
20,0,2,False,train,SVC,0.930327868852459,0.9390088945362135,0.9346683816943362,0.004340512841877253,0.1283739302172482,0.005309977057921191,"{'C': 1.0, 'gamma': 'auto', 'kernel': 'rbf'}"
21,0,2,False,train,SVC,0.2718579234972678,0.24015247776365947,0.2560052006304636,0.015852722866804156,0.1652402896642528,0.0038944457677337653,"{'C': 100.0, 'gamma': 1e-05, 'kernel': 'rbf'}"
22,0,2,False,train,SVC,0.9603825136612022,0.9580686149936467,0.9592255643274245,0.001156949333777746,0.15602369980250164,0.016851934704075585,"{'C': 100.0, 'gamma': 0.01, 'kernel': 'rbf'}"
23,0,2,False,train,SVC,0.9631147540983607,0.963151207115629,0.9631329806069948,1.8226508634144878e-05,0.11059907834101383,0.0026896829233279346,"{'C': 100.0, 'gamma': 1.0, 'kernel': 'rbf'}"
24,0,2,False,train,SVC,0.9631147540983607,0.963151207115629,0.9631329806069948,1.8226508634144878e-05,0.08887425938117183,0.0012437940380690925,"{'C': 100.0, 'gamma': 100.0, 'kernel': 'rbf'}"
25,0,2,False,train,SVC,0.9631147540983607,0.963151207115629,0.9631329806069948,1.8226508634144878e-05,0.08887425938117183,0.0012437940380690925,"{'C': 100.0, 'gamma': 10000.0, 'kernel': 'rbf'}"
26,0,2,False,train,SVC,0.9631147540983607,0.963151207115629,0.9631329806069948,1.8226508634144878e-05,0.08887425938117183,0.0012437940380690925,"{'C': 100.0, 'gamma': 1000000.0, 'kernel': 'rbf'}"
27,0,2,False,train,SVC,0.9631147540983607,0.963151207115629,0.9631329806069948,1.8226508634144878e-05,0.13364055299539174,0.0028657569747421764,"{'C': 100.0, 'gamma': 'auto', 'kernel': 'rbf'}"
28,0,2,False,train,SVC,0.6721311475409836,0.6899618805590851,0.6810465140500344,0.008915366509050782,0.17445687952600394,0.014884762543447472,"{'C': 10000.0, 'gamma': 1e-05, 'kernel': 'rbf'}"
29,0,2,False,train,SVC,0.9631147540983607,0.963151207115629,0.9631329806069948,1.8226508634144878e-05,0.1553653719552337,0.016169322494898195,"{'C': 10000.0, 'gamma': 0.01, 'kernel': 'rbf'}"
30,0,2,False,train,SVC,0.9631147540983607,0.963151207115629,0.9631329806069948,1.8226508634144878e-05,0.11059907834101383,0.0026896829233279346,"{'C': 10000.0, 'gamma': 1.0, 'kernel': 'rbf'}"
31,0,2,False,train,SVC,0.9631147540983607,0.963151207115629,0.9631329806069948,1.8226508634144878e-05,0.08887425938117183,0.0012437940380690925,"{'C': 10000.0, 'gamma': 100.0, 'kernel': 'rbf'}"
32,0,2,False,train,SVC,0.9631147540983607,0.963151207115629,0.9631329806069948,1.8226508634144878e-05,0.08887425938117183,0.0012437940380690925,"{'C': 10000.0, 'gamma': 10000.0, 'kernel': 'rbf'}"
33,0,2,False,train,SVC,0.9631147540983607,0.963151207115629,0.9631329806069948,1.8226508634144878e-05,0.08887425938117183,0.0012437940380690925,"{'C': 10000.0, 'gamma': 1000000.0, 'kernel': 'rbf'}"
34,0,2,False,train,SVC,0.9631147540983607,0.963151207115629,0.9631329806069948,1.8226508634144878e-05,0.13364055299539174,0.0028657569747421764,"{'C': 10000.0, 'gamma': 'auto', 'kernel': 'rbf'}"
35,0,2,False,train,SVC,0.9166666666666666,0.9034307496823379,0.9100487081745023,0.006617958492164345,0.15602369980250164,0.014216895451876212,"{'C': 1000000.0, 'gamma': 1e-05, 'kernel': 'rbf'}"
36,0,2,False,train,SVC,0.9631147540983607,0.963151207115629,0.9631329806069948,1.8226508634144878e-05,0.1553653719552337,0.016169322494898195,"{'C': 1000000.0, 'gamma': 0.01, 'kernel': 'rbf'}"
37,0,2,False,train,SVC,0.9631147540983607,0.963151207115629,0.9631329806069948,1.8226508634144878e-05,0.11059907834101383,0.0026896829233279346,"{'C': 1000000.0, 'gamma': 1.0, 'kernel': 'rbf'}"
38,0,2,False,train,SVC,0.9631147540983607,0.963151207115629,0.9631329806069948,1.8226508634144878e-05,0.08887425938117183,0.0012437940380690925,"{'C': 1000000.0, 'gamma': 100.0, 'kernel': 'rbf'}"
39,0,2,False,train,SVC,0.9631147540983607,0.963151207115629,0.9631329806069948,1.8226508634144878e-05,0.08887425938117183,0.0012437940380690925,"{'C': 1000000.0, 'gamma': 10000.0, 'kernel': 'rbf'}"
40,0,2,False,train,SVC,0.9631147540983607,0.963151207115629,0.9631329806069948,1.8226508634144878e-05,0.08887425938117183,0.0012437940380690925,"{'C': 1000000.0, 'gamma': 1000000.0, 'kernel': 'rbf'}"
41,0,2,False,train,SVC,0.9631147540983607,0.963151207115629,0.9631329806069948,1.8226508634144878e-05,0.13364055299539174,0.0028657569747421764,"{'C': 1000000.0, 'gamma': 'auto', 'kernel': 'rbf'}"
0,0,3,False,train,SVC,0.13679890560875513,0.1281725888324873,0.13248574722062123,0.004313158388133911,0.13232389730085584,0.004310120634576468,"{'C': 1e-05, 'gamma': 1e-05, 'kernel': 'rbf'}"
1,0,3,False,train,SVC,0.13679890560875513,0.1281725888324873,0.13248574722062123,0.004313158388133911,0.13232389730085584,0.004310120634576468,"{'C': 1e-05, 'gamma': 0.01, 'kernel': 'rbf'}"
2,0,3,False,train,SVC,0.13679890560875513,0.1281725888324873,0.13248574722062123,0.004313158388133911,0.13232389730085584,0.004310120634576468,"{'C': 1e-05, 'gamma': 1.0, 'kernel': 'rbf'}"
