,kfold-test,column,is_test,evaluation,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
5,1,5,False,train,SVC-bag_of_words,3.972779393196106,0.7038451433181763,6.314855575561523,0.06065726280212402,1000000.0,linear,"{'C': 1000000.0, 'kernel': 'linear'}",0.4961636828644501,0.5264586160108549,0.510862409479921,0.015140818208954838,2,0.9918588873812755,0.9961636828644501,0.9940112851228629,0.0021523977415873197,0.43850715597019413,0.4868961304498318,0.4619848874984976,0.024183868053885983,1,0.9920257494181631,0.996258677383997,0.99414221340108,0.0021164639829169274,0.4961636828644501,0.5264586160108549,0.510862409479921,0.015140818208954838,2,0.9918588873812755,0.9961636828644501,0.9940112851228629,0.0021523977415873197,0.46136336696752966,0.5022582014407043,0.4812050345163972,0.020438442674600134,2,0.9917590664179456,0.996038811648616,0.9938989390332809,0.002139872615335159
0,2,0,False,train,SVC-bag_of_words,1.376600980758667,0.2360975742340088,7.461120128631592,0.8852615356445312,1e-05,linear,"{'C': 1e-05, 'kernel': 'linear'}",0.3193916349809886,0.34383561643835614,0.33113890717577354,0.012212767896165265,5,0.34383561643835614,0.3193916349809886,0.33161362570967234,0.012221990728683768,0.10201101649582907,0.11822293113154438,0.10980212754525116,0.008099840483996104,5,0.11822293113154438,0.10201101649582907,0.11011697381368672,0.008105957317857654,0.3193916349809886,0.34383561643835614,0.33113890717577354,0.012212767896165265,5,0.34383561643835614,0.3193916349809886,0.33161362570967234,0.012221990728683768,0.1546334140541962,0.17594850097049416,0.16487700421146909,0.010649501172685412,5,0.17594850097049416,0.1546334140541962,0.16529095751234518,0.010657543458148983
1,2,0,False,train,SVC-bag_of_words,3.9607203006744385,0.27657175064086914,9.513196587562561,1.1054359674453735,0.01,linear,"{'C': 0.01, 'kernel': 'linear'}",0.3193916349809886,0.34383561643835614,0.33113890717577354,0.012212767896165265,5,0.34383561643835614,0.3193916349809886,0.33161362570967234,0.012221990728683768,0.10201101649582907,0.11822293113154438,0.10980212754525116,0.008099840483996104,5,0.11822293113154438,0.10201101649582907,0.11011697381368672,0.008105957317857654,0.3193916349809886,0.34383561643835614,0.33113890717577354,0.012212767896165265,5,0.34383561643835614,0.3193916349809886,0.33161362570967234,0.012221990728683768,0.1546334140541962,0.17594850097049416,0.16487700421146909,0.010649501172685412,5,0.17594850097049416,0.1546334140541962,0.16529095751234518,0.010657543458148983
2,2,0,False,train,SVC-bag_of_words,5.73352324962616,0.3038548231124878,8.263529419898987,0.26462090015411377,1.0,linear,"{'C': 1.0, 'kernel': 'linear'}",0.4093789607097592,0.4438356164383562,0.4259381171823568,0.017215327201313736,1,0.963013698630137,0.9505703422053232,0.95679202041773,0.006221678212406878,0.328273268589161,0.3840624896074515,0.3550844149639813,0.027873560966022042,1,0.962942236791028,0.9454825470198575,0.9542123919054427,0.008729844885585258,0.4093789607097592,0.4438356164383562,0.4259381171823568,0.017215327201313736,1,0.963013698630137,0.9505703422053232,0.95679202041773,0.006221678212406878,0.3480985460532597,0.40076636452899767,0.37340961089018443,0.026314037415033423,1,0.961271938428904,0.9457121910711728,0.9534920647500384,0.007779873678865623
3,2,0,False,train,SVC-bag_of_words,5.158898115158081,0.5108253955841064,8.401909470558167,0.4735654592514038,100.0,linear,"{'C': 100.0, 'kernel': 'linear'}",0.38783269961977185,0.4123287671232877,0.3996050032916392,0.012238791266922101,2,0.9863013698630136,0.9860583016476553,0.9861798357553344,0.0001215341076791776,0.32378524264453695,0.37952152146366275,0.3505709460928331,0.027847109841787693,2,0.9854681954270994,0.9812354945434794,0.9833518449852894,0.002116350441810022,0.38783269961977185,0.4123287671232877,0.3996050032916392,0.012238791266922101,2,0.9863013698630136,0.9860583016476553,0.9861798357553344,0.0001215341076791776,0.34275764186131114,0.38764098433739536,0.3643276484495544,0.022424736535679914,2,0.9850869566329081,0.9828223796304646,0.9839546681316864,0.0011322885012217676
4,2,0,False,train,SVC-bag_of_words,6.506721496582031,0.9370255470275879,7.493008017539978,0.4794536828994751,10000.0,linear,"{'C': 10000.0, 'kernel': 'linear'}",0.38783269961977185,0.4123287671232877,0.3996050032916392,0.012238791266922101,2,0.9863013698630136,0.9860583016476553,0.9861798357553344,0.0001215341076791776,0.32378524264453695,0.37952152146366275,0.3505709460928331,0.027847109841787693,2,0.9854681954270994,0.9812354945434794,0.9833518449852894,0.002116350441810022,0.38783269961977185,0.4123287671232877,0.3996050032916392,0.012238791266922101,2,0.9863013698630136,0.9860583016476553,0.9861798357553344,0.0001215341076791776,0.34275764186131114,0.38764098433739536,0.3643276484495544,0.022424736535679914,2,0.9850869566329081,0.9828223796304646,0.9839546681316864,0.0011322885012217676
5,2,0,False,train,SVC-bag_of_words,6.755086779594421,0.6554847955703735,7.47248899936676,0.46804940700531006,1000000.0,linear,"{'C': 1000000.0, 'kernel': 'linear'}",0.38783269961977185,0.4123287671232877,0.3996050032916392,0.012238791266922101,2,0.9863013698630136,0.9860583016476553,0.9861798357553344,0.0001215341076791776,0.32378524264453695,0.37952152146366275,0.3505709460928331,0.027847109841787693,2,0.9854681954270994,0.9812354945434794,0.9833518449852894,0.002116350441810022,0.38783269961977185,0.4123287671232877,0.3996050032916392,0.012238791266922101,2,0.9863013698630136,0.9860583016476553,0.9861798357553344,0.0001215341076791776,0.34275764186131114,0.38764098433739536,0.3643276484495544,0.022424736535679914,2,0.9850869566329081,0.9828223796304646,0.9839546681316864,0.0011322885012217676
0,2,1,False,train,SVC-bag_of_words,1.1548835039138794,0.024226069450378418,9.119464874267578,0.885563850402832,1e-05,linear,"{'C': 1e-05, 'kernel': 'linear'}",0.09987357774968394,0.10851648351648352,0.10401579986833442,0.0043177345166663175,5,0.10851648351648352,0.09987357774968394,0.10419503063308373,0.004321452883399787,0.009974731532522164,0.01177582719478324,0.010837929453605814,0.0008997729604591405,5,0.01177582719478324,0.009974731532522164,0.010875279363652703,0.0009005478311305383,0.09987357774968394,0.10851648351648352,0.10401579986833442,0.0043177345166663175,5,0.10851648351648352,0.09987357774968394,0.10419503063308373,0.004321452883399787,0.018137960097069035,0.021246102101120688,0.019627576541407156,0.001552733811485677,5,0.021246102101120688,0.018137960097069035,0.019692031099094863,0.0015540710020258263
1,2,1,False,train,SVC-bag_of_words,3.013643503189087,0.18650436401367188,10.263689637184143,0.8566745519638062,0.01,linear,"{'C': 0.01, 'kernel': 'linear'}",0.09987357774968394,0.10851648351648352,0.10401579986833442,0.0043177345166663175,5,0.10851648351648352,0.09987357774968394,0.10419503063308373,0.004321452883399787,0.009974731532522164,0.01177582719478324,0.010837929453605814,0.0008997729604591405,5,0.01177582719478324,0.009974731532522164,0.010875279363652703,0.0009005478311305383,0.09987357774968394,0.10851648351648352,0.10401579986833442,0.0043177345166663175,5,0.10851648351648352,0.09987357774968394,0.10419503063308373,0.004321452883399787,0.018137960097069035,0.021246102101120688,0.019627576541407156,0.001552733811485677,5,0.021246102101120688,0.018137960097069035,0.019692031099094863,0.0015540710020258263
2,2,1,False,train,SVC-bag_of_words,3.134909987449646,0.20770609378814697,8.487974166870117,0.8863599300384521,1.0,linear,"{'C': 1.0, 'kernel': 'linear'}",0.23261694058154236,0.24725274725274726,0.23963133640552994,0.007311606692076292,1,0.9217032967032966,0.934260429835651,0.9279818632694739,0.006278566566177202,0.181046632485882,0.20600088491221175,0.19300627420172667,0.012466390349025632,4,0.9390064361892807,0.9425870565532766,0.9407967463712786,0.001790310181997934,0.23261694058154236,0.24725274725274726,0.23963133640552994,0.007311606692076292,1,0.9217032967032966,0.934260429835651,0.9279818632694739,0.006278566566177202,0.18713106311908212,0.21016644359900238,0.1981710611371084,0.011507779916420751,4,0.920206205534451,0.9310059083591505,0.9256060569468008,0.0053998514123497765
3,2,1,False,train,SVC-bag_of_words,4.220114350318909,0.5604618787765503,9.229097485542297,0.2047485113143921,100.0,linear,"{'C': 100.0, 'kernel': 'linear'}",0.21871049304677623,0.23214285714285715,0.22514812376563528,0.006710403151780991,2,0.9505494505494505,0.9494310998735778,0.9499902752115141,0.0005591753379363684,0.18475385956020465,0.21564681778820902,0.19955970129159847,0.015433188288986509,1,0.9709369550454271,0.9587832216572497,0.9648600883513384,0.0060768666940886895,0.21871049304677623,0.23214285714285715,0.22514812376563528,0.006710403151780991,2,0.9505494505494505,0.9494310998735778,0.9499902752115141,0.0005591753379363684,0.18968251997067712,0.21444268394155902,0.20154914233460205,0.012369429622392143,1,0.9534746080142089,0.9478458208983604,0.9506602144562847,0.002814393557924233
4,2,1,False,train,SVC-bag_of_words,2.8344719409942627,0.12235260009765625,7.460513353347778,1.2063014507293701,10000.0,linear,"{'C': 10000.0, 'kernel': 'linear'}",0.21871049304677623,0.23214285714285715,0.22514812376563528,0.006710403151780991,2,0.9505494505494505,0.9494310998735778,0.9499902752115141,0.0005591753379363684,0.18475385956020465,0.21564681778820902,0.19955970129159847,0.015433188288986509,1,0.9709369550454271,0.9587832216572497,0.9648600883513384,0.0060768666940886895,0.21871049304677623,0.23214285714285715,0.22514812376563528,0.006710403151780991,2,0.9505494505494505,0.9494310998735778,0.9499902752115141,0.0005591753379363684,0.18968251997067712,0.21444268394155902,0.20154914233460205,0.012369429622392143,1,0.9534746080142089,0.9478458208983604,0.9506602144562847,0.002814393557924233
5,2,1,False,train,SVC-bag_of_words,3.240987777709961,0.6568408012390137,8.265401363372803,0.03574633598327637,1000000.0,linear,"{'C': 1000000.0, 'kernel': 'linear'}",0.21871049304677623,0.23214285714285715,0.22514812376563528,0.006710403151780991,2,0.9505494505494505,0.9494310998735778,0.9499902752115141,0.0005591753379363684,0.18475385956020465,0.21564681778820902,0.19955970129159847,0.015433188288986509,1,0.9709369550454271,0.9587832216572497,0.9648600883513384,0.0060768666940886895,0.21871049304677623,0.23214285714285715,0.22514812376563528,0.006710403151780991,2,0.9505494505494505,0.9494310998735778,0.9499902752115141,0.0005591753379363684,0.18968251997067712,0.21444268394155902,0.20154914233460205,0.012369429622392143,1,0.9534746080142089,0.9478458208983604,0.9506602144562847,0.002814393557924233
0,2,2,False,train,SVC-bag_of_words,1.4154523611068726,0.22767794132232666,9.724998474121094,0.1407787799835205,1e-05,linear,"{'C': 1e-05, 'kernel': 'linear'}",0.09595959595959595,0.1031636863823934,0.09940750493745885,0.003598745854665464,5,0.1031636863823934,0.09595959595959595,0.09956164117099467,0.003602045211398723,0.009208244056728904,0.01064274618800482,0.009894803009617377,0.0007165940868956144,5,0.01064274618800482,0.009208244056728904,0.009925495122366863,0.0007172510656379581,0.09595959595959595,0.1031636863823934,0.09940750493745885,0.003598745854665464,5,0.1031636863823934,0.09595959595959595,0.09956164117099467,0.003602045211398723,0.01680398454592003,0.01929495381216834,0.01799617325991774,0.0012443438095449662,5,0.01929495381216834,0.01680398454592003,0.018049469179044184,0.0012454846331241554
1,2,2,False,train,SVC-bag_of_words,2.3655890226364136,0.08448970317840576,11.079292058944702,0.8109221458435059,0.01,linear,"{'C': 0.01, 'kernel': 'linear'}",0.09595959595959595,0.1031636863823934,0.09940750493745885,0.003598745854665464,5,0.1031636863823934,0.09595959595959595,0.09956164117099467,0.003602045211398723,0.009208244056728904,0.01064274618800482,0.009894803009617377,0.0007165940868956144,5,0.01064274618800482,0.009208244056728904,0.009925495122366863,0.0007172510656379581,0.09595959595959595,0.1031636863823934,0.09940750493745885,0.003598745854665464,5,0.1031636863823934,0.09595959595959595,0.09956164117099467,0.003602045211398723,0.01680398454592003,0.01929495381216834,0.01799617325991774,0.0012443438095449662,5,0.01929495381216834,0.01680398454592003,0.018049469179044184,0.0012454846331241554
2,2,2,False,train,SVC-bag_of_words,3.4203784465789795,0.12199139595031738,7.683285593986511,1.0227640867233276,1.0,linear,"{'C': 1.0, 'kernel': 'linear'}",0.1994949494949495,0.23521320495185694,0.21658986175115208,0.017842769345961865,1,0.9312242090784044,0.9393939393939394,0.9353090742361719,0.004084865157767514,0.16841918287402816,0.2037195516506074,0.18531409274932317,0.017634017391129096,1,0.9415848880379311,0.9533781839947811,0.9474815360163561,0.00589664797842504,0.1994949494949495,0.23521320495185694,0.21658986175115208,0.017842769345961865,1,0.9312242090784044,0.9393939393939394,0.9353090742361719,0.004084865157767514,0.16888623114714507,0.2072448750864376,0.18724484480340947,0.019161754331994286,1,0.9294828294179908,0.9412889619343944,0.9353858956761926,0.005903066258201806
3,2,2,False,train,SVC-bag_of_words,3.347379207611084,0.0088958740234375,9.843164086341858,0.5860861539840698,100.0,linear,"{'C': 100.0, 'kernel': 'linear'}",0.18813131313131312,0.2200825309491059,0.2034233048057933,0.01596097576863078,2,0.9587345254470426,0.9595959595959596,0.9591652425215011,0.0004307170744584643,0.16804191391569326,0.1920715636696251,0.17954260869588315,0.012003819686572615,2,0.9678974439652785,0.9712257705609291,0.9695616072631038,0.0016641632978252607,0.18813131313131312,0.2200825309491059,0.2034233048057933,0.01596097576863078,2,0.9587345254470426,0.9595959595959596,0.9591652425215011,0.0004307170744584643,0.1655025595308321,0.19844372472696314,0.18126834432187044,0.016455496077934225,2,0.9595883385293374,0.9615141121148058,0.9605512253220716,0.0009628867927341522
4,2,2,False,train,SVC-bag_of_words,3.5553829669952393,0.7086818218231201,7.07420027256012,0.034772276878356934,10000.0,linear,"{'C': 10000.0, 'kernel': 'linear'}",0.18813131313131312,0.2200825309491059,0.2034233048057933,0.01596097576863078,2,0.9587345254470426,0.9595959595959596,0.9591652425215011,0.0004307170744584643,0.16804191391569326,0.1920715636696251,0.17954260869588315,0.012003819686572615,2,0.9678974439652785,0.9712257705609291,0.9695616072631038,0.0016641632978252607,0.18813131313131312,0.2200825309491059,0.2034233048057933,0.01596097576863078,2,0.9587345254470426,0.9595959595959596,0.9591652425215011,0.0004307170744584643,0.1655025595308321,0.19844372472696314,0.18126834432187044,0.016455496077934225,2,0.9595883385293374,0.9615141121148058,0.9605512253220716,0.0009628867927341522
5,2,2,False,train,SVC-bag_of_words,2.944401264190674,0.17383289337158203,8.005698084831238,0.43559300899505615,1000000.0,linear,"{'C': 1000000.0, 'kernel': 'linear'}",0.18813131313131312,0.2200825309491059,0.2034233048057933,0.01596097576863078,2,0.9587345254470426,0.9595959595959596,0.9591652425215011,0.0004307170744584643,0.16804191391569326,0.1920715636696251,0.17954260869588315,0.012003819686572615,2,0.9678974439652785,0.9712257705609291,0.9695616072631038,0.0016641632978252607,0.18813131313131312,0.2200825309491059,0.2034233048057933,0.01596097576863078,2,0.9587345254470426,0.9595959595959596,0.9591652425215011,0.0004307170744584643,0.1655025595308321,0.19844372472696314,0.18126834432187044,0.016455496077934225,2,0.9595883385293374,0.9615141121148058,0.9605512253220716,0.0009628867927341522
0,2,3,False,train,SVC-bag_of_words,1.7883589267730713,0.29770779609680176,7.9196425676345825,0.014322161674499512,1e-05,linear,"{'C': 1e-05, 'kernel': 'linear'}",0.13231552162849872,0.14188267394270124,0.1369321922317314,0.004780663488144243,6,0.14188267394270124,0.13231552162849872,0.13709909778559998,0.00478357615710126,0.017507397263821712,0.02013069316513087,0.018773280012774715,0.0013108493020822683,6,0.02013069316513087,0.017507397263821712,0.01881904521447629,0.0013116479506545785,0.13231552162849872,0.14188267394270124,0.1369321922317314,0.004780663488144243,6,0.14188267394270124,0.13231552162849872,0.13709909778559998,0.00478357615710126,0.030923178088458125,0.03525877679818621,0.033015339941144556,0.0021664794047517024,6,0.03525877679818621,0.030923178088458125,0.033090977443322164,0.0021677993548640424
1,2,3,False,train,SVC-bag_of_words,3.0546916723251343,0.6399677991867065,8.624825477600098,0.24218440055847168,0.01,linear,"{'C': 0.01, 'kernel': 'linear'}",0.2035623409669211,0.21828103683492497,0.21066491112574062,0.007354866904837292,5,0.21691678035470668,0.20610687022900764,0.21151182529185716,0.00540495506284952,0.05002916545850632,0.055441613588886746,0.05264096564255428,0.0027045762739632035,5,0.05488589580549812,0.05110800511295081,0.052996950459224465,0.0018889453462736516,0.2035623409669211,0.21828103683492497,0.21066491112574062,0.007354866904837292,5,0.21691678035470668,0.20610687022900764,0.21151182529185716,0.00540495506284952,0.0797966210131329,0.0881413519695191,0.08382340691901248,0.004169824968957636,5,0.08737382694315021,0.08128685573578284,0.08433034133946653,0.003043485603683685
2,2,3,False,train,SVC-bag_of_words,2.805199980735779,0.12109172344207764,9.723351120948792,0.33134281635284424,1.0,linear,"{'C': 1.0, 'kernel': 'linear'}",0.2748091603053435,0.29740791268758526,0.2857142857142857,0.011292496120398742,1,0.9590723055934516,0.9580152671755725,0.9585437863845121,0.0005285192089395374,0.22978298912417125,0.2399229037047415,0.23467604862881775,0.005066870246883323,1,0.9632939112241656,0.9599515327172642,0.961622721970715,0.0016711892534507222,0.2748091603053435,0.29740791268758526,0.2857142857142857,0.011292496120398742,1,0.9590723055934516,0.9580152671755725,0.9585437863845121,0.0005285192089395374,0.23476704682714444,0.24965788116819937,0.241952683148404,0.007440883734714501,1,0.9587488890564964,0.9570015019963092,0.9578751955264028,0.0008736935300935889
3,2,3,False,train,SVC-bag_of_words,2.6605676412582397,0.1397470235824585,10.614774227142334,0.2769005298614502,100.0,linear,"{'C': 100.0, 'kernel': 'linear'}",0.2544529262086514,0.2673942701227831,0.260697827518104,0.0064667320333097736,2,0.9836289222373806,0.9872773536895675,0.9854531379634741,0.0018242157260934255,0.22002738248301199,0.2269582846804761,0.22337191922477706,0.003463341022189773,2,0.9835767973242674,0.9869334781230455,0.9852551377236565,0.0016783403993890778,0.2544529262086514,0.2673942701227831,0.260697827518104,0.0064667320333097736,2,0.9836289222373806,0.9872773536895675,0.9854531379634741,0.0018242157260934255,0.2241841613899542,0.2386516295566349,0.23116550053819448,0.0072293295391215725,2,0.9827275199343012,0.9865514015782906,0.9846394607562958,0.0019119408219946954
4,2,3,False,train,SVC-bag_of_words,2.9335203170776367,0.043846845626831055,8.470805287361145,1.3044296503067017,10000.0,linear,"{'C': 10000.0, 'kernel': 'linear'}",0.2544529262086514,0.2673942701227831,0.260697827518104,0.0064667320333097736,2,0.9836289222373806,0.9872773536895675,0.9854531379634741,0.0018242157260934255,0.22002738248301199,0.2269582846804761,0.22337191922477706,0.003463341022189773,2,0.9835767973242674,0.9869334781230455,0.9852551377236565,0.0016783403993890778,0.2544529262086514,0.2673942701227831,0.260697827518104,0.0064667320333097736,2,0.9836289222373806,0.9872773536895675,0.9854531379634741,0.0018242157260934255,0.2241841613899542,0.2386516295566349,0.23116550053819448,0.0072293295391215725,2,0.9827275199343012,0.9865514015782906,0.9846394607562958,0.0019119408219946954
5,2,3,False,train,SVC-bag_of_words,3.2792041301727295,0.3685882091522217,9.699851989746094,0.9046320915222168,1000000.0,linear,"{'C': 1000000.0, 'kernel': 'linear'}",0.2544529262086514,0.2673942701227831,0.260697827518104,0.0064667320333097736,2,0.9836289222373806,0.9872773536895675,0.9854531379634741,0.0018242157260934255,0.22002738248301199,0.2269582846804761,0.22337191922477706,0.003463341022189773,2,0.9835767973242674,0.9869334781230455,0.9852551377236565,0.0016783403993890778,0.2544529262086514,0.2673942701227831,0.260697827518104,0.0064667320333097736,2,0.9836289222373806,0.9872773536895675,0.9854531379634741,0.0018242157260934255,0.2241841613899542,0.2386516295566349,0.23116550053819448,0.0072293295391215725,2,0.9827275199343012,0.9865514015782906,0.9846394607562958,0.0019119408219946954
0,2,4,False,train,SVC-bag_of_words,1.4104669094085693,0.05095481872558594,7.151741862297058,0.45738136768341064,1e-05,linear,"{'C': 1e-05, 'kernel': 'linear'}",0.27599486521181,0.2891891891891892,0.282422646477946,0.006594987223326369,5,0.2891891891891892,0.27599486521181,0.2825920272004996,0.006597161988689593,0.07617316562328517,0.08363038714390066,0.07980604510008271,0.003727381617602383,5,0.08363038714390066,0.07617316562328517,0.07990177638359292,0.0037286107603077406,0.27599486521181,0.2891891891891892,0.282422646477946,0.006594987223326369,5,0.2891891891891892,0.27599486521181,0.2825920272004996,0.006597161988689593,0.11939415698297616,0.12974106181653353,0.12443478211584809,0.005171746979631075,5,0.12974106181653353,0.11939415698297616,0.12456760939975484,0.005173452416778683
1,2,4,False,train,SVC-bag_of_words,3.1811074018478394,0.05827629566192627,8.85738754272461,0.4300556182861328,0.01,linear,"{'C': 0.01, 'kernel': 'linear'}",0.27599486521181,0.2891891891891892,0.282422646477946,0.006594987223326369,5,0.2891891891891892,0.27599486521181,0.2825920272004996,0.006597161988689593,0.07617316562328517,0.08363038714390066,0.07980604510008271,0.003727381617602383,5,0.08363038714390066,0.07617316562328517,0.07990177638359292,0.0037286107603077406,0.27599486521181,0.2891891891891892,0.282422646477946,0.006594987223326369,5,0.2891891891891892,0.27599486521181,0.2825920272004996,0.006597161988689593,0.11939415698297616,0.12974106181653353,0.12443478211584809,0.005171746979631075,5,0.12974106181653353,0.11939415698297616,0.12456760939975484,0.005173452416778683
2,2,4,False,train,SVC-bag_of_words,3.6146351099014282,0.2569824457168579,7.054134011268616,0.528809666633606,1.0,linear,"{'C': 1.0, 'kernel': 'linear'}",0.36713735558408217,0.3972972972972973,0.3818301514154049,0.015074999719267958,1,0.9581081081081081,0.9576379974326059,0.957873052770357,0.0002350553377510889,0.32098484110127423,0.36313157624337356,0.3415171544687222,0.021066420700568297,1,0.9600264352807958,0.9594704857072476,0.9597484604940216,0.0002779747867741045,0.36713735558408217,0.3972972972972973,0.3818301514154049,0.015074999719267958,1,0.9581081081081081,0.9576379974326059,0.957873052770357,0.0002350553377510889,0.3288344161748031,0.372733007625351,0.35022016842852627,0.021942060103627512,1,0.9575741820463942,0.9562500384799089,0.9569121102631515,0.0006620717832426792
3,2,4,False,train,SVC-bag_of_words,3.447084665298462,0.4984145164489746,8.073144912719727,0.1926572322845459,100.0,linear,"{'C': 100.0, 'kernel': 'linear'}",0.34146341463414637,0.377027027027027,0.358788676761027,0.01777594439461131,2,0.9824324324324324,0.9781771501925546,0.9803047913124935,0.0021276411199389056,0.3215915506039462,0.3602523602835266,0.34042565143534154,0.019324032539856574,2,0.9833551733551733,0.9785719795347524,0.9809635764449629,0.0023915969102104584,0.34146341463414637,0.377027027027027,0.358788676761027,0.01777594439461131,2,0.9824324324324324,0.9781771501925546,0.9803047913124935,0.0021276411199389056,0.324083395544406,0.36266984052267676,0.34288126867404417,0.019286862446425142,2,0.9818895423304294,0.977011283809205,0.9794504130698172,0.002439129260612183
4,2,4,False,train,SVC-bag_of_words,3.3324729204177856,0.4915074110031128,7.021410703659058,0.524951696395874,10000.0,linear,"{'C': 10000.0, 'kernel': 'linear'}",0.34146341463414637,0.377027027027027,0.358788676761027,0.01777594439461131,2,0.9824324324324324,0.9781771501925546,0.9803047913124935,0.0021276411199389056,0.3215915506039462,0.3602523602835266,0.34042565143534154,0.019324032539856574,2,0.9833551733551733,0.9785719795347524,0.9809635764449629,0.0023915969102104584,0.34146341463414637,0.377027027027027,0.358788676761027,0.01777594439461131,2,0.9824324324324324,0.9781771501925546,0.9803047913124935,0.0021276411199389056,0.324083395544406,0.36266984052267676,0.34288126867404417,0.019286862446425142,2,0.9818895423304294,0.977011283809205,0.9794504130698172,0.002439129260612183
5,2,4,False,train,SVC-bag_of_words,3.781548261642456,0.17249488830566406,7.940473318099976,0.7158236503601074,1000000.0,linear,"{'C': 1000000.0, 'kernel': 'linear'}",0.34146341463414637,0.377027027027027,0.358788676761027,0.01777594439461131,2,0.9824324324324324,0.9781771501925546,0.9803047913124935,0.0021276411199389056,0.3215915506039462,0.3602523602835266,0.34042565143534154,0.019324032539856574,2,0.9833551733551733,0.9785719795347524,0.9809635764449629,0.0023915969102104584,0.34146341463414637,0.377027027027027,0.358788676761027,0.01777594439461131,2,0.9824324324324324,0.9781771501925546,0.9803047913124935,0.0021276411199389056,0.324083395544406,0.36266984052267676,0.34288126867404417,0.019286862446425142,2,0.9818895423304294,0.977011283809205,0.9794504130698172,0.002439129260612183
0,2,5,False,train,SVC-bag_of_words,1.5004996061325073,0.15814745426177979,6.586567163467407,0.028113842010498047,1e-05,linear,"{'C': 1e-05, 'kernel': 'linear'}",0.45966709346991036,0.48509485094850946,0.4720210664911126,0.012708783595281414,5,0.48509485094850946,0.45966709346991036,0.47238097220920994,0.01271387873929955,0.21129383681907532,0.23531701441675662,0.22296540039187898,0.012006775100670983,5,0.23531701441675662,0.21129383681907532,0.22330542561791597,0.01201158879884065,0.45966709346991036,0.48509485094850946,0.4720210664911126,0.012708783595281414,5,0.48509485094850946,0.45966709346991036,0.47238097220920994,0.01271387873929955,0.28950962553631193,0.3169050303641722,0.30281957205570686,0.013692212998154861,5,0.3169050303641722,0.28950962553631193,0.3032073279502421,0.013697702413930146
1,2,5,False,train,SVC-bag_of_words,4.41188371181488,0.7750498056411743,8.58675730228424,1.321238398551941,0.01,linear,"{'C': 0.01, 'kernel': 'linear'}",0.45966709346991036,0.48509485094850946,0.4720210664911126,0.012708783595281414,5,0.48509485094850946,0.45966709346991036,0.47238097220920994,0.01271387873929955,0.21129383681907532,0.23531701441675662,0.22296540039187898,0.012006775100670983,5,0.23531701441675662,0.21129383681907532,0.22330542561791597,0.01201158879884065,0.45966709346991036,0.48509485094850946,0.4720210664911126,0.012708783595281414,5,0.48509485094850946,0.45966709346991036,0.47238097220920994,0.01271387873929955,0.28950962553631193,0.3169050303641722,0.30281957205570686,0.013692212998154861,5,0.3169050303641722,0.28950962553631193,0.3032073279502421,0.013697702413930146
2,2,5,False,train,SVC-bag_of_words,4.950897932052612,0.7086184024810791,7.31476354598999,0.22631096839904785,1.0,linear,"{'C': 1.0, 'kernel': 'linear'}",0.5185659411011524,0.5501355013550135,0.5339038841342989,0.015778454305386224,1,0.9796747967479674,0.9782330345710627,0.9789539156595151,0.0007208810884523631,0.4467042571290799,0.4867735551680376,0.466171763352089,0.020026620043884523,4,0.9799759935369746,0.9765197285163738,0.9782478610266743,0.0017281325103004064,0.5185659411011524,0.5501355013550135,0.5339038841342989,0.015778454305386224,1,0.9796747967479674,0.9782330345710627,0.9789539156595151,0.0007208810884523631,0.47219451559652464,0.5123783381193303,0.49171766307633413,0.020083859337707823,4,0.9794419055652547,0.9762896996782972,0.9778658026217759,0.0015761029434787632
3,2,5,False,train,SVC-bag_of_words,4.37557065486908,0.7659446001052856,7.712350964546204,0.9968818426132202,100.0,linear,"{'C': 100.0, 'kernel': 'linear'}",0.5096030729833547,0.5420054200542005,0.5253456221198156,0.016194680842349554,2,0.9932249322493225,0.9935979513444302,0.9934114417968763,0.00018650954755383697,0.45307540293921306,0.5081894207876864,0.47985232536987354,0.027545965329118502,1,0.99328092708746,0.9925783839286595,0.9929296555080598,0.00035127157940023634,0.5096030729833547,0.5420054200542005,0.5253456221198156,0.016194680842349554,2,0.9932249322493225,0.9935979513444302,0.9934114417968763,0.00018650954755383697,0.47583506970688283,0.5222783342696177,0.49839934175908707,0.023212326107914308,1,0.9931527647312837,0.9926292899632411,0.9928910273472624,0.00026173738402129887
