,kfold-test,column,is_test,evaluation,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
1,1,3,False,train,MLP-bag_of_words_gaussian_random_projection,10.130769491195679,0.3582427501678467,0.08355486392974854,0.014540314674377441,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.2572877059569075,0.2452054794520548,0.2514812376563529,0.006036554569885236,1,0.29726027397260274,0.2864385297845374,0.29184940187857006,0.0054108720940326815,0.11108543967145505,0.10274209808456385,0.10707580217413407,0.004168522810281127,5,0.1472061984896954,0.1499885852888093,0.14859739188925236,0.001391193399556942,0.2572877059569075,0.2452054794520548,0.2514812376563529,0.006036554569885236,1,0.29726027397260274,0.2864385297845374,0.29184940187857006,0.0054108720940326815,0.14749476985500784,0.14451190036076383,0.14606126443644424,0.0014903092960240323,5,0.18323077514725042,0.17167507632879714,0.1774529257380238,0.00577784940922664
2,1,3,False,train,MLP-bag_of_words_gaussian_random_projection,20.588281631469727,1.2528133392333984,0.17972636222839355,0.0030472278594970703,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.229404309252218,0.23013698630136986,0.22975641869651087,0.0003660620819789572,2,0.4,0.3700887198986058,0.3850443599493029,0.014955640050697105,0.13288024001860999,0.130158841665691,0.13157239222556794,0.0013596723796887261,4,0.30417536518036165,0.27903308436039836,0.29160422477038,0.01257114040998164,0.229404309252218,0.23013698630136986,0.22975641869651087,0.0003660620819789572,2,0.4,0.3700887198986058,0.3850443599493029,0.014955640050697105,0.15971224934108086,0.16519015847980498,0.16234481923658356,0.0027368877277296456,4,0.3163147661659289,0.29630686794194516,0.30631081705393703,0.010003949111991872
3,1,3,False,train,MLP-bag_of_words_gaussian_random_projection,31.935770273208618,3.9584548473358154,0.22287416458129883,0.04168105125427246,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.18250950570342206,0.23013698630136986,0.2053982883475971,0.023795770220016048,5,0.626027397260274,0.6020278833967047,0.6140276403284893,0.011999756931784678,0.14055530676527245,0.159207032257554,0.14951894047782383,0.009318825359833787,3,0.6242290418116095,0.5925749116817756,0.6084019767466926,0.01582706506491699,0.18250950570342206,0.23013698630136986,0.2053982883475971,0.023795770220016048,5,0.626027397260274,0.6020278833967047,0.6140276403284893,0.011999756931784678,0.1568348833755729,0.18556458213803015,0.17064178271500263,0.014354009526827034,3,0.6032179452372723,0.5763102776109336,0.589764111424103,0.013453833813169391
4,1,3,False,train,MLP-bag_of_words_gaussian_random_projection,42.75542914867401,2.029908299446106,0.15033435821533203,0.0049266815185546875,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.18377693282636248,0.2273972602739726,0.20473996050032917,0.021793705563126403,6,0.9027397260273973,0.8910012674271229,0.89687049672726,0.005869229300137169,0.15033777978479582,0.17329348441338396,0.1613698169005755,0.011469191015826679,2,0.9068376016528819,0.899762628312031,0.9033001149824564,0.003537486670425416,0.18377693282636248,0.2273972602739726,0.20473996050032917,0.021793705563126403,6,0.9027397260273973,0.8910012674271229,0.89687049672726,0.005869229300137169,0.16347100298493838,0.19496433244390446,0.1786060461087338,0.01573478214384302,2,0.9007964182877666,0.890423109793886,0.8956097640408263,0.005186654246940314
5,1,3,False,train,MLP-bag_of_words_gaussian_random_projection,38.525200605392456,2.749683380126953,0.10654783248901367,0.01959824562072754,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.20152091254752852,0.2219178082191781,0.21132323897300856,0.01019075198836208,4,0.9808219178082191,0.982256020278834,0.9815389690435266,0.0007170512353074088,0.1628952103791707,0.17549402800284147,0.16894994169271887,0.006294655216964721,1,0.981633594125282,0.9843237370994026,0.9829786656123423,0.001345071487060312,0.20152091254752852,0.2219178082191781,0.21132323897300856,0.01019075198836208,4,0.9808219178082191,0.982256020278834,0.9815389690435266,0.0007170512353074088,0.17661397095035547,0.19357465670434837,0.1847649259210038,0.008473943528167745,1,0.9800354807344043,0.9824924976206333,0.9812639891775188,0.0012285084431145066
0,1,4,False,train,MLP-bag_of_words_gaussian_random_projection,8.46721065044403,1.1716376543045044,0.09880554676055908,0.036185383796691895,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.30937098844672656,0.31351351351351353,0.31138907175773534,0.002070579738272874,3,0.32297297297297295,0.31450577663671375,0.3187393748048434,0.004233598168129599,0.13950958606670252,0.14903197756040357,0.14414853913144168,0.00475962621079615,6,0.15457821559340543,0.1452579408707637,0.14991807823208458,0.004660137361320857,0.30937098844672656,0.31351351351351353,0.31138907175773534,0.002070579738272874,3,0.32297297297297295,0.31450577663671375,0.3187393748048434,0.004233598168129599,0.18772987073265454,0.19879123222517142,0.19311855243407816,0.005528857548201058,6,0.20431590718246662,0.192872602859271,0.1985942550208688,0.005721652161597812
1,1,4,False,train,MLP-bag_of_words_gaussian_random_projection,8.628546476364136,0.6876864433288574,0.10241067409515381,0.04303467273712158,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.3157894736842105,0.31891891891891894,0.3173140223831468,0.0015642068039548901,2,0.3824324324324324,0.3594351732991014,0.37093380286576694,0.011498629566665503,0.1760741682783973,0.19971004361681974,0.18758868292647674,0.011814041866508205,5,0.23251458093894545,0.21688864788423678,0.22470161441159112,0.007812966527354331,0.3157894736842105,0.31891891891891894,0.3173140223831468,0.0015642068039548901,2,0.3824324324324324,0.3594351732991014,0.37093380286576694,0.011498629566665503,0.2227993736406634,0.2436134401795343,0.23293920855755906,0.010403602573701869,5,0.2807982705554685,0.2625242638411776,0.27166126719832306,0.009137003357145457
2,1,4,False,train,MLP-bag_of_words_gaussian_random_projection,17.2642183303833,2.6645305156707764,0.12630605697631836,0.021345853805541992,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.3119383825417201,0.3013513513513513,0.3067807768268597,0.005291770579011411,4,0.47702702702702704,0.43902439024390244,0.45802570863546477,0.0190013183915623,0.20387176682609515,0.22880983085798076,0.2160206591128597,0.012464921578911294,4,0.4293017832833082,0.3592939246642816,0.3942978539737949,0.03500392930951329,0.3119383825417201,0.3013513513513513,0.3067807768268597,0.005291770579011411,4,0.47702702702702704,0.43902439024390244,0.45802570863546477,0.0190013183915623,0.2460160644215013,0.258597182134728,0.25214511452537736,0.006288485163479815,4,0.41105276324007467,0.3799811891739122,0.39551697620699344,0.015535787033081228
3,1,4,False,train,MLP-bag_of_words_gaussian_random_projection,28.08805513381958,2.7576816082000732,0.15839195251464844,0.022032737731933594,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.29781771501925547,0.31216216216216214,0.30480579328505597,0.007169859236088031,5,0.654054054054054,0.6559691912708601,0.655011622662457,0.0009575686084030144,0.2285270073285085,0.25137403155275967,0.2396572232112905,0.011419746332459962,3,0.6546945106251756,0.6535071497565585,0.6541008301908671,0.0005936804343085189,0.29781771501925547,0.31216216216216214,0.30480579328505597,0.007169859236088031,5,0.654054054054054,0.6559691912708601,0.655011622662457,0.0009575686084030144,0.2577534145683326,0.2769776844392613,0.2671187599959082,0.009608966279281556,3,0.6364471688441814,0.6396767624597756,0.6380619656519785,0.001614796807797081
4,1,4,False,train,MLP-bag_of_words_gaussian_random_projection,35.836753845214844,1.2047951221466064,0.19494867324829102,0.027250051498413086,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.306803594351733,0.29864864864864865,0.30283080974325216,0.004076128705871315,6,0.8743243243243243,0.8844672657252889,0.8793957950248066,0.005071470700482306,0.2359573607092791,0.25925676569188993,0.2473079595816504,0.011645862147607107,2,0.8797756290498967,0.8890985474550661,0.8844370882524815,0.004661459202584706,0.306803594351733,0.29864864864864865,0.30283080974325216,0.004076128705871315,6,0.8743243243243243,0.8844672657252889,0.8793957950248066,0.005071470700482306,0.2639167236537118,0.27711411054983026,0.2703459970593258,0.006596518177847879,2,0.8690430045219233,0.8829936675413245,0.8760183360316238,0.006975331509700589
5,1,4,False,train,MLP-bag_of_words_gaussian_random_projection,31.830605506896973,1.296454906463623,0.08363807201385498,0.008187413215637207,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.31835686777920413,0.32432432432432434,0.32126398946675444,0.002982744681599088,1,0.9824324324324324,0.9717586649550706,0.9770955486937515,0.005336883738680909,0.25125055273637464,0.27957827980718003,0.26505076210595724,0.014159194394357038,1,0.9844333619333621,0.9782865753310522,0.9813599686322072,0.003073393301154914,0.31835686777920413,0.32432432432432434,0.32126398946675444,0.002982744681599088,1,0.9824324324324324,0.9717586649550706,0.9770955486937515,0.005336883738680909,0.27601343311897325,0.2990468248420543,0.2872344402783412,0.011512899363697758,1,0.9826872165569623,0.9731518109245039,0.977919513740733,0.004767702816229236
0,1,5,False,train,MLP-bag_of_words_gaussian_random_projection,6.334542274475098,1.1402661800384521,0.026415705680847168,0.00048172473907470703,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.4616368286445013,0.5020352781546812,0.48123765635286375,0.020190359127095943,2,0.5210312075983717,0.4833759590792839,0.5022035833388279,0.01882762425954393,0.25942550933416847,0.3183407870582071,0.28801047291719445,0.029444709629788932,6,0.30475867416165925,0.2901506028915424,0.2974546385266008,0.007304035635058437,0.4616368286445013,0.5020352781546812,0.48123765635286375,0.020190359127095943,2,0.5210312075983717,0.4833759590792839,0.5022035833388279,0.01882762425954393,0.33034963499553577,0.3833091969934278,0.3560449590195295,0.02646815877628422,6,0.38277420406249946,0.35776490615534234,0.3702695551089209,0.012504648953578557
1,1,5,False,train,MLP-bag_of_words_gaussian_random_projection,6.65624475479126,0.6492276191711426,0.04375290870666504,0.012282371520996094,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.4680306905370844,0.5006784260515604,0.4838709677419355,0.016316703059547202,1,0.5400271370420624,0.5294117647058824,0.5347194508739723,0.00530768616809002,0.2895139398583597,0.34037183220322154,0.3141895597781511,0.025417785170967846,5,0.3606471210810874,0.4058311659015895,0.3832391434913385,0.022592022410251072,0.4680306905370844,0.5006784260515604,0.4838709677419355,0.016316703059547202,1,0.5400271370420624,0.5294117647058824,0.5347194508739723,0.00530768616809002,0.3535963889054863,0.39974611724535464,0.37598766592094574,0.023064736397001146,5,0.42156543351377995,0.4241224132084466,0.4228439233611133,0.0012784898473333361
2,1,5,False,train,MLP-bag_of_words_gaussian_random_projection,8.596534132957458,2.3349331617355347,0.12135052680969238,0.04139852523803711,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.4680306905370844,0.49389416553595655,0.48057932850559576,0.012926061639328757,3,0.6065128900949797,0.5664961636828645,0.5865045268889221,0.02000836320605759,0.3519781125260234,0.3538245368934212,0.3528739747766963,0.0009228069772674885,4,0.5296807716169414,0.47006769760396033,0.4998742346104509,0.029806537006490524,0.4680306905370844,0.49389416553595655,0.48057932850559576,0.012926061639328757,3,0.6065128900949797,0.5664961636828645,0.5865045268889221,0.02000836320605759,0.39313929383862256,0.4101725124656598,0.40140360070374853,0.008512871294319385,4,0.5453933032829059,0.48460334381041503,0.5149983235466604,0.030394979736245442
3,1,5,False,train,MLP-bag_of_words_gaussian_random_projection,8.84498929977417,1.54384446144104,0.08879196643829346,0.0173722505569458,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.45907928388746805,0.4816824966078697,0.4700460829493088,0.011296645979842722,5,0.7584803256445047,0.7506393861892583,0.7545598559168816,0.0039204697276232214,0.3685302319913982,0.40525160453940107,0.386346987467289,0.018352627597681234,3,0.7436331999376481,0.7356092002793523,0.7396212001085002,0.004011999829147905,0.45907928388746805,0.4816824966078697,0.4700460829493088,0.011296645979842722,5,0.7584803256445047,0.7506393861892583,0.7545598559168816,0.0039204697276232214,0.4076272417024112,0.43482692152957936,0.42082418971598784,0.013593870817100728,3,0.7395381954183737,0.7283330593810771,0.7339356273997254,0.005602568018648335
4,1,5,False,train,MLP-bag_of_words_gaussian_random_projection,29.508243203163147,2.4701091051101685,0.131361722946167,0.022599220275878906,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.4475703324808184,0.4789687924016282,0.4628044766293614,0.015692339422064504,6,0.9687924016282226,0.9514066496163683,0.9600995256222955,0.008692876005927108,0.37156489673349224,0.42568520530836057,0.397823400630581,0.02704827733352719,2,0.9700567009896927,0.9526325767379653,0.9613446388638289,0.008712062125863673,0.4475703324808184,0.4789687924016282,0.4628044766293614,0.015692339422064504,6,0.9687924016282226,0.9514066496163683,0.9600995256222955,0.008692876005927108,0.40408486985103725,0.4459940649881913,0.42441869263976834,0.02094540040041538,2,0.9682381014242349,0.9510426855230946,0.9596403934736648,0.008597707950570188
5,1,5,False,train,MLP-bag_of_words_gaussian_random_projection,30.35979950428009,0.30280816555023193,0.07695424556732178,0.015821337699890137,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.4718670076726343,0.4816824966078697,0.47662936142198814,0.004905590412832587,4,0.9918588873812755,0.9961636828644501,0.9940112851228629,0.0021523977415873197,0.3909512218808996,0.41189464416411775,0.4011127111651206,0.010467115009996713,1,0.991940814000799,0.996258677383997,0.994099745692398,0.0021589316915989754,0.4718670076726343,0.4816824966078697,0.47662936142198814,0.004905590412832587,4,0.9918588873812755,0.9961636828644501,0.9940112851228629,0.0021523977415873197,0.4224411725854021,0.441563236204199,0.43171896118780717,0.009556835383432181,1,0.9917352429423002,0.996038811648616,0.9938870272954581,0.0021517843531578817
0,2,0,False,train,MLP-bag_of_words_gaussian_random_projection,9.663589596748352,0.5364795923233032,0.0563809871673584,0.021231412887573242,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.3637515842839037,0.34383561643835614,0.35418038183015144,0.009950469531707667,4,0.39452054794520547,0.3333333333333333,0.3639269406392694,0.030593607305936077,0.1534888194821655,0.1860231048200386,0.16912412448325004,0.016254867325604945,6,0.17765500275605822,0.15614003259098314,0.16689751767352068,0.010757485082537543,0.3637515842839037,0.34383561643835614,0.35418038183015144,0.009950469531707667,4,0.39452054794520547,0.3333333333333333,0.3639269406392694,0.030593607305936077,0.21583002235798407,0.2210949901723957,0.21836025705483758,0.002630497409365751,6,0.24493561643835615,0.20161457720402703,0.2232750968211916,0.02166051961716456
1,2,0,False,train,MLP-bag_of_words_gaussian_random_projection,10.067764043807983,1.0624794960021973,0.1030040979385376,0.012061715126037598,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.37135614702154623,0.36712328767123287,0.36932192231731403,0.002114832596835772,1,0.45616438356164385,0.38149556400506973,0.4188299737833568,0.03733440977828706,0.200343184341153,0.20027255296317145,0.20030924036095119,3.528903942999022e-05,5,0.2859157972748142,0.20113188467739948,0.24352384097610685,0.04239195629870736,0.37135614702154623,0.36712328767123287,0.36932192231731403,0.002114832596835772,1,0.45616438356164385,0.38149556400506973,0.4188299737833568,0.03733440977828706,0.2557158440421732,0.25828758874413643,0.2569517713841305,0.001284902019257724,5,0.3413790065746869,0.26022451990746426,0.30080176324107555,0.04057724333361132
2,2,0,False,train,MLP-bag_of_words_gaussian_random_projection,18.102309703826904,2.7851204872131348,0.166534423828125,0.0645439624786377,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.35868187579214195,0.37945205479452054,0.3686635944700461,0.010377252812119132,2,0.49726027397260275,0.47021546261089986,0.4837378682917513,0.013522405680851446,0.21808168246325257,0.2440079551891904,0.23054131320053672,0.012953354254780143,4,0.3835384133180552,0.3679780587481972,0.3757582360331262,0.007780177284928996,0.35868187579214195,0.37945205479452054,0.3686635944700461,0.010377252812119132,2,0.49726027397260275,0.47021546261089986,0.4837378682917513,0.013522405680851446,0.2656571865197041,0.293160071029934,0.27887450428959737,0.013741065283668797,4,0.406641961977702,0.3833181545223646,0.39498005825003335,0.011661903727668704
3,2,0,False,train,MLP-bag_of_words_gaussian_random_projection,29.62202227115631,4.715135931968689,0.17932236194610596,0.0656362771987915,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.3485424588086185,0.36164383561643837,0.3548387096774194,0.0065457451910265856,3,0.7082191780821918,0.679340937896071,0.6937800579891313,0.01443912009306042,0.24661470150088483,0.2836142142498721,0.2643959024928274,0.01848579627924707,3,0.6908229274083424,0.6841720300245416,0.6874974787164421,0.003325448691900379,0.3485424588086185,0.36164383561643837,0.3548387096774194,0.0065457451910265856,3,0.7082191780821918,0.679340937896071,0.6937800579891313,0.01443912009306042,0.2846140163813085,0.31569092302028784,0.29954893530590027,0.015526727852195214,3,0.6771161875135756,0.6543908447163195,0.6657535161149475,0.011362671398628066
4,2,0,False,train,MLP-bag_of_words_gaussian_random_projection,37.34249651432037,3.5712145566940308,0.17098462581634521,0.0027223825454711914,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.32953105196451205,0.3726027397260274,0.35023041474654376,0.021519592724488133,6,0.9452054794520548,0.9049429657794676,0.9250742226157612,0.020131256836293576,0.26028139775394654,0.31067832599322776,0.284501119685925,0.025179449114682898,2,0.9475165068315753,0.907013499253839,0.9272650030427072,0.02025150378886814,0.32953105196451205,0.3726027397260274,0.35023041474654376,0.021519592724488133,6,0.9452054794520548,0.9049429657794676,0.9250742226157612,0.020131256836293576,0.28889778383279413,0.33443158495875785,0.3107803874022171,0.022749720439422694,2,0.943196106146132,0.9012190663859045,0.9222075862660183,0.020988519880113743
5,2,0,False,train,MLP-bag_of_words_gaussian_random_projection,34.65093123912811,2.9138013124465942,0.06481170654296875,0.001733541488647461,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.33840304182509506,0.36575342465753424,0.35154707044107963,0.0136648719843946,5,0.9863013698630136,0.9847908745247148,0.9855461221938642,0.000755247669149417,0.2862477721420974,0.30810055525483204,0.2967497679763938,0.010918146395526258,1,0.9873407566558252,0.9880150838842195,0.9876779202700223,0.0003371636141971668,0.33840304182509506,0.36575342465753424,0.35154707044107963,0.0136648719843946,5,0.9863013698630136,0.9847908745247148,0.9855461221938642,0.000755247669149417,0.30204686479921133,0.3319555833914051,0.31642037669671064,0.014943074591806776,1,0.9860206859796715,0.9852089302834113,0.9856148081315415,0.0004058778481301206
0,2,1,False,train,MLP-bag_of_words_gaussian_random_projection,10.885477185249329,0.808843731880188,0.06074321269989014,0.011741280555725098,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.13400758533501897,0.13736263736263737,0.13561553653719552,0.001676082597186927,6,0.14972527472527472,0.13653603034134007,0.1431306525333074,0.006594622191967325,0.02964270537967862,0.043766812883480416,0.03641186289302142,0.007055977252526829,6,0.03650489962691267,0.03823246904037923,0.03736868433364595,0.0008637847067332824,0.13400758533501897,0.13736263736263737,0.13561553653719552,0.001676082597186927,6,0.14972527472527472,0.13653603034134007,0.1431306525333074,0.006594622191967325,0.04827401572445325,0.06482154109706852,0.05620462696294168,0.00826664357966376,6,0.05835855139372761,0.059157968442691916,0.058758259918209765,0.00039970852448215424
1,2,1,False,train,MLP-bag_of_words_gaussian_random_projection,10.658202648162842,0.40798521041870117,0.13933181762695312,0.02097296714782715,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.1592920353982301,0.16895604395604397,0.16392363396971693,0.004827846611462343,1,0.21428571428571427,0.21238938053097345,0.21333754740834387,0.0009481668773704127,0.06109166868259028,0.08356268141727421,0.07186118630658626,0.011225838847126603,5,0.08997562549143504,0.09728217613009124,0.09362890081076314,0.003653275319328103,0.1592920353982301,0.16895604395604397,0.16392363396971693,0.004827846611462343,1,0.21428571428571427,0.21238938053097345,0.21333754740834387,0.0009481668773704127,0.08365701400266844,0.09724656125574313,0.0901699767414692,0.006788927106652465,5,0.12127889205890716,0.1244322973046528,0.12285559468177998,0.001576702622872822
