,best_params,column,i_outer,metric,model,params,refit,split_method,value
10,"{'hidden_layer_sizes': 20, 'max_iter': 800}",2,3,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.604074740754008
11,"{'hidden_layer_sizes': 20, 'max_iter': 800}",2,3,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.6537775616083008
12,"{'hidden_layer_sizes': 20, 'max_iter': 800}",3,3,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.29571984435797666
13,"{'hidden_layer_sizes': 20, 'max_iter': 800}",3,3,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.8832684824902723
14,"{'hidden_layer_sizes': 20, 'max_iter': 800}",3,3,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.6358333544203477
15,"{'hidden_layer_sizes': 20, 'max_iter': 800}",3,3,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.6918774319066148
16,"{'hidden_layer_sizes': 20, 'max_iter': 800}",4,3,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.42412451361867703
17,"{'hidden_layer_sizes': 20, 'max_iter': 800}",4,3,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.9066147859922179
18,"{'hidden_layer_sizes': 20, 'max_iter': 800}",4,3,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.7019799828445771
19,"{'hidden_layer_sizes': 20, 'max_iter': 800}",4,3,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.6337548638132295
20,"{'hidden_layer_sizes': 20, 'max_iter': 800}",5,3,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.48638132295719844
21,"{'hidden_layer_sizes': 20, 'max_iter': 800}",5,3,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.8560311284046692
22,"{'hidden_layer_sizes': 20, 'max_iter': 800}",5,3,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.7309427157390186
23,"{'hidden_layer_sizes': 20, 'max_iter': 800}",5,3,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.5650129701686122
