,fold,metric,missing,value,y
143,2,permutations,set(),0.7546296296296297,"{2, 3, 4}"
144,2,permutations,set(),0.8155864197530864,"{2, 3, 5}"
145,2,permutations,set(),0.8626543209876543,"{2, 4, 5}"
146,2,permutations,set(),0.8371913580246914,"{3, 4, 5}"
147,2,permutations,set(),0.6006944444444444,"{0, 1, 2, 3}"
148,2,permutations,set(),0.6672453703703703,"{0, 1, 2, 4}"
149,2,permutations,set(),0.6950231481481481,"{0, 1, 2, 5}"
150,2,permutations,set(),0.7106481481481481,"{0, 1, 3, 4}"
151,2,permutations,set(),0.7679398148148148,"{0, 1, 3, 5}"
152,2,permutations,set(),0.78125,"{0, 1, 4, 5}"
153,2,permutations,set(),0.7314814814814815,"{0, 2, 3, 4}"
154,2,permutations,set(),0.7719907407407407,"{0, 2, 3, 5}"
155,2,permutations,set(),0.8287037037037037,"{0, 2, 4, 5}"
156,2,permutations,set(),0.8298611111111112,"{0, 3, 4, 5}"
157,2,permutations,set(),0.6863425925925926,"{1, 2, 3, 4}"
158,2,permutations,set(),0.7256944444444444,"{1, 2, 3, 5}"
159,2,permutations,set(),0.7719907407407407,"{1, 2, 4, 5}"
160,2,permutations,set(),0.8125,"{1, 3, 4, 5}"
161,2,permutations,set(),0.7604166666666666,"{2, 3, 4, 5}"
162,2,permutations,set(),0.6,"{0, 1, 2, 3, 4}"
163,2,permutations,set(),0.649074074074074,"{0, 1, 2, 3, 5}"
164,2,permutations,set(),0.6916666666666667,"{0, 1, 2, 4, 5}"
165,2,permutations,set(),0.7129629629629629,"{0, 1, 3, 4, 5}"
166,2,permutations,set(),0.7407407407407407,"{0, 2, 3, 4, 5}"
167,2,permutations,set(),0.7074074074074074,"{1, 2, 3, 4, 5}"
168,3,permutations,set(),0.7731481481481481,"{0, 1}"
169,3,permutations,set(),0.8888888888888888,"{0, 2}"
170,3,permutations,set(),0.9537037037037037,"{0, 3}"
171,3,permutations,set(),0.9490740740740741,"{0, 4}"
172,3,permutations,set(),0.9652777777777778,"{0, 5}"
173,3,permutations,set(),0.7569444444444444,"{1, 2}"
174,3,permutations,set(),0.8958333333333334,"{1, 3}"
175,3,permutations,set(),0.9537037037037037,"{1, 4}"
176,3,permutations,set(),0.9722222222222222,"{1, 5}"
177,3,permutations,set(),0.7986111111111112,"{2, 3}"
178,3,permutations,set(),0.9282407407407407,"{2, 4}"
179,3,permutations,set(),0.9560185185185185,"{2, 5}"
180,3,permutations,set(),0.8634259259259259,"{3, 4}"
181,3,permutations,set(),0.9421296296296297,"{3, 5}"
182,3,permutations,set(),0.9074074074074074,"{4, 5}"
183,3,permutations,set(),0.6736111111111112,"{0, 1, 2}"
184,3,permutations,set(),0.7623456790123457,"{0, 1, 3}"
185,3,permutations,set(),0.8070987654320988,"{0, 1, 4}"
186,3,permutations,set(),0.8155864197530864,"{0, 1, 5}"
187,3,permutations,set(),0.7854938271604939,"{0, 2, 3}"
188,3,permutations,set(),0.8726851851851852,"{0, 2, 4}"
189,3,permutations,set(),0.8888888888888888,"{0, 2, 5}"
190,3,permutations,set(),0.871141975308642,"{0, 3, 4}"
191,3,permutations,set(),0.9243827160493827,"{0, 3, 5}"
192,3,permutations,set(),0.9074074074074074,"{0, 4, 5}"
193,3,permutations,set(),0.7137345679012346,"{1, 2, 3}"
194,3,permutations,set(),0.7839506172839507,"{1, 2, 4}"
195,3,permutations,set(),0.8101851851851852,"{1, 2, 5}"
196,3,permutations,set(),0.8449074074074074,"{1, 3, 4}"
197,3,permutations,set(),0.8896604938271605,"{1, 3, 5}"
198,3,permutations,set(),0.9050925925925926,"{1, 4, 5}"
199,3,permutations,set(),0.7638888888888888,"{2, 3, 4}"
200,3,permutations,set(),0.8263888888888888,"{2, 3, 5}"
201,3,permutations,set(),0.8819444444444444,"{2, 4, 5}"
202,3,permutations,set(),0.8464506172839507,"{3, 4, 5}"
203,3,permutations,set(),0.6452546296296297,"{0, 1, 2, 3}"
204,3,permutations,set(),0.7025462962962963,"{0, 1, 2, 4}"
205,3,permutations,set(),0.7181712962962963,"{0, 1, 2, 5}"
